"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1829","m.4337",518,1,1,0,1,0,0,-4.15,-0.593,0.99715,0.93277,0.847746,"Q9LP51","CBL-interacting serine/threonine-protein kinase 18 OS=Arabidopsis thaliana GN=CIPK18 PE=1 SV=1                   "
"1830","m.4348",157,0,0,0,1,1,0,-2.215,-0.4201,0.996203,0.907875,0.869221,"Q5R660","Translocation protein SEC63 homolog OS=Pongo abelii GN=SEC63 PE=2 SV=1                   "
"1831","m.4353",392,3,5,3,5,7,6,-3.714,-0.7356,1,0.946101,0.820761,"O95208","Epsin-2 OS=Homo sapiens GN=EPN2 PE=1 SV=3                      "
"1832","m.4356",640,10,12,5,6,11,10,-9.521,-1.8208,0.513667,0.927499,0.234767,"Q7TMK9","Heterogeneous nuclear ribonucleoprotein Q OS=Mus musculus GN=Syncrip PE=1 SV=2                   "
"1833","m.4358",403,4,3,1,3,4,4,-3.415,-0.4724,0.995427,0.916809,0.863728,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3                  "
"1834","m.4359",370,1,0,1,1,2,1,-6.631,-1.3574,0.86694,0.956458,0.543243,"Q3ZBV2","ATP-dependent RNA helicase DDX19A OS=Bos taurus GN=DDX19A PE=2 SV=1                   "
"1835","m.437",429,1,2,0,1,3,4,-3.367,-0.3695,0.998155,0.897607,0.873896,"Q98TX3","Programmed cell death protein 4 OS=Gallus gallus GN=PDCD4 PE=2 SV=1                  "
"1836","m.4371",294,1,1,0,1,0,2,-9.706,-1.1333,0.961865,0.961075,0.6762,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"1837","m.4377",263,1,2,0,1,2,3,-5.745,-1.0621,0.976963,0.960569,0.710975,"A7RSH7","Eukaryotic translation initiation factor 3 subunit J OS=Nematostella vectensis GN=v1g240395 PE=3 SV=1                "
"1838","m.4386",383,5,7,1,4,5,4,-8.491,-1.6314,0.669159,0.940428,0.356849,"Q9UNW9","RNA-binding protein Nova-2 OS=Homo sapiens GN=NOVA2 PE=1 SV=1                    "
"1839","m.4387",576,1,0,1,1,1,0,-7.048,-1.2755,0.910841,0.959245,0.595346,NA,NA
"1840","m.4396",851,1,1,0,1,3,2,-5.689,-0.7434,1,0.946695,0.818976,"Q96N67","Dedicator of cytokinesis protein 7 OS=Homo sapiens GN=DOCK7 PE=1 SV=4                  "
"1841","m.4397",158,0,0,0,1,2,0,-8.961,-1.6773,0.632146,0.937264,0.32596,"A7RZS0","Biogenesis of lysosome-related organelles complex 1 subunit 2 OS=Nematostella vectensis GN=bloc1s2 PE=3 SV=1               "
"1842","m.44",328,7,7,1,3,7,7,-5.786,-0.9605,0.990477,0.95825,0.753535,NA,NA
"1843","m.441",423,19,18,6,15,22,19,-7.957,-1.4876,0.779615,0.949788,0.455539,"P00504","Aspartate aminotransferase cytoplasmic OS=Gallus gallus GN=GOT1 PE=1 SV=3                           "
"1844","m.4416",678,1,2,1,3,1,1,-6.293,-0.645,0.998507,0.938207,0.839067,"Q5R416","Catenin alpha-2 OS=Pongo abelii GN=CTNNA2 PE=2 SV=3                     "
"1845","m.443",202,3,3,3,3,3,2,-0.811,-0.1582,0.999997,0.830731,0.887949,"P12815","Programmed cell death protein 6 OS=Mus musculus GN=Pdcd6 PE=1 SV=2                  "
"1846","m.444",342,0,1,3,0,0,1,-3.844,-0.4484,0.995634,0.912896,0.86634,"Q2QI47","Usherin OS=Mus musculus GN=Ush2A PE=1 SV=2                      "
"1847","m.4449",151,0,1,1,2,1,0,-3.307,-0.5179,0.995623,0.92348,0.858299,NA,NA
"1848","m.4453",365,1,2,0,1,3,3,-2.819,-0.6616,0.998906,0.939796,0.836031,"Q9NVD7","Alpha-parvin OS=Homo sapiens GN=PARVA PE=1 SV=1                      "
"1849","m.449",162,5,7,6,7,6,7,-3.411,-0.6117,0.99764,0.934809,0.844765,"P62264","40S ribosomal protein S14 OS=Mus musculus GN=Rps14 PE=2 SV=3                   "
"1850","m.4498",185,0,1,1,0,1,0,-0.777,-0.0872,0.999994,0.796791,0.891053,"Q5REV5","Acyl-coenzyme A synthetase ACSM3 mitochondrial OS=Pongo abelii GN=ACSM3 PE=2 SV=1                           "
"1851","m.450",995,1,1,1,0,2,1,-5.807,-1.2462,0.923966,0.959938,0.613121,"3273090","Predicted protein OS=Nematostella vectensis GN=v1g242007 PE=4 SV=1                     "
"1852","m.4511",317,0,0,0,0,1,2,-3.995,-0.7618,1,0.948044,0.814625,"O16025","Allene oxide synthase-lipoxygenase protein OS=Plexaura homomalla PE=1 SV=1                    "
"1853","m.4530",483,0,0,0,1,1,0,-2.932,-0.4907,0.995415,0.919602,0.861623,NA,NA
"1854","m.4533",744,0,0,1,1,1,1,-4.935,-0.9778,0.988693,0.958778,0.746867,"Q9R0E1","Procollagen-lysine2-oxoglutarate 5-dioxygenase 3 OS=Mus musculus GN=Plod3 PE=1 SV=1                           "
"1855","m.454",722,1,0,1,3,3,4,-5.137,-0.7552,1,0.947568,0.816209,"Q54IP4","Dual specificity protein kinase shkB OS=Dictyostelium discoideum GN=shkB PE=3 SV=1                  "
"1856","m.4541",228,0,1,0,0,1,1,-3.916,-0.7716,0.999961,0.948734,0.812225,"Q9QZM5","Abl interactor 1 OS=Rattus norvegicus GN=Abi1 PE=1 SV=3                    "
"1857","m.4556",530,0,1,0,0,1,0,-1.101,-0.1482,0.999997,0.826369,0.888427,"A6QLU6","Probable G-protein coupled receptor 133 OS=Bos taurus GN=GPR133 PE=2 SV=1                  "
"1858","m.4567",294,1,1,0,2,2,3,-2.837,-0.5704,0.996588,0.93017,0.851151,"P23913","Lamin-B receptor OS=Gallus gallus GN=LBR PE=1 SV=1                     "
"1859","m.4575",193,0,0,1,1,2,1,-2.912,-0.5622,0.9964,0.929187,0.852336,"4197330","Putative uncharacterized protein OS=Salpingoeca rosetta (strain ATCC 50818 / BSB-021) GN=PTSG_08207 PE=4 SV=1               "
"1860","m.458",572,1,3,1,1,1,1,-4.61,-0.6153,0.997738,0.93519,0.844173,"O89023","Tripeptidyl-peptidase 1 OS=Mus musculus GN=Tpp1 PE=1 SV=2                     "
"1861","m.459",339,7,5,2,4,7,8,-0.846,-0.1946,1,0.845545,0.886086,"Q27245","Putative aminopeptidase W07G4.4 OS=Caenorhabditis elegans GN=W07G4.4 PE=1 SV=1                    "
"1862","m.4593",1009,6,2,1,7,8,8,-5.298,-1.3527,0.869729,0.95665,0.546315,"Q7PPA5","Calcium-transporting ATPase sarcoplasmic/endoplasmic reticulum type OS=Anopheles gambiae GN=Ca-P60A PE=3 SV=5                  "
"1863","m.460",402,15,11,8,12,12,14,-4.521,-1.1193,0.965296,0.961049,0.683358,"Q6P8X1","Sorting nexin-6 OS=Mus musculus GN=Snx6 PE=1 SV=2                     "
"1864","m.461",891,1,3,1,1,3,3,-3.871,-0.5324,0.995828,0.925426,0.856426,"Q60997","Deleted in malignant brain tumors 1 protein OS=Mus musculus GN=Dmbt1 PE=1 SV=2                "
"1865","m.4616",493,1,2,1,2,3,2,-0.212,-0.0434,0.999992,0.77212,0.892659,"Q5R7A7","Serine/threonine-protein kinase Sgk3 OS=Pongo abelii GN=SGK3 PE=2 SV=1                    "
"1866","m.462",353,5,7,5,7,7,7,-4.388,-0.6032,0.997413,0.933894,0.846138,"P82471","Guanine nucleotide-binding protein G(q) subunit alpha OS=Rattus norvegicus GN=Gnaq PE=1 SV=2                 "
"1867","m.4637",291,0,1,0,0,2,2,-4.175,-0.5656,0.996479,0.929597,0.851848,"Q9EQG7","Ectonucleotide pyrophosphatase/phosphodiesterase family member 5 OS=Mus musculus GN=Enpp5 PE=2 SV=3                  "
"1868","m.4641",249,0,3,1,2,1,2,-3.355,-0.6242,0.997961,0.936118,0.842686,"Q503V9","Poly(U)-specific endoribonuclease-B OS=Danio rerio GN=endoub PE=2 SV=1                     "
"1869","m.4645",459,0,3,0,1,0,0,-5.966,-1.0292,0.982209,0.960024,0.725662,"3274911","Predicted protein OS=Nematostella vectensis GN=v1g243062 PE=4 SV=1                     "
"1870","m.466",178,0,1,0,1,0,1,-4.534,-0.5497,0.99614,0.927647,0.854092,NA,NA
"1871","m.4694",414,9,8,6,11,14,13,0.444,0.0547,0.999996,0.705155,0.895538,"Q9D8N0","Elongation factor 1-gamma OS=Mus musculus GN=Eef1g PE=1 SV=3                    "
"1872","m.47",1132,0,2,1,2,2,1,-5.592,-0.9497,0.991499,0.957892,0.757581,"P21613","Kinesin heavy chain OS=Doryteuthis pealeii PE=2 SV=1                     "
"1873","m.471",360,0,1,0,2,0,0,-7.162,-0.9423,0.992171,0.957634,0.760301,NA,NA
"1874","m.4719",628,0,1,0,1,1,1,-8.771,-1.0301,0.982077,0.960041,0.725272,"Q7Z6Z7","E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens GN=HUWE1 PE=1 SV=3                   "
"1875","m.4728",213,3,8,2,8,7,7,-1.393,-0.2801,1,0.874517,0.880858,"P29241","ADP-ribosyl cyclase OS=Aplysia californica PE=1 SV=1                      "
"1876","m.473",628,10,9,2,8,14,16,-1.308,-0.1833,1,0.841119,0.886686,"Q5RBM1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Pongo abelii GN=RPN2 PE=2 SV=1                   "
"1877","m.4733",390,0,1,0,0,1,1,-6.219,-0.9635,0.990188,0.958346,0.752395,"Q6NXR0","Interferon-inducible GTPase 5 OS=Homo sapiens GN=IRGC PE=2 SV=1                    "
"1878","m.474",402,0,1,0,3,1,2,-4.813,-0.8369,0.998559,0.952824,0.794701,"Q9Z0M5","Lysosomal acid lipase/cholesteryl ester hydrolase OS=Mus musculus GN=Lipa PE=2 SV=2                  "
"1879","m.4747",349,14,13,12,12,11,12,3.002,0.7844,0.284102,0.10225,0.892592,"P23232","Guanine nucleotide-binding protein subunit beta OS=Loligo forbesi PE=2 SV=1                   "
"1880","m.4759",223,6,9,3,8,11,6,-3.107,-0.7897,0.99974,0.949955,0.807638,"O43399","Tumor protein D54 OS=Homo sapiens GN=TPD52L2 PE=1 SV=2                    "
"1881","m.4781",617,18,19,9,16,19,15,0.14,0.0329,0.999994,0.721506,0.894975,"Q27331","V-type proton ATPase catalytic subunit A isoform 2 OS=Drosophila melanogaster GN=Vha68-2 PE=1 SV=2               "
"1882","m.4808",367,1,0,0,1,1,0,-3.622,-0.6198,0.997854,0.935662,0.843426,"Q5BJF6","Outer dense fiber protein 2 OS=Homo sapiens GN=ODF2 PE=1 SV=1                  "
"1883","m.481",1150,12,13,3,14,18,14,-3.112,-0.5337,0.995849,0.925597,0.856254,"Q92896","Golgi apparatus protein 1 OS=Homo sapiens GN=GLG1 PE=1 SV=2                   "
"1884","m.4811",467,1,1,0,0,1,0,-5.514,-0.7815,0.999864,0.94941,0.809741,"P16591","Tyrosine-protein kinase Fer OS=Homo sapiens GN=FER PE=1 SV=2                    "
"1885","m.4845",303,0,0,0,1,0,0,-4.236,-0.7056,0.999732,0.943693,0.827307,"3267230","Predicted protein OS=Nematostella vectensis GN=v1g238573 PE=4 SV=1                     "
"1886","m.4855",1250,0,1,2,1,0,0,-4.616,-0.9189,0.99407,0.956751,0.768632,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"1887","m.4863",154,0,0,0,0,0,1,-4.299,-0.6061,0.997492,0.934209,0.845673,"Q9JIT3","Transducin-like enhancer protein 3 OS=Rattus norvegicus GN=Tle3 PE=2 SV=1                   "
"1888","m.4865",531,8,9,6,4,9,9,-7.587,-1.0735,0.974915,0.960712,0.705682,"Q5U3Q6","Cdc42-interacting protein 4 homolog OS=Danio rerio GN=trip10 PE=2 SV=1                   "
"1889","m.4876",497,11,11,7,11,14,13,-2.559,-0.4562,0.995545,0.9142,0.865509,NA,NA
"1890","m.4878",331,25,25,8,11,22,23,11.142,2.0174,0.000417,8e-05,0.880352,"Q3T145","Malate dehydrogenase cytoplasmic OS=Bos taurus GN=MDH1 PE=2 SV=3                           "
"1891","m.4883",240,2,1,1,2,1,2,-6.265,-1.2675,0.914563,0.95945,0.60025,"O60762","Dolichol-phosphate mannosyltransferase OS=Homo sapiens GN=DPM1 PE=1 SV=1                     "
"1892","m.4884",253,18,16,13,22,20,24,-6.617,-1.8688,0.474381,0.9244,0.20687,"Q0Z8U2","40S ribosomal protein S3 OS=Sus scrofa GN=RPS3 PE=2 SV=1                   "
"1893","m.4889",468,3,3,0,2,2,3,-7.434,-1.4055,0.836754,0.954278,0.511347,"O75351","Vacuolar protein sorting-associated protein 4B OS=Homo sapiens GN=VPS4B PE=1 SV=2                  "
"1894","m.4892",422,2,2,1,1,4,1,-8.717,-1.2782,0.90956,0.959173,0.593683,"Q5PQS4","PTB domain-containing engulfment adapter protein 1 OS=Rattus norvegicus GN=Gulp1 PE=1 SV=1                 "
"1895","m.4894",508,1,1,0,2,1,2,-1.47,-0.2695,1,0.871324,0.881577,"P38062","Methionine aminopeptidase 2 OS=Rattus norvegicus GN=Metap2 PE=1 SV=2                    "
"1896","m.4897",319,15,15,7,6,17,12,-3.699,-0.5871,0.996998,0.932106,0.848655,"Q9P784","60S ribosomal protein L4-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=rpl4b PE=3 SV=1              "
"1897","m.4900",202,6,7,5,5,6,6,-4.538,-1.0304,0.982033,0.960047,0.725141,"Q03251","Glycine-rich RNA-binding protein 8 OS=Arabidopsis thaliana GN=RBG8 PE=1 SV=1                   "
"1898","m.4903",2982,2,6,3,2,3,2,-6.67,-0.9664,0.989888,0.958436,0.751287,"E9Q414","Apolipoprotein B-100 OS=Mus musculus GN=Apob PE=1 SV=1                     "
"1899","m.491",248,14,13,6,8,17,14,-2.956,-0.5641,0.996438,0.929417,0.852064,"Q6QMZ4","60S ribosomal protein L6 OS=Chinchilla lanigera GN=RPL6 PE=2 SV=3                   "
"1900","m.4911",552,74,81,63,72,79,68,-10.486,-2.887,0.00869,0.892771,0.001106,"Q5R546","ATP synthase subunit alpha mitochondrial OS=Pongo abelii GN=ATP5A1 PE=2 SV=1                           "
"1901","m.4921",158,8,11,6,10,11,12,-2.276,-0.5648,0.996458,0.929501,0.851963,"P31399","ATP synthase subunit d mitochondrial OS=Rattus norvegicus GN=Atp5h PE=1 SV=3                           "
"1902","m.4923",315,13,16,6,17,14,14,-8.681,-1.9194,0.434094,0.921282,0.17924,"P63245","Guanine nucleotide-binding protein subunit beta-2-like 1 OS=Rattus norvegicus GN=Gnb2l1 PE=1 SV=3                 "
"1903","m.4935",224,0,0,0,0,2,1,-5.461,-1.1069,0.968135,0.960996,0.689568,NA,NA
"1904","m.494",400,7,6,7,9,7,7,-9.781,-0.9866,0.987717,0.959026,0.743385,"Q9PTX2","Cold-inducible RNA-binding protein OS=Lithobates catesbeiana GN=cirbp PE=2 SV=1                    "
"1905","m.4943",647,45,46,29,32,43,49,-0.909,-0.4316,0.99593,0.909972,0.868075,"Q9D4D4","Transketolase-like protein 2 OS=Mus musculus GN=Tktl2 PE=2 SV=1                    "
"1906","m.4946",322,2,2,0,2,2,2,-6.412,-0.7253,0.99995,0.945296,0.823065,"Q8BUL6","Pleckstrin homology domain-containing family A member 1 OS=Mus musculus GN=Plekha1 PE=2 SV=1                "
"1907","m.4958",221,1,1,0,1,2,1,-5.292,-0.8914,0.995938,0.95558,0.777906,"Q17R06","Ras-related protein Rab-21 OS=Bos taurus GN=RAB21 PE=2 SV=1                    "
"1908","m.4960",840,37,30,18,29,39,33,-3.938,-1.626,0.673468,0.940798,0.360517,"Q90705","Elongation factor 2 OS=Gallus gallus GN=EEF2 PE=1 SV=3                    "
"1909","m.4968",676,1,1,0,3,1,2,-7.1,-1.2288,0.931096,0.960271,0.623424,"Q8IDX6","Reticulocyte-binding protein 2 homolog a OS=Plasmodium falciparum (isolate 3D7) GN=PF13_0198 PE=3 SV=1                "
"1910","m.4969",645,0,1,0,0,1,0,-7.664,-1.1483,0.957906,0.961063,0.66836,"D3YXK2","Scaffold attachment factor B1 OS=Mus musculus GN=Safb PE=1 SV=2                   "
"1911","m.4974",208,6,8,2,6,6,4,1.61,0.2077,0.983573,0.567271,0.898453,"Q5RET2","Peptidyl-prolyl cis-trans isomerase FKBP7 OS=Pongo abelii GN=FKBP7 PE=2 SV=1                   "
"1912","m.4978",368,30,33,27,34,34,33,0.209,0.058,0.999984,0.702605,0.89562,"O22263","Protein disulfide-isomerase like 1-Feb OS=Arabidopsis thaliana GN=PDIL2-1 PE=1 SV=1                   "
"1913","m.498",709,0,0,0,0,1,1,-1.899,-0.2106,1,0.851558,0.885202,"Q5RAZ4","Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Pongo abelii GN=DHX15 PE=2 SV=2                "
"1914","m.4988",204,5,4,2,4,5,5,-10.027,-1.7909,0.538414,0.929485,0.252893,"P61314","60S ribosomal protein L15 OS=Rattus norvegicus GN=Rpl15 PE=1 SV=2                   "
"1915","m.4990",351,3,3,0,1,2,1,-1.927,-0.3318,1,0.888677,0.877031,"Q9UGV2","Protein NDRG3 OS=Homo sapiens GN=NDRG3 PE=1 SV=2                     "
"1916","m.4994",274,0,1,0,0,0,0,-0.596,-0.081,0.999993,0.793481,0.891294,"Q969T9","WW domain-binding protein 2 OS=Homo sapiens GN=WBP2 PE=1 SV=1                   "
"1917","m.4998",325,2,3,2,2,5,2,-4.161,-1.0616,0.97705,0.960562,0.711205,"Q3ZBY3","Calretinin OS=Bos taurus GN=CALB2 PE=2 SV=1                      "
"1918","m.500",227,2,3,0,2,2,2,-5.063,-0.5777,0.996766,0.931027,0.850074,"Q8N6F8","Williams-Beuren syndrome chromosomal region 27 protein OS=Homo sapiens GN=WBSCR27 PE=2 SV=2                 "
"1919","m.5003",527,0,1,0,2,2,1,-1.422,-0.1922,0.999999,0.844617,0.886215,"4613983","Uncharacterized protein OS=Amphimedon queenslandica PE=4 SV=1                      "
"1920","m.5005",481,23,28,12,17,27,26,-2.651,-0.597,0.997246,0.933214,0.847121,"Q63081","Protein disulfide-isomerase A6 OS=Rattus norvegicus GN=Pdia6 PE=1 SV=2                    "
"1921","m.5012",2350,111,100,61,77,92,93,-4.165,-2.788,0.01706,0.894212,0.00223,"Q01082","Spectrin beta chain non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2                           "
"1922","m.5020",224,9,8,4,10,9,11,-2.483,-0.4818,0.995403,0.918263,0.86266,"Q90YS3","40S ribosomal protein S2 OS=Ictalurus punctatus GN=rps2 PE=2 SV=1                   "
"1923","m.5022",151,14,13,10,11,13,12,2.467,0.5323,0.641634,0.251478,0.897592,"Q95VY2","Translationally-controlled tumor protein homolog OS=Branchiostoma belcheri PE=2 SV=1                    "
"1924","m.5025",257,24,22,13,22,27,27,-6.705,-2.7986,0.015919,0.894051,0.002072,"P92177","14-3-3 protein epsilon OS=Drosophila melanogaster GN=14-3-3epsilon PE=1 SV=2                    "
"1925","m.5026",617,1,0,0,1,0,1,-8.238,-1.3695,0.859622,0.955945,0.535294,"Q8BMA6","Signal recognition particle subunit SRP68 OS=Mus musculus GN=Srp68 PE=2 SV=2                  "
"1926","m.5028",1007,28,29,19,27,28,28,-6.425,-2.9196,0.006872,0.89232,0.000872,"Q9WV92","Band 4.1-like protein 3 OS=Mus musculus GN=Epb41l3 PE=1 SV=1                   "
"1927","m.5030",279,15,16,10,9,14,14,-0.294,-0.0709,0.999993,0.787963,0.891676,"P25324","Thiosulfate sulfurtransferase OS=Gallus gallus GN=TST PE=1 SV=1                     "
"1928","m.5036",327,2,2,3,3,3,3,-1.541,-0.2899,1,0.877378,0.880174,"Q8WPW2","Probable pyridoxine biosynthesis SNZERR OS=Suberites domuncula GN=SNZERR PE=2 SV=2                   "
"1929","m.5038",1493,0,1,0,1,1,1,-3.089,-0.5193,0.995631,0.923671,0.858122,"P23098","Dynein beta chain ciliary OS=Tripneustes gratilla PE=1 SV=1                           "
"1930","m.5041",486,0,1,0,1,1,1,-6.026,-1.0455,0.979728,0.960318,0.718495,"Q99MK9","Ras association domain-containing protein 1 OS=Mus musculus GN=Rassf1 PE=2 SV=1                  "
"1931","m.5042",675,1,1,1,2,1,2,-3.105,-0.6167,0.997775,0.935338,0.843941,"Q91ZW7","CD209 antigen-like protein E OS=Mus musculus GN=Cd209e PE=2 SV=1                   "
"1932","m.5056",403,4,4,4,5,5,4,-3.186,-0.3434,0.999619,0.891553,0.876096,"Q9R0R1","Melanotransferrin OS=Mus musculus GN=Mfi2 PE=2 SV=1                      "
"1933","m.506",193,5,5,3,2,5,5,-11.492,-3.0408,0.002768,0.890731,0.00035,NA,NA
"1934","m.5061",506,13,16,8,12,17,10,-1.917,-0.364,0.998438,0.896378,0.874371,"C3YWU0","Alpha-L-fucosidase OS=Branchiostoma floridae GN=BRAFLDRAFT_56888 PE=3 SV=2                      "
"1935","m.5062",346,14,14,15,13,13,12,-1.447,-0.4322,0.99592,0.910079,0.868015,"P00787","Cathepsin B OS=Rattus norvegicus GN=Ctsb PE=1 SV=2                     "
"1936","m.5064",342,5,7,1,7,11,11,-1.875,-0.5131,0.995566,0.922818,0.858904,NA,NA
"1937","m.5076",1105,4,6,2,6,7,7,0.829,0.1737,0.997115,0.600921,0.89797,"P49696","Valine--tRNA ligase OS=Takifugu rubripes GN=vars PE=3 SV=1                     "
"1938","m.508",371,5,6,2,5,8,8,0.916,0.1215,0.999987,0.649693,0.897027,"Q9D1Q6","Endoplasmic reticulum resident protein 44 OS=Mus musculus GN=Erp44 PE=1 SV=1                  "
"1939","m.5080",107,4,4,3,2,5,3,-1.637,-0.3113,1,0.883331,0.878614,NA,NA
"1940","m.5081",198,5,10,5,8,11,13,-4.556,-0.7984,0.999603,0.950518,0.805361,"P38976","Ras-like protein RAS2 OS=Hydra vulgaris GN=RAS2 PE=2 SV=1                    "
"1941","m.5087",320,2,2,2,3,2,4,-4.767,-0.9866,0.987717,0.959026,0.743385,"Q16566","Calcium/calmodulin-dependent protein kinase type IV OS=Homo sapiens GN=CAMK4 PE=1 SV=1                  "
"1942","m.5096",1402,3,5,3,6,9,5,-1.926,-0.2912,1,0.877751,0.880082,"Q95209","Sortilin-related receptor OS=Oryctolagus cuniculus GN=SORL1 PE=2 SV=1                     "
"1943","m.5098",411,2,3,2,1,2,3,-0.14,-0.0218,0.999993,0.758809,0.893373,"P18503","Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri PE=2 SV=1                    "
"1944","m.5108",251,54,55,32,42,58,56,-3.071,-1.4711,0.791558,0.950757,0.466849,"Q5F3W6","14-3-3 protein gamma OS=Gallus gallus GN=YWHAG PE=1 SV=1                    "
"1945","m.5109",131,2,2,2,2,3,2,-2.438,-0.3707,0.998092,0.897872,0.873792,"Q6NVR1","Alpha-endosulfine OS=Xenopus tropicalis GN=ensa PE=2 SV=1                      "
"1946","m.5110",582,1,0,0,0,0,1,-10.175,-1.8738,0.470339,0.924085,0.204056,"O60879","Protein diaphanous homolog 2 OS=Homo sapiens GN=DIAPH2 PE=1 SV=1                   "
"1947","m.5113",272,11,9,6,9,10,10,-5.976,-1.4113,0.832928,0.953991,0.507452,"Q90YS0","40S ribosomal protein S4 OS=Ictalurus punctatus GN=rps4 PE=2 SV=3                   "
"1948","m.5115",549,7,8,4,9,11,11,-0.261,-0.028,0.999997,0.76271,0.893173,"Q5SRX1","TOM1-like protein 2 OS=Mus musculus GN=Tom1l2 PE=2 SV=1                    "
"1949","m.5116",342,0,1,1,1,2,2,-5.952,-0.826,0.99892,0.952201,0.797818,"3276105","Predicted protein OS=Nematostella vectensis GN=v1g243708 PE=4 SV=1                     "
"1950","m.5120",694,23,27,19,23,25,22,5.415,1.314,0.026847,0.009605,0.88338,"Q3ZCH0","Stress-70 protein mitochondrial OS=Bos taurus GN=HSPA9 PE=2 SV=1                           "
"1951","m.5128",376,4,3,4,4,3,4,-3.956,-0.6114,0.997634,0.934777,0.844814,"3285278","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g140878 PE=4 SV=1                    "
"1952","m.5142",151,5,6,2,7,6,6,-4.932,-0.8841,0.996364,0.955245,0.780276,NA,NA
"1953","m.5146",126,8,8,4,8,8,8,-4.619,-1.3101,0.89355,0.958217,0.573732,"Q6RUV5","Ras-related C3 botulinum toxin substrate 1 OS=Rattus norvegicus GN=Rac1 PE=1 SV=1                 "
"1954","m.5147",416,15,16,2,12,15,15,-5.097,-1.5056,0.766375,0.948698,0.44317,"Q6XUZ5","Isocitrate dehydrogenase [NADP] cytoplasmic OS=Ovis aries GN=IDH1 PE=2 SV=1                   "
"1955","m.5148",167,3,4,2,3,3,3,-5.089,-1.1286,0.963045,0.96107,0.67862,"Q9W5U2","Probable chitinase 3 OS=Drosophila melanogaster GN=Cht3 PE=2 SV=2                    "
"1956","m.515",303,1,2,1,2,2,3,-11.747,-2.3503,0.155573,0.902965,0.031858,"3273803","Predicted protein OS=Nematostella vectensis GN=v1g242428 PE=4 SV=1                     "
"1957","m.5150",488,2,3,1,3,5,3,-6.982,-1.224,0.932977,0.960353,0.626231,"Q26534","Cathepsin L OS=Schistosoma mansoni GN=CL1 PE=2 SV=1                     "
"1958","m.5161",451,5,5,2,3,7,5,-5.164,-0.9873,0.987635,0.959045,0.743105,"C3YWU0","Alpha-L-fucosidase OS=Branchiostoma floridae GN=BRAFLDRAFT_56888 PE=3 SV=2                      "
"1959","m.5169",263,0,1,0,1,0,0,-3.736,-0.5605,0.996366,0.928981,0.852579,"Q60HC3","Heterogeneous nuclear ribonucleoprotein F OS=Macaca fascicularis GN=HNRNPF PE=2 SV=3                   "
"1960","m.5172",212,1,0,0,0,1,1,-2.117,-0.2167,1,0.853774,0.884854,"Q9DC70","NADH dehydrogenase [ubiquinone] iron-sulfur protein 7 mitochondrial OS=Mus musculus GN=Ndufs7 PE=1 SV=1                           "
"1961","m.5182",409,12,15,15,13,11,11,-9.46,-1.8422,0.496058,0.926102,0.222138,"Q86UP6","CUB and zona pellucida-like domain-containing protein 1 OS=Homo sapiens GN=CUZD1 PE=2 SV=1                "
"1962","m.5185",122,1,1,0,0,3,3,-0.711,-0.1038,0.999995,0.805368,0.890386,"3277618","Predicted protein OS=Nematostella vectensis GN=v1g244535 PE=4 SV=1                     "
"1963","m.5186",242,45,52,36,36,49,43,-11.311,-4.1487,0,0.883697,0,"Q8WR63","Tropomyosin OS=Trichinella pseudospiralis PE=2 SV=1                       "
"1964","m.519",515,16,21,5,9,20,14,-0.74,-0.1079,0.999995,0.807424,0.890216,"Q8TMI6","23-bisphosphoglycerate-independent phosphoglycerate mutase 1 OS=Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 / JCM 12185 / C2A) GN=gpmI1 PE=3 SV=1                           "
"1965","m.5191",2106,10,19,5,12,19,19,0.293,0.0725,0.999984,0.691165,0.895968,"Q9NZM1","Myoferlin OS=Homo sapiens GN=MYOF PE=1 SV=1                      "
"1966","m.5199",639,3,3,1,4,7,4,-5.444,-0.929,0.993285,0.957145,0.765087,"Q15029","116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens GN=EFTUD2 PE=1 SV=1                "
"1967","m.5203",1963,1,2,0,0,1,2,-7.46,-1.3024,0.897564,0.958465,0.578596,"Q9U943","Apolipophorins OS=Locusta migratoria PE=1 SV=2                       "
"1968","m.5212",302,1,1,0,0,1,3,-6.103,-1.0609,0.977169,0.960553,0.711526,"C3YFB4","Anamorsin homolog OS=Branchiostoma floridae GN=BRAFLDRAFT_58504 PE=3 SV=1                     "
