"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1626","Pocillopora_acuta_HIv1_PredGene_g32727.t1",461,3,2,2,6,-4.559,-0.5736,0.998373,0.754937,0.764335,"serine protease 56 ","K23440","-"
"1627","Pocillopora_acuta_HIv1_PredGene_g3273.t1",820,9,1,5,8,-7.667,-1.4302,0.735973,0.805234,0.39394,"MAM and LDL-receptor class A domain-containing protein 1 ","K09640","-"
"1628","Pocillopora_acuta_HIv1_PredGene_g32795.t1",192,0,0,1,1,0.306,0.0257,0.954452,0.618208,0.858417,"phosphatidylethanolamine-binding protein 4 isoform a precursor ","K06910","Q9D9G2"
"1629","Pocillopora_acuta_HIv1_PredGene_g32798.t1",242,10,3,10,11,6.352,1.2032,0.385489,0.221917,0.802735,"tropomyosin 1, isoform Q ","K10373",""
"1630","Pocillopora_acuta_HIv1_PredGene_g32802.t1",330,3,2,2,1,-8.804,-0.9665,0.996513,0.794834,0.623284,"succinate--CoA ligase ","K01899","Q66I58"
"1631","Pocillopora_acuta_HIv1_PredGene_g32804.t1",1413,3,5,4,4,-2.54,-0.2506,0.999837,0.695459,0.828497,"dynactin subunit 1 isoform 5 ","K04648","Q9BRM9"
"1632","Pocillopora_acuta_HIv1_PredGene_g32807.t1",231,0,1,1,0,7.843,0.9119,0.510005,0.31428,0.824059,"ADP-ribosylation factor-like protein 3a isoform 1 ","K07944",""
"1633","Pocillopora_acuta_HIv1_PredGene_g32818.t1",278,3,1,1,0,-5.924,-0.6555,1,0.765683,0.741514,"ADP-ribose glycohydrolase ARH3 ","K11687","Q80UW9"
"1634","Pocillopora_acuta_HIv1_PredGene_g3286.t1",1413,1,1,2,1,2.838,0.2616,0.844738,0.539026,0.864602,"prostaglandin f2-alpha synthase/D-arabinose dehydrogenase ","","E9BMZ2"
"1635","Pocillopora_acuta_HIv1_PredGene_g32882.t1",156,7,3,6,5,13.237,1.121,0.417,0.247141,0.808266,"60S ribosomal protein L24 ","K02896","Q8JGR4"
"1636","Pocillopora_acuta_HIv1_PredGene_g32941.t1",939,5,4,3,4,-4.834,-0.391,0.99796,0.725186,0.80483,"methionine--tRNA ligase, cytoplasmic ","K01874","Q6TEM5"
"1637","Pocillopora_acuta_HIv1_PredGene_g32953.t1",5699,1,4,1,1,-3.507,-0.4024,0.997692,0.727317,0.802653,"A-kinase anchor protein 9 isoform X13 ","K16551","Q3TH74"
"1638","Pocillopora_acuta_HIv1_PredGene_g32954.t1",420,12,8,10,8,-0.342,-0.0424,0.974599,0.639291,0.853232,"26S proteasome non-ATPase regulatory subunit 11A ","K03036","A0AUR6"
"1639","Pocillopora_acuta_HIv1_PredGene_g32962.t1",494,1,0,1,1,1.223,0.1463,0.904803,0.578586,0.863834,"glycylpeptide N-tetradecanoyltransferase 2 isoform 1 ","K00671","O60551"
"1640","Pocillopora_acuta_HIv1_PredGene_g32963.t1",163,3,3,3,3,-5.792,-0.6135,1,0.760354,0.753614,"uncharacterized protein LOC100535932 isoform X2 ","","-"
"1641","Pocillopora_acuta_HIv1_PredGene_g32966.t1",969,0,1,1,1,-9.953,-1.1716,0.898557,0.804367,0.523001,"protein AF-10 isoform X16 ","K23588","Q6N002"
"1642","Pocillopora_acuta_HIv1_PredGene_g32980.t1",391,0,1,1,2,10.712,0.983,0.476411,0.29094,0.818492,"S-adenosylmethionine synthase isoform type-1 ","K00789","Q00266"
"1643","Pocillopora_acuta_HIv1_PredGene_g32990.t1",816,2,1,2,0,0.021,0.0015,0.962312,0.625826,0.856748,"methionine--tRNA ligase, cytoplasmic ","K01874","Q9NSE0"
"1644","Pocillopora_acuta_HIv1_PredGene_g33010.t1",1009,0,0,1,2,-1.978,-0.2016,0.998143,0.683507,0.835453,"semaphorin-5A precursor ","K06841","Q3UPZ0"
"1645","Pocillopora_acuta_HIv1_PredGene_g33019.t1",1321,4,4,4,4,-7.897,-0.5805,0.998657,0.755898,0.762536,"splicing factor 3B subunit 1 isoform X1 ","K12828","F1QQZ1"
"1646","Pocillopora_acuta_HIv1_PredGene_g33022.t1",172,5,4,6,8,10.046,1.1371,0.410628,0.242152,0.807145,"myosin, light chain 12, genome duplicate 2 ","K12755","B3DKC6"
"1647","Pocillopora_acuta_HIv1_PredGene_g33023.t1",173,15,7,13,12,1.872,0.2819,0.833392,0.531975,0.86432,"myosin regulatory light polypeptide 9b ","","Q6NVA6"
"1648","Pocillopora_acuta_HIv1_PredGene_g33056.t1",147,7,5,5,6,-11.784,-2.4688,0.150862,0.777281,0.043996,"myosin light chain cytoplasmic, isoform A ","K12751","C1C594"
"1649","Pocillopora_acuta_HIv1_PredGene_g33057.t1",152,13,9,13,12,-11.429,-1.7352,0.548948,0.798462,0.250502,"myosin light chain cytoplasmic, isoform A ","K12751","C1C594"
"1650","Pocillopora_acuta_HIv1_PredGene_g3307.t1",85,3,1,2,3,-2.777,-0.4018,0.997703,0.727206,0.802769,"40S ribosomal protein S27.2 ","K02978","Q6PBT1"
"1651","Pocillopora_acuta_HIv1_PredGene_g33073.t1",836,15,12,10,11,-14.634,-1.3519,0.783072,0.805943,0.43273,"programmed cell death 6-interacting protein ","K12200","F1Q5T7"
"1652","Pocillopora_acuta_HIv1_PredGene_g33098.t1",371,0,2,1,1,-4.03,-0.3166,0.999647,0.710256,0.818073,"phosphoserine aminotransferase isoform 1 ","K00831","Q803I7"
"1653","Pocillopora_acuta_HIv1_PredGene_g33122.t1",191,3,3,3,1,2.49,0.2389,0.857227,0.54689,0.864775,"calcyclin-binding protein ","K04507","Q9CXW3"
"1654","Pocillopora_acuta_HIv1_PredGene_g33123.t1",937,0,1,1,0,1.363,0.1517,0.902219,0.57676,0.863964,"alpha-mannosidase 2 ","K01231",""
"1655","Pocillopora_acuta_HIv1_PredGene_g33156.t1",198,0,1,0,1,6.987,0.5043,0.709896,0.454463,0.854821,"guanine nucleotide-binding protein subunit alpha-11 ","K04635","O15109"
"1656","Pocillopora_acuta_HIv1_PredGene_g33168.t1",426,2,1,2,1,5.125,0.4584,0.734259,0.470448,0.857561,"coronin-1B ","K13887","A2RS22"
"1657","Pocillopora_acuta_HIv1_PredGene_g3318.t1",228,0,1,0,1,-0.88,-0.0791,0.982884,0.650161,0.849818,"ras-related protein Rab-27A ","K07885","Q6FI40"
"1658","Pocillopora_acuta_HIv1_PredGene_g33189.t1",1007,0,0,2,1,12.372,0.7288,0.599323,0.376482,0.838569,"glutamyl aminopeptidase ","K11141","B8JIB4"
"1659","Pocillopora_acuta_HIv1_PredGene_g33206.t1",225,0,0,3,1,4.023,0.3308,0.805666,0.514945,0.863177,"serine protease 27 isoform X1 ","","X1WCM7"
"1660","Pocillopora_acuta_HIv1_PredGene_g33221.t1",80,3,4,1,4,6.205,0.7696,0.579505,0.362424,0.835362,"thymosin beta-10 ","","J3QK33"
"1661","Pocillopora_acuta_HIv1_PredGene_g33246.t1",337,16,13,9,12,-22.216,-1.9719,0.388122,0.791077,0.159212,"S-formylglutathione hydrolase ","K01070","Q567K2"
"1662","Pocillopora_acuta_HIv1_PredGene_g33261.t1",526,21,23,23,15,9.387,1.4796,0.281942,0.143176,0.787748,"glycerol kinase isoform X5 ","K00864","A8WGB0"
"1663","Pocillopora_acuta_HIv1_PredGene_g33263.t1",117,3,0,2,3,-6.031,-0.7513,1,0.776471,0.710675,"40S ribosomal protein S25 ","K02975","Q6PBI5"
"1664","Pocillopora_acuta_HIv1_PredGene_g33302.t1",78,0,1,3,4,-5.773,-0.3586,0.998755,0.718906,0.810799,"mitogen-activated protein kinase kinase kinase kinase 5 isoform X2 ","K16463","B8A6G9"
"1665","Pocillopora_acuta_HIv1_PredGene_g33343.t1",372,6,7,8,7,-4.68,-0.6293,1,0.762404,0.749159,"isocitrate dehydrogenase ",NA,"Q9D6R2"
"1666","Pocillopora_acuta_HIv1_PredGene_g33398.t1",204,3,2,2,1,-0.357,-0.0232,0.969542,0.633461,0.854847,"inosine triphosphate pyrophosphatase isoform 1 ","K01519","Q8R0Q8"
"1667","Pocillopora_acuta_HIv1_PredGene_g3340.t1",327,1,1,1,0,1.148,0.0788,0.934632,0.601067,0.861398,"ribokinase ","K00852","Q6IQD5"
"1668","Pocillopora_acuta_HIv1_PredGene_g33442.t1",1052,15,16,19,15,-2.689,-0.6211,1,0.761347,0.751485,"valine--tRNA ligase ","K01873","F1Q740"
"1669","Pocillopora_acuta_HIv1_PredGene_g33465.t1",186,1,2,0,2,-0.176,-0.0229,0.969459,0.633369,0.854871,"receptor-type tyrosine-protein phosphatase-like N isoform X2 ","K02042","X1WH84"
"1670","Pocillopora_acuta_HIv1_PredGene_g33493.t1",3402,1,0,1,0,1.689,0.2524,0.849828,0.542216,0.86469,"golgin subfamily A member 4 isoform X1 ","K20478","E7FEK9"
"1671","Pocillopora_acuta_HIv1_PredGene_g33501.t1",374,2,0,1,1,-0.285,-0.0323,0.972,0.636236,0.854096,"septin-4 isoform X5 ","K16942","B3KSX9"
"1672","Pocillopora_acuta_HIv1_PredGene_g33557.t1",551,10,6,5,11,-0.222,-0.0526,0.977083,0.642349,0.852326,"putative phospholipase B-like 2 isoform 1 precursor ","","Q8NHP8"
"1673","Pocillopora_acuta_HIv1_PredGene_g33586.t1",451,0,0,1,1,-4.243,-0.6315,1,0.762685,0.748529,"cysteine desulfurase, mitochondrial isoform a precursor ","K04487","Q6P0L8"
"1674","Pocillopora_acuta_HIv1_PredGene_g33589.t1",134,10,13,12,5,3.192,0.4366,0.746131,0.478045,0.858748,"cytochrome b5 isoform 1 ","K23490","A8MV91"
"1675","Pocillopora_acuta_HIv1_PredGene_g33595.t1",307,0,0,1,2,4.018,0.4074,0.762298,0.488225,0.860205,"biliverdin reductase A ","K00214","Q08CI5"
"1676","Pocillopora_acuta_HIv1_PredGene_g33624.t1",738,1,0,2,1,5.494,0.5972,0.663023,0.422141,0.848516,"cysteine--tRNA ligase, cytoplasmic isoform 2 ","K01883","Q8CAY7"
"1677","Pocillopora_acuta_HIv1_PredGene_g3365.t1",212,5,4,7,4,-6.881,-0.8443,1,0.785315,0.6761,"ras-related protein Rab-4B ","K07880","Q68EK7"
"1678","Pocillopora_acuta_HIv1_PredGene_g3380.t1",847,10,11,11,11,-6.862,-1.065,0.959186,0.800541,0.576054,"glycogen phosphorylase, isoform B ","K00688","A4UZZ4"
"1679","Pocillopora_acuta_HIv1_PredGene_g3425.t1",3111,14,9,7,2,-5.657,-1.4309,0.735561,0.805225,0.393595,"mucin 11A ","K16628","X2JBD0"
"1680","Pocillopora_acuta_HIv1_PredGene_g3426.t1",313,1,5,1,0,6.752,0.3623,0.78773,0.503958,0.862117,"neuropilin-2a precursor ","","Q6T868"
"1681","Pocillopora_acuta_HIv1_PredGene_g3431.t1",138,3,3,5,2,4.639,0.5698,0.67656,0.431671,0.85046,"Calponin-homology (CH) domain-containing protein ","K20526","G5EFB5"
"1682","Pocillopora_acuta_HIv1_PredGene_g3434.t1",196,104,114,108,53,-0.599,-0.2334,0.999461,0.691357,0.831015,"Chd64, isoform B ","K20526","Q9VZI1"
"1683","Pocillopora_acuta_HIv1_PredGene_g3436.t1",197,12,14,17,18,0.79,0.2042,0.875785,0.558852,0.864738,"Chd64, isoform B ","K20526","Q9VZI1"
"1684","Pocillopora_acuta_HIv1_PredGene_g3441.t1",356,1,1,1,1,4.968,0.3592,0.789492,0.505039,0.862232,"sorbitol dehydrogenase-2 ","K00008","O96299"
"1685","Pocillopora_acuta_HIv1_PredGene_g3447.t1",537,3,3,3,5,-11.669,-1.1715,0.898619,0.804364,0.523051,"splicing factor, proline- and glutamine-rich ","K13219","Q6NUU2"
"1686","Pocillopora_acuta_HIv1_PredGene_g345.t1",2873,0,1,1,1,0.301,0.0319,0.952317,0.616235,0.858813,"protein PRRC2C isoform X2 ","",""
"1687","Pocillopora_acuta_HIv1_PredGene_g3475.t1",539,8,2,9,11,4.434,0.8085,0.56049,0.349106,0.832279,"tyrosine--tRNA ligase, cytoplasmic ","K01866","Q6DFZ7"
"1688","Pocillopora_acuta_HIv1_PredGene_g3476.t1",297,20,18,24,30,-0.124,-0.0363,0.973046,0.637449,0.853758,"tropomyosin alpha-1 chain isoform X8 ","",""
"1689","Pocillopora_acuta_HIv1_PredGene_g3508.t1",305,1,2,2,0,-1.365,-0.1388,0.99257,0.667007,0.843372,"WD repeat-containing protein 61 ","K12602","Q6P5M2"
"1690","Pocillopora_acuta_HIv1_PredGene_g354.t1",809,5,2,3,1,-2.819,-0.1761,0.996397,0.676964,0.838805,"O-fucosyltransferase 1, isoform B ","K03691","Q86SA7"
"1691","Pocillopora_acuta_HIv1_PredGene_g3556.t1",691,1,1,0,0,1.815,0.2072,0.87421,0.557821,0.864756,"BAG family molecular chaperone regulator 3 ","K09557","A8K5L8"
"1692","Pocillopora_acuta_HIv1_PredGene_g3558.t1",433,1,1,1,0,8.683,0.7361,0.595787,0.373961,0.837998,"stromal cell-derived factor 2-like protein 1 precursor ","","Q6AZB5"
"1693","Pocillopora_acuta_HIv1_PredGene_g3572.t1",1429,3,4,6,3,-3.805,-0.3667,0.998555,0.720507,0.809337,"protein scribble homolog isoform X2 ","K16175","Q8CI48"
"1694","Pocillopora_acuta_HIv1_PredGene_g359.t1",157,1,1,1,0,-1.964,-0.1502,0.99391,0.670098,0.842019,"no_annotation","K09228","-"
"1695","Pocillopora_acuta_HIv1_PredGene_g3606.t1",292,14,11,11,14,-5.813,-0.5576,0.997795,0.752668,0.768422,"retinol dehydrogenase 8a ","K11150","Q6PC70"
"1696","Pocillopora_acuta_HIv1_PredGene_g3608.t1",292,5,4,4,4,-13.207,-1.0221,0.978133,0.79831,0.596941,"retinol dehydrogenase 8-like isoform X1 ","K11150","E7F0C2"
"1697","Pocillopora_acuta_HIv1_PredGene_g3622.t1",535,2,2,2,2,-2.263,-0.2393,0.999613,0.692776,0.83016,"sterol carrier protein 2 ","K08764","Q6P4V5"
"1698","Pocillopora_acuta_HIv1_PredGene_g3634.t1",561,1,2,1,2,7.612,0.7668,0.58087,0.363387,0.835583,"polyadenylate-binding protein-interacting protein 1 isoform 1 ","K14322","Q9H074"
"1699","Pocillopora_acuta_HIv1_PredGene_g3645.t1",596,0,1,1,0,-16.347,-1.1655,0.90238,0.804212,0.52606,"hypothetical protein, conserved ","","E9BEH5"
"1700","Pocillopora_acuta_HIv1_PredGene_g366.t1",984,0,1,0,1,-13.095,-1.4231,0.740155,0.805324,0.397441,"ER degradation-enhancing alpha-mannosidase-like protein 3 isoform X2 ","K10086",""
"1701","Pocillopora_acuta_HIv1_PredGene_g3676.t1",160,1,1,2,1,-6.563,-0.7822,1,0.779577,0.699712,"hypothetical protein DDB_G0279407 ","K02183","P02599"
"1702","Pocillopora_acuta_HIv1_PredGene_g372.t1",521,0,0,1,1,1.705,0.1474,0.904278,0.578214,0.863862,"4-trimethylaminobutyraldehyde dehydrogenase A ","K00149","Q6NYB3"
"1703","Pocillopora_acuta_HIv1_PredGene_g3733.t1",491,3,3,8,4,-5.649,-0.3871,0.998049,0.724447,0.805566,"alanine--glyoxylate aminotransferase 2, mitochondrial isoform X1 ","K00827","B7ZM47"
"1704","Pocillopora_acuta_HIv1_PredGene_g3735.t1",685,1,1,1,1,10.462,1.2929,0.352948,0.195138,0.797277,"src kinase-associated phosphoprotein 2 isoform 2 ","K23471","Q9UED8"
"1705","Pocillopora_acuta_HIv1_PredGene_g3826.t1",400,5,2,1,2,-9.172,-1.113,0.933809,0.802563,0.552302,"interferon-inducible GTPase 5-like ","",""
"1706","Pocillopora_acuta_HIv1_PredGene_g3844.t1",631,1,1,0,1,6.84,0.8302,0.549852,0.341722,0.830553,"Uncharacterized protein CELE_Y113G7B.12 ","","Q9NAL5"
"1707","Pocillopora_acuta_HIv1_PredGene_g3855.t1",226,0,0,2,0,-2.27,-0.1874,0.997252,0.67989,0.837342,"Williams-Beuren syndrome chromosomal region 27 protein isoform X1 ","K24419","Q1RMA0"
"1708","Pocillopora_acuta_HIv1_PredGene_g3884.t1",377,4,3,2,2,-5.1,-0.5897,0.999072,0.757163,0.760101,"ornithine transcarbamylase, mitochondrial precursor ","K00611","Q543H3"
"1709","Pocillopora_acuta_HIv1_PredGene_g3891.t1",1091,0,1,2,0,11.2,1.0041,0.466778,0.284117,0.816869,"shal K","K23705",""
"1710","Pocillopora_acuta_HIv1_PredGene_g3896.t1",278,1,0,1,0,-10.69,-1.1358,0.920536,0.80335,0.540928,"pyrroline-5-carboxylate reductase 3 ","K00286","Q9D0X2"
"1711","Pocillopora_acuta_HIv1_PredGene_g3923.t1",1790,12,17,19,14,0.821,0.2612,0.84496,0.539165,0.864606,"connector enhancer of kinase suppressor of ras 2 isoform X2 ","","E7FAZ0"
"1712","Pocillopora_acuta_HIv1_PredGene_g3930.t1",322,11,5,9,3,7.43,0.8436,0.543282,0.33718,0.829486,"aldo-keto reductase family 1 member A1-A ","K00002","Q6AZW2"
"1713","Pocillopora_acuta_HIv1_PredGene_g3938.t1",168,8,6,11,9,4.53,0.5232,0.700113,0.447885,0.853611,"sorting nexin 3, isoform A ","K17918","Q9VG51"
"1714","Pocillopora_acuta_HIv1_PredGene_g3944.t1",603,2,0,1,1,16.14,1.4682,0.28659,0.146143,0.788269,"cleavage stimulation factor subunit 2 isoform 3 ","K14407","Q6LA74"
"1715","Pocillopora_acuta_HIv1_PredGene_g3958.t1",501,0,1,2,0,-3.689,-0.5276,0.997031,0.748255,0.775777,"splicing factor 3A subunit 3 ","K12827","Q6DRK2"
"1716","Pocillopora_acuta_HIv1_PredGene_g3962.t1",320,17,18,23,13,14.573,1.7357,0.17782,0.086523,0.77756,"aldo-keto reductase family 1 member B1.1 ","K00002","Q6IQU1"
"1717","Pocillopora_acuta_HIv1_PredGene_g3966.t1",258,12,6,8,11,-4.784,-0.561,0.997907,0.753155,0.767563,"peroxiredoxin-4 isoform 2 precursor ","K03386","Q3U8E4"
"1718","Pocillopora_acuta_HIv1_PredGene_g3971.t1",394,6,4,5,6,4.169,0.5519,0.68552,0.437898,0.851696,"pyruvate dehydrogenase E1 subunit alpha 1b ","K00161","Q6DGZ9"
"1719","Pocillopora_acuta_HIv1_PredGene_g3975.t1",483,8,6,7,5,22.284,2.8054,0.009225,0.005628,0.759671,"DUF547 domain-containing protein ","","O62456"
"1720","Pocillopora_acuta_HIv1_PredGene_g3984.t1",104,1,0,1,1,3.852,0.5272,0.698061,0.446493,0.853349,"uncharacterized protein Dmel_CG34132 ","K17781","Q0E8V7"
"1721","Pocillopora_acuta_HIv1_PredGene_g3998.t1",705,2,6,4,3,3.876,0.4721,0.726898,0.465675,0.856776,"SH3 domain-containing kinase-binding protein 1 isoform a ","K12470","Q5JPT4"
"1722","Pocillopora_acuta_HIv1_PredGene_g4001.t1",313,1,1,1,1,-4.479,-0.4262,0.997197,0.731638,0.797973,"spermine synthase, isoform B ","K00802","Q9VTW1"
"1723","Pocillopora_acuta_HIv1_PredGene_g4012.t1",95,4,5,5,6,-19.147,-1.8937,0.439709,0.793604,0.186745,"SH3 domain-binding glutamic acid-rich-like protein 3 ","K23740","Q9H299"
"1724","Pocillopora_acuta_HIv1_PredGene_g4013.t1",95,22,6,10,4,-3.669,-0.7479,1,0.776119,0.711851,"SH3 domain-binding glutamic acid-rich-like protein 3 ","K23740","Q9H299"
"1725","Pocillopora_acuta_HIv1_PredGene_g4024.t1",476,1,1,0,0,9.617,1.0105,0.463893,0.282057,0.81638,"collagen alpha-6(VI) chain isoform 2 precursor ","K06238","A6H590"
"1726","Pocillopora_acuta_HIv1_PredGene_g4032.t1",200,6,5,3,2,5.03,0.7141,0.606432,0.381563,0.839715,"prefoldin subunit 3 isoform 1 ","","F5H2A7"
"1727","Pocillopora_acuta_HIv1_PredGene_g4044.t1",220,5,5,7,3,2.968,0.5908,0.666168,0.424367,0.848975,"ATP synthase subunit O, mitochondrial ","K02137","Q6DRD1"
"1728","Pocillopora_acuta_HIv1_PredGene_g4057.t1",314,1,1,0,2,-9.814,-1.1793,0.893694,0.804551,0.519138,"WP_003975143.1 MULTISPECIES: pirin family protein ","K06911","D6ENC5"
"1729","Pocillopora_acuta_HIv1_PredGene_g4059.t1",302,4,1,2,4,0.408,0.03,0.952977,0.61684,0.858693,"pyridoxal (pyridoxine, vitamin B6) kinase a ","K00868","B0S7H1"
"1730","Pocillopora_acuta_HIv1_PredGene_g4064.t1",2278,1,1,2,2,-6.705,-0.6844,1,0.769131,0.732697,"afadin isoform 7 ","K05702","Q5TIG6"
"1731","Pocillopora_acuta_HIv1_PredGene_g4068.t1",1334,0,1,1,0,-7.323,-0.9688,0.995904,0.79499,0.622214,"serine/arginine repetitive matrix protein 1 isoform X9 ","K13171","E9PUK6"
"1732","Pocillopora_acuta_HIv1_PredGene_g408.t1",493,3,2,3,4,-9.694,-1.7489,0.539634,0.798066,0.244604,"protein CASC4 isoform X2 ","",""
"1733","Pocillopora_acuta_HIv1_PredGene_g4086.t1",432,1,1,1,1,-3.238,-0.3097,0.999757,0.708779,0.81922,"pre-mRNA-splicing regulator WTAP ","K22824","Q7SXL7"
"1734","Pocillopora_acuta_HIv1_PredGene_g4088.t1",437,12,8,13,9,9.049,1.2705,0.361013,0.201744,0.798582,"collagen alpha-1(XII) chain isoform X5 ","K19467","I3IT32"
"1735","Pocillopora_acuta_HIv1_PredGene_g4110.t1",2113,1,1,2,5,3.764,0.4027,0.764927,0.489864,0.860425,"uncharacterized protein Dmel_CG9674, isoform F ","K00264","M9NFH8"
"1736","Pocillopora_acuta_HIv1_PredGene_g4113.t1",145,2,1,1,1,7.289,0.4518,0.737833,0.472747,0.857929,"coiled-coil domain-containing protein 58 isoform X1 ","","Q6PBK1"
"1737","Pocillopora_acuta_HIv1_PredGene_g4114.t1",99,13,2,11,5,-6.498,-1.0929,0.944906,0.801777,0.562286,"cystatin 14a, tandem duplicate 2 ","K13907","A7MCL7"
"1738","Pocillopora_acuta_HIv1_PredGene_g4128.t1",798,0,1,1,0,1.036,0.1087,0.922013,0.591192,0.862663,"E3 UFM1-protein ligase 1 ","K22755","Q9NTQ0"
"1739","Pocillopora_acuta_HIv1_PredGene_g4177.t1",4402,2,1,1,1,9.45,0.7687,0.579944,0.362734,0.835433,"baculoviral IAP repeat-containing protein 6 isoform X9 ","K10586","Q9NR09"
"1740","Pocillopora_acuta_HIv1_PredGene_g4220.t1",255,9,7,13,13,-8.185,-2.4094,0.173079,0.778603,0.052742,"WP_004082918.1 NADH-quinone oxidoreductase subunit NuoF ","K20826","G4FHE2"
"1741","Pocillopora_acuta_HIv1_PredGene_g4294.t1",838,1,0,1,0,2.202,0.202,0.876936,0.559607,0.864724,"integrin, beta 1b.1 isoform X1 ","","F8W3S8"
"1742","Pocillopora_acuta_HIv1_PredGene_g4303.t1",1070,1,0,1,0,-4.394,-0.6114,0.999994,0.760077,0.754197,"polypeptide N-acetylgalactosaminyltransferase 13 isoform X3 ","K00710",""
"1743","Pocillopora_acuta_HIv1_PredGene_g4331.t1",186,19,8,11,16,13.124,2.3718,0.037136,0.017325,0.763613,"histone H1.0 ","K11275","Q6NYV3"
"1744","Pocillopora_acuta_HIv1_PredGene_g4351.t1",2416,230,266,257,206,-6.539,-3.3436,0.008807,0.767133,0.00108,"spectrin alpha chain, non-erythrocytic 1 isoform X11 ",NA,"Q9P0V0"
"1745","Pocillopora_acuta_HIv1_PredGene_g4361.t1",2748,1,0,0,2,-13.068,-1.3541,0.781715,0.805932,0.431635,"uncharacterized protein C9orf172 homolog ","","-"
"1746","Pocillopora_acuta_HIv1_PredGene_g4392.t1",151,3,3,3,2,0.915,0.1073,0.922627,0.591657,0.862611,"retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta isoform 1 ","K13758","O43924"
"1747","Pocillopora_acuta_HIv1_PredGene_g442.t1",281,2,1,0,1,-5.753,-0.7156,1,0.772662,0.722713,"proteasome subunit alpha type-1 ","K02725","Q9R1P4"
"1748","Pocillopora_acuta_HIv1_PredGene_g444.t1",1769,4,2,3,2,-6.281,-0.5567,0.997763,0.752539,0.768648,"unconventional myosin-Ie ","K10356","Q80X36"
"1749","Pocillopora_acuta_HIv1_PredGene_g4466.t1",125,1,0,1,3,1.439,0.1894,0.883459,0.563927,0.864609,"60S ribosomal protein L22 ","K02891","P85027"
"1750","Pocillopora_acuta_HIv1_PredGene_g4470.t1",14891,9,9,3,5,-3.897,-0.3598,0.998725,0.719144,0.810584,"agrin isoform X7 ","K06238","M0QWP1"
"1751","Pocillopora_acuta_HIv1_PredGene_g4471.t1",299,1,0,0,1,-0.904,-0.1158,0.989379,0.660645,0.845983,"pre-mRNA-splicing factor SPF27 ","K12861","O75934"
"1752","Pocillopora_acuta_HIv1_PredGene_g448.t1",1578,7,9,6,6,1.338,0.1923,0.881966,0.562934,0.86464,"pickled eggs, isoform B ","K24627","Q95TD5"
"1753","Pocillopora_acuta_HIv1_PredGene_g4486.t1",191,2,3,2,4,4.042,0.4085,0.761685,0.487842,0.860154,"protein LZIC ","","Q9D8V3"
"1754","Pocillopora_acuta_HIv1_PredGene_g4517.t1",222,2,1,2,1,-11.868,-1.0927,0.945014,0.801769,0.562385,"glutamine amidotransferase-like class 1 domain-containing protein 1 precursor ","","Q8BFQ8"
"1755","Pocillopora_acuta_HIv1_PredGene_g4529.t1",305,3,0,1,4,-9.008,-0.433,0.997076,0.732842,0.796601,"40S ribosomal protein S2 ","K02981","Q6NWC3"
"1756","Pocillopora_acuta_HIv1_PredGene_g4539.t1",966,16,7,10,16,-5.085,-0.6644,1,0.766763,0.738842,"AP-2 complex subunit alpha-2 isoform 1 ","K11824","Q921V0"
"1757","Pocillopora_acuta_HIv1_PredGene_g4543.t1",164,3,0,4,1,-17.193,-1.872,0.454543,0.794296,0.194861,"40S ribosomal protein S16 isoform 1 ","K02960","P17008"
"1758","Pocillopora_acuta_HIv1_PredGene_g4546.t1",718,7,4,8,9,-7.748,-0.6877,1,0.769514,0.731664,"apoptosis inhibitor 5 isoform 3 ","","Q3UYQ4"
"1759","Pocillopora_acuta_HIv1_PredGene_g4555.t1",858,55,28,23,44,-12.731,-2.2936,0.220632,0.781441,0.073477,"endoplasmin precursor ","K09487","Q7T3L3"
"1760","Pocillopora_acuta_HIv1_PredGene_g4557.t1",457,3,4,5,8,-3.015,-0.2665,0.999996,0.69916,0.826096,"alpha-Tubulin at 84B ","K07374","Q9VI59"
"1761","Pocillopora_acuta_HIv1_PredGene_g4598.t1",1374,5,10,5,6,-2.9,-0.6246,1,0.7618,0.750496,"early endosome antigen 1 isoform X3 ","K12478","Q15075"
"1762","Pocillopora_acuta_HIv1_PredGene_g4612.t1",96,3,3,3,4,23.838,1.692,0.19403,0.094768,0.77911,"cell adhesion molecule-related/down-regulated by oncogenes precursor ","K03666","Q1L8D0"
"1763","Pocillopora_acuta_HIv1_PredGene_g4620.t1",1656,1,0,8,3,7.712,0.9375,0.497737,0.305815,0.82204,"torso-like, isoform C ","K12377","A4V379"
"1764","Pocillopora_acuta_HIv1_PredGene_g4646.t1",88,0,0,0,2,19.619,1.5517,0.251791,0.125224,0.784601,"small ribonucleoprotein particle protein SmF ","K11098","Q24297"
"1765","Pocillopora_acuta_HIv1_PredGene_g4659.t1",1117,5,0,1,1,-7.937,-1.0896,0.946666,0.80164,0.563921,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"1766","Pocillopora_acuta_HIv1_PredGene_g4660.t1",747,4,4,2,1,10.556,0.838,0.546028,0.339076,0.829932,"vesicle-fusing ATPase ","K06027","Q923C6"
