"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"2004","Pocillopora_acuta_HIv1_PredGene_g4784.t1",183,5,1,8,3,0.044,0.0106,1,0.8782,0.575964,"autoimmune regulator isoform 2 ","K01505","Q9JLW3"
"2005","Pocillopora_acuta_HIv1_PredGene_g4785.t1",178,0,0,1,0,8.577,1.2418,0.703577,0.487523,0.703396,"protein ACCELERATED CELL DEATH 6 ","K01923","-"
"2006","Pocillopora_acuta_HIv1_PredGene_g4788.t1",381,0,0,1,0,-14.492,-1.7763,0.190206,0.784226,0.060775,"uncharacterized protein LOC100149646 precursor ","K15049","A5PM73"
"2007","Pocillopora_acuta_HIv1_PredGene_g4789.t1",570,0,0,0,0,-13.659,-1.5198,0.286098,0.812582,0.104512,"flagellum-associated coiled-coil domain-containing protein 1 isoform b ","","G5E9S3"
"2008","Pocillopora_acuta_HIv1_PredGene_g4794.t1",233,0,1,4,4,10.634,1.8927,0.479051,0.205659,0.69864,"ephrin-B3-like ","K04358",""
"2009","Pocillopora_acuta_HIv1_PredGene_g4796.t1",952,7,10,6,3,7.487,0.8836,0.9342,0.643475,0.695161,"puromycin-sensitive aminopeptidase ","K08776","F1QRM9"
"2010","Pocillopora_acuta_HIv1_PredGene_g4797.t1",866,39,41,29,28,-1.329,-0.6663,0.851674,0.910413,0.354888,"puromycin-sensitive aminopeptidase isoform 1 ","K08776","Q9UEM2"
"2011","Pocillopora_acuta_HIv1_PredGene_g4802.t1",256,0,0,0,2,5.311,0.5771,1,0.76276,0.671241,"intelectin 1 isoform X1 ","K17527",""
"2012","Pocillopora_acuta_HIv1_PredGene_g4806.t1",509,73,94,89,90,-3.017,-2.9519,0.006288,0.714446,0.001378,"ciboulot, isoform D ","","O97428"
"2013","Pocillopora_acuta_HIv1_PredGene_g4820.t1",330,2,0,4,1,-18.342,-1.526,0.283572,0.811821,0.103275,"regulatory particle non-ATPase 8, isoform C ","K03038","Q9W178"
"2014","Pocillopora_acuta_HIv1_PredGene_g4821.t1",487,0,1,1,0,8.966,1.4437,0.611051,0.406431,0.702264,"Ca2+-channel-protein-beta-subunit, isoform N ","K04863","M9PFL4"
"2015","Pocillopora_acuta_HIv1_PredGene_g4824.t1",854,0,0,0,1,1.393,0.1558,1,0.858802,0.608048,"mitogen-activated protein kinase kinase kinase 2 ","K04420","G5E8L8"
"2016","Pocillopora_acuta_HIv1_PredGene_g4839.t1",213,1,2,0,0,9.079,1.0577,0.832297,0.565689,0.701518,"FK506-binding protein 14, isoform E ","K09577","Q8MLW1"
"2017","Pocillopora_acuta_HIv1_PredGene_g486.t1",126,0,0,0,1,-6.324,-0.645,0.865122,0.910973,0.362853,"14 kDa phosphohistidine phosphatase ","K01112","Q9DAK9"
"2018","Pocillopora_acuta_HIv1_PredGene_g4886.t1",788,1,1,1,4,-5.416,-0.9553,0.612259,0.88925,0.252379,"eukaryotic translation initiation factor 4B isoform 1 ","K03258","B4DRM3"
"2019","Pocillopora_acuta_HIv1_PredGene_g489.t1",150,1,0,0,0,-14.417,-1.3664,0.35203,0.832551,0.137842,"endothelial differentiation-related factor 1 isoform alpha ","K03627","Q9UIM1"
"2020","Pocillopora_acuta_HIv1_PredGene_g4918.t1",522,1,0,0,0,-2.003,-0.1945,0.993568,0.89789,0.520136,"WP_045360138.1 MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA ","K01426",""
"2021","Pocillopora_acuta_HIv1_PredGene_g4938.t1",238,13,8,1,0,7.834,0.82,0.957937,0.67099,0.691573,"methyltransferase-like protein 27 isoform 1 ","K24419","Q8BGM4"
"2022","Pocillopora_acuta_HIv1_PredGene_g4954.t1",90,1,1,1,2,10.939,1.6055,0.570792,0.336993,0.700827,"origin recognition complex subunit Orc4 ","K09283","Q9Y794"
"2023","Pocillopora_acuta_HIv1_PredGene_g4967.t1",2438,1,1,1,3,0.138,0.0147,1,0.87772,0.576953,"golgin subfamily A member 4 isoform X2 ","K20283","E7FEK9"
"2024","Pocillopora_acuta_HIv1_PredGene_g4996.t1",162,1,3,4,5,-3.754,-0.5751,0.903112,0.911942,0.389003,"uncharacterized protein Dmel_CG31313, isoform B ","K13899","Q8SZN1"
"2025","Pocillopora_acuta_HIv1_PredGene_g5045.t1",472,34,35,32,24,-0.931,-0.3947,0.96411,0.909037,0.454625,"citrate synthase, mitochondrial precursor ","K01647","B2GT34"
"2026","Pocillopora_acuta_HIv1_PredGene_g5046.t1",101,4,4,5,5,-12.551,-1.6016,0.25355,0.802847,0.088905,"10 kDa heat shock protein, mitochondrial isoform 1 ","K04078","Q6IQI7"
"2027","Pocillopora_acuta_HIv1_PredGene_g5047.t1",934,46,45,32,30,-10.743,-1.7189,0.210014,0.790021,0.069237,"60 kDa heat shock protein, mitochondrial ","K04077","Q3KQP2"
"2028","Pocillopora_acuta_HIv1_PredGene_g505.t1",149,13,14,14,6,1.097,0.1821,1,0.854699,0.613233,"metalloprotease TIKI1 precursor ","K21147","I6UWG3"
"2029","Pocillopora_acuta_HIv1_PredGene_g5051.t1",320,1,0,1,0,15.311,1.4409,0.611932,0.407578,0.702288,"cAMP-responsive element modulator isoform X1 ","","E7F9I0"
"2030","Pocillopora_acuta_HIv1_PredGene_g506.t1",457,3,2,3,1,-13.208,-1.8667,0.161046,0.77572,0.048954,"myeloid differentiation primary response protein MyD88 isoform 5 ","","B4DKH8"
"2031","Pocillopora_acuta_HIv1_PredGene_g5070.t1",357,0,0,0,1,-0.143,-0.0159,1,0.881218,0.56945,"phosphate carrier protein, mitochondrial precursor ","K15102","Q8VEM8"
"2032","Pocillopora_acuta_HIv1_PredGene_g5072.t1",456,0,0,1,1,6.756,1.2241,0.714736,0.494735,0.703382,"thin, isoform E ","K12035",""
"2033","Pocillopora_acuta_HIv1_PredGene_g5078.t1",186,0,0,0,0,-3.122,-0.5404,0.918618,0.911959,0.401915,"ADP-ribosylation factor-like protein 8B-A ","K07955","Q6NZW8"
"2034","Pocillopora_acuta_HIv1_PredGene_g5081.t1",1296,0,1,0,0,-10.493,-0.924,0.639519,0.892735,0.262702,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 isoform X4 ","K05629","Q9WVQ1"
"2035","Pocillopora_acuta_HIv1_PredGene_g5103.t1",106,15,8,11,8,-4.991,-1.7138,0.211824,0.790551,0.070026,"Glutaredoxin domain-containing protein ","K03676","Q9N456"
"2036","Pocillopora_acuta_HIv1_PredGene_g5117.t1",243,5,4,9,3,-5.334,-0.5533,0.9131,0.911987,0.397125,"tubby-related protein 2 ","K01425","Q8TC50"
"2037","Pocillopora_acuta_HIv1_PredGene_g5120.t1",167,0,1,0,0,-8.938,-0.7065,0.82394,0.908998,0.339916,"dickkopf-related protein 2 precursor ","K02165","A8KB56"
"2038","Pocillopora_acuta_HIv1_PredGene_g5135.t1",535,1,0,0,0,3.313,0.7961,0.965201,0.681034,0.690045,"tripartite motif-containing protein 2 isoform 14 ","K11997","Q9C040"
"2039","Pocillopora_acuta_HIv1_PredGene_g5136.t1",497,2,0,1,3,1.254,0.1901,1,0.853411,0.614774,"methionine aminopeptidase 2 ","K01265","Q58E65"
"2040","Pocillopora_acuta_HIv1_PredGene_g5137.t1",961,0,0,1,0,-8.397,-0.6287,0.874819,0.911315,0.368955,"glutamyl aminopeptidase ",NA,"Q8CD51"
"2041","Pocillopora_acuta_HIv1_PredGene_g5163.t2",492,1,0,1,0,-6.138,-0.6355,0.870841,0.911181,0.366409,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1 isoform 2 ","K01103","P70266"
"2042","Pocillopora_acuta_HIv1_PredGene_g5191.t1",292,33,33,33,30,-2.993,-1.3691,0.350801,0.832182,0.137212,"tubulin alpha-1A chain isoform 2 ","K07374","G3V1U9"
"2043","Pocillopora_acuta_HIv1_PredGene_g5199.t1",883,174,180,163,119,-4.11,-3.903,8.5e-05,0.698315,1.2e-05,"alpha actinin, isoform D ","K05699","Q24370"
"2044","Pocillopora_acuta_HIv1_PredGene_g5202.t1",398,1,1,2,0,5.402,0.4685,1,0.794717,0.658645,"nuclear pore complex protein Nup133 ","K14300","F1QNV4"
"2045","Pocillopora_acuta_HIv1_PredGene_g5209.t1",298,0,0,1,0,1.2,0.1565,1,0.858695,0.608189,"fatty Acid CoA Synthetase family ","K01904","Q19339"
"2046","Pocillopora_acuta_HIv1_PredGene_g5220.t1",834,3,2,1,1,7.817,1.1272,0.781956,0.535338,0.702728,"MAP/microtubule affinity-regulating kinase 3 isoform X3 ","K08798","F1R0W3"
"2047","Pocillopora_acuta_HIv1_PredGene_g5221.t1",319,0,1,2,2,5.207,0.5974,1,0.756104,0.673354,"LiPocalin-Related protein ","K03098","G5EEA2"
"2048","Pocillopora_acuta_HIv1_PredGene_g5225.t1",82,0,0,0,0,8.91,1.2486,0.699413,0.484766,0.703394,"apolipoprotein D precursor ","K03098","Q3TZE7"
"2049","Pocillopora_acuta_HIv1_PredGene_g5228.t1",67,1,0,0,0,13.125,1.1574,0.760181,0.522464,0.703048,"stress-inducible protein ","","Q84TJ2"
"2050","Pocillopora_acuta_HIv1_PredGene_g5229.t1",268,0,1,1,0,-5.732,-0.573,0.904114,0.911952,0.389787,"stress-induced-phosphoprotein 1 isoform c ","K09553","P31948"
"2051","Pocillopora_acuta_HIv1_PredGene_g5230.t1",135,3,2,1,0,9.856,1.2549,0.695623,0.482218,0.703389,"Stress-induced-phosphoprotein 1 ","K09553","O16259"
"2052","Pocillopora_acuta_HIv1_PredGene_g5275.t1",580,54,33,16,6,-2.87,-0.2845,0.98376,0.90389,0.491894,"microtubule-actin cross-linking factor 1 isoform X1 ","K06981","E9PVY8"
"2053","Pocillopora_acuta_HIv1_PredGene_g5276.t1",582,19,8,6,3,-5.987,-0.9241,0.639431,0.892724,0.262669,"WP_004081335.1 MULTISPECIES: citramalate synthase ","K06981","Q9WZ22"
"2054","Pocillopora_acuta_HIv1_PredGene_g529.t1",154,10,0,4,10,11.415,1.1424,0.770942,0.528833,0.702903,"40S ribosomal protein S18 ","K02964","Q8JGS9"
"2055","Pocillopora_acuta_HIv1_PredGene_g5295.t1",420,0,0,0,0,-3.489,-0.4695,0.944252,0.911116,0.427945,"tumor susceptibility gene 101 protein-like ",NA,"E7F4Y8"
"2056","Pocillopora_acuta_HIv1_PredGene_g5308.t1",370,0,0,1,0,-4.36,-0.5796,0.90094,0.911918,0.387323,"BTB/POZ domain-containing protein KCTD6a ",NA,"Q1LVR8"
"2057","Pocillopora_acuta_HIv1_PredGene_g531.t1",352,1,2,3,2,6.92,1.0882,0.81037,0.552256,0.702134,"endophilin-A2 isoform 1 ","K11247","Q6FGM0"
"2058","Pocillopora_acuta_HIv1_PredGene_g5321.t1",291,3,0,0,1,-13.325,-2.0727,0.103075,0.758895,0.028444,"aminoacyl tRNA synthase complex-interacting multifunctional protein 2 ","K15438","Q7T3C0"
"2059","Pocillopora_acuta_HIv1_PredGene_g5331.t1",4466,0,1,1,0,3.051,0.352,1,0.822885,0.642473,"dynein heavy chain 9, axonemal ","K10408","B1AR51"
"2060","Pocillopora_acuta_HIv1_PredGene_g5332.t1",648,3,3,1,2,-11.225,-2.8334,0.009911,0.718303,0.002219,"forkhead box protein K1 ","K09404","Q7SYM1"
"2061","Pocillopora_acuta_HIv1_PredGene_g5353.t1",467,0,1,3,0,1.968,0.5025,1,0.785346,0.662832,"chitinase, acidic.5 precursor ","K01183","B7ZVM0"
"2062","Pocillopora_acuta_HIv1_PredGene_g5358.t1",300,4,4,6,3,5.55,0.5541,1,0.770031,0.668758,"coatomer subunit epsilon ","K17268","Q5U3E8"
"2063","Pocillopora_acuta_HIv1_PredGene_g536.t1",197,4,8,3,7,2.264,0.3538,1,0.822493,0.642745,"clathrin light chain A isoform d ","K04644","B1AWE0"
"2064","Pocillopora_acuta_HIv1_PredGene_g5374.t1",312,1,2,0,0,6.601,0.8388,0.951634,0.662967,0.692706,"uracil-DNA glycosylase ","K03648","P39615"
"2065","Pocillopora_acuta_HIv1_PredGene_g5438.t1",363,5,6,6,13,-1.397,-0.3299,0.97681,0.906305,0.476871,"glutamine synthetase ","K01915","Q7ZVF2"
"2066","Pocillopora_acuta_HIv1_PredGene_g5449.t1",356,0,0,0,1,11.876,1.2247,0.71435,0.49449,0.703382,"ELAV-like protein 2 isoform X17 ","K13208","B1AXZ4"
"2067","Pocillopora_acuta_HIv1_PredGene_g5451.t1",278,7,2,6,5,-5.358,-1.3378,0.365266,0.836501,0.144621,"S-methyl-5'-thioadenosine phosphorylase ","K00772","B2GQM6"
"2068","Pocillopora_acuta_HIv1_PredGene_g5465.t1",564,2,0,0,1,14.932,1.551,0.582818,0.361123,0.701304,"hemicentin-1 precursor ","K17341","D3YXG0"
"2069","Pocillopora_acuta_HIv1_PredGene_g5488.t1",281,1,0,1,0,-10.731,-1.1617,0.459079,0.861718,0.190165,"peroxidasin homolog precursor ","K19511","Q4KMG2"
"2070","Pocillopora_acuta_HIv1_PredGene_g5489.t1",579,2,1,6,2,-2.262,-0.2931,0.982555,0.904379,0.489086,"contactin-2 precursor ","","Q61330"
"2071","Pocillopora_acuta_HIv1_PredGene_g5506.t2",442,0,0,1,0,4.459,0.7535,0.976316,0.698453,0.687074,"mRNA-decapping enzyme 1B isoform X1 ","K12611","A3KNZ0"
"2072","Pocillopora_acuta_HIv1_PredGene_g5507.t1",173,6,0,7,9,1.398,0.2305,1,0.846614,0.622298,"mesencephalic astrocyte-derived neurotrophic factor ","K22556","Q9VEW4"
"2073","Pocillopora_acuta_HIv1_PredGene_g552.t1",649,19,27,21,15,4.689,1.3007,0.669916,0.463835,0.703266,"far upstream element-binding protein 1 isoform X2 ","K13210","Q6P2A9"
"2074","Pocillopora_acuta_HIv1_PredGene_g5522.t1",160,2,0,0,2,-5.409,-0.9046,0.656696,0.894765,0.269215,"regulator of G-protein signaling protein-like ","","-"
"2075","Pocillopora_acuta_HIv1_PredGene_g5554.t1",252,0,0,0,0,-9.613,-1.721,0.209272,0.789803,0.068914,"hemicentin-1 precursor ","K03985","D3YXG0"
"2076","Pocillopora_acuta_HIv1_PredGene_g5575.t1",985,0,1,0,0,-7.112,-1.2103,0.430486,0.85469,0.176936,"helicase SRCAP ","K13908","Q9Y5L9"
"2077","Pocillopora_acuta_HIv1_PredGene_g5583.t1",112,9,7,7,4,-2.691,-0.4448,0.951528,0.91056,0.436859,"tubulin-specific chaperone A isoform 2 ","K17292","B4DT30"
"2078","Pocillopora_acuta_HIv1_PredGene_g5599.t1",1500,3,5,4,2,-3.034,-0.4333,0.954663,0.910257,0.440976,"WP_011071951.1 DUF885 domain-containing protein ","","Q8EFY3"
"2079","Pocillopora_acuta_HIv1_PredGene_g5615.t1",320,4,3,1,6,3.069,0.4773,1,0.792345,0.659751,"calcium/calmodulin-dependent protein kinase type IV-like ","K05869","E7FEG8"
"2080","Pocillopora_acuta_HIv1_PredGene_g5619.t1",1129,0,0,3,1,-18.917,-1.5523,0.272966,0.808636,0.098126,"regulator of nonsense transcripts 1 isoform b ","K14326","Q6GYP5"
"2081","Pocillopora_acuta_HIv1_PredGene_g5631.t1",536,1,2,0,0,2.155,0.2717,1,0.839146,0.629542,"WP_011030501.1 MULTISPECIES: FAD-binding protein ","","O50531"
"2082","Pocillopora_acuta_HIv1_PredGene_g5638.t1",141,2,1,1,1,-11.044,-1.0232,0.556158,0.880908,0.230793,"40S ribosomal protein S17 ","K02962","P63276"
"2083","Pocillopora_acuta_HIv1_PredGene_g5661.t1",819,0,0,0,1,-0.466,-0.0901,0.999199,0.888914,0.550097,"uncharacterized protein Dmel_CG5731 ","K01204","Q9VL27"
"2084","Pocillopora_acuta_HIv1_PredGene_g5685.t1",409,4,4,5,5,-18.308,-1.376,0.347671,0.83124,0.135606,"alpha-N-acetylgalactosaminidase precursor ","K01204",""
"2085","Pocillopora_acuta_HIv1_PredGene_g5696.t1",473,0,0,0,0,6.751,0.4043,1,0.810958,0.650095,"hydroxyacid-oxoacid transhydrogenase, mitochondrial ","K11173","Q6NYM8"
"2086","Pocillopora_acuta_HIv1_PredGene_g5699.t1",314,3,5,4,3,-7.143,-1.4859,0.300078,0.816806,0.111428,"thymopoietin b ","K24031","Q503J3"
"2087","Pocillopora_acuta_HIv1_PredGene_g5724.t1",4567,0,1,1,0,-6.777,-1.6401,0.238832,0.798491,0.082096,"E3 ubiquitin-protein ligase HUWE1 isoform X4 ","K10592","E7F8Q5"
"2088","Pocillopora_acuta_HIv1_PredGene_g5725.t1",884,0,0,0,0,-8.583,-1.0303,0.550589,0.879983,0.228601,"DNA replication licensing factor MCM2 ","K02540",""
"2089","Pocillopora_acuta_HIv1_PredGene_g5736.t1",774,12,11,14,9,-7.88,-2.3302,0.050523,0.741618,0.013211,"glutamine--tRNA ligase isoform a ","K01886","E7EM76"
"2090","Pocillopora_acuta_HIv1_PredGene_g5737.t1",567,4,4,8,1,7.563,1.1294,0.780357,0.534394,0.702755,"glutamine--tRNA ligase isoform a ","K01886","E7EM76"
"2091","Pocillopora_acuta_HIv1_PredGene_g5750.t1",255,0,2,2,2,-1.508,-0.2257,0.990717,0.900152,0.510588,"polyglutamine-binding protein 1 isoform 1 ","K12865","Q9QYY2"
"2092","Pocillopora_acuta_HIv1_PredGene_g5753.t1",499,13,11,7,8,-6.974,-1.0212,0.557739,0.881167,0.231413,"succinate-semialdehyde dehydrogenase, mitochondrial precursor ","K00139","Q8BWF0"
"2093","Pocillopora_acuta_HIv1_PredGene_g5755.t1",206,25,32,29,20,-2.353,-0.5076,0.931418,0.911711,0.414028,"ras-related protein Rab-7a ","K07897","Q7T2C6"
"2094","Pocillopora_acuta_HIv1_PredGene_g5768.t1",1164,1,0,0,0,-7.534,-1.0648,0.52443,0.875373,0.218119,"WASH complex subunit 4 ","K18465","E7F4L4"
"2095","Pocillopora_acuta_HIv1_PredGene_g5770.t1",377,523,469,453,544,0.455,1.6154,0.568638,0.332533,0.700743,"actin 5C, isoform D ","K05692","X2JCP8"
"2096","Pocillopora_acuta_HIv1_PredGene_g5771.t1",626,8,9,5,0,6.97,1.1902,0.737244,0.508712,0.703272,"leukotriene A-4 hydrolase isoform 1 ","K01254","P09960"
"2097","Pocillopora_acuta_HIv1_PredGene_g5790.t1",227,3,5,6,0,-3.539,-0.7772,0.768548,0.90532,0.313953,"ras-related protein Rab-32a ","K07918","Q7ZW88"
"2098","Pocillopora_acuta_HIv1_PredGene_g5870.t1",108,1,1,1,5,2.482,0.5336,1,0.776278,0.666464,"keratin-associated protein 26-1 ","K02031","Q9D7N2"
"2099","Pocillopora_acuta_HIv1_PredGene_g593.t1",349,0,0,0,0,-15.982,-1.493,0.297127,0.815912,0.109958,"U5 small nuclear ribonucleoprotein 40 kDa protein ","K12857","Q6PE01"
"2100","Pocillopora_acuta_HIv1_PredGene_g5960.t1",497,2,2,2,1,1.185,0.2294,1,0.846806,0.622099,"nucleoprotein TPR ","K09291","Q99968"
"2101","Pocillopora_acuta_HIv1_PredGene_g5961.t1",2113,5,9,6,6,-14.225,-2.3894,0.042371,0.738143,0.010935,"nucleoprotein TPR ","K09291","Q921B9"
"2102","Pocillopora_acuta_HIv1_PredGene_g5966.t1",454,0,0,0,1,-6.123,-0.6572,0.857533,0.910668,0.358289,"hemicentin-2 isoform X2 ","","A0A2I3BRN3.13"
"2103","Pocillopora_acuta_HIv1_PredGene_g5975.t1",501,14,11,9,2,2.828,0.342,1,0.825041,0.640945,"hemicentin-2 isoform X7 ","K06759","H0Y3X1.65"
"2104","Pocillopora_acuta_HIv1_PredGene_g5991.t1",483,22,10,13,15,5.653,1.2908,0.675182,0.467792,0.703305,"methanethiol oxidase isoform 3 ","K17285","B4DKP6"
"2105","Pocillopora_acuta_HIv1_PredGene_g5996.t1",366,0,0,0,0,-6.087,-1.0991,0.499933,0.870632,0.207977,"chymotrypsin-like protease CTRL-1 precursor ","K09632","P40313"
"2106","Pocillopora_acuta_HIv1_PredGene_g60.t1",147,1,1,2,1,6.764,1.702,0.548713,0.29277,0.700038,"uncharacterized protein Dmel_CG5323 ","","Q7JVK8"
"2107","Pocillopora_acuta_HIv1_PredGene_g6072.t1",1356,0,1,0,0,-14.321,-1.3575,0.356108,0.833774,0.139933,"general transcription and DNA repair factor IIH helicase subunit XPB isoform a ","K10843","P19447"
"2108","Pocillopora_acuta_HIv1_PredGene_g609.t1",805,0,0,0,0,-7.539,-1.4374,0.320614,0.82304,0.121772,"ATP-dependent 6-phosphofructokinase, muscle type isoform 3 ","K00850","Q16814"
"2109","Pocillopora_acuta_HIv1_PredGene_g6134.t1",654,0,0,1,0,5.48,0.7182,0.984054,0.712374,0.684367,"hypothetical protein DDB_G0283979 ","","Q54QA1"
"2110","Pocillopora_acuta_HIv1_PredGene_g6138.t1",544,0,0,1,0,-9.498,-2.293,0.056388,0.743899,0.014841,"serine hydroxymethyltransferase, mitochondrial isoform 2 ","K00600","Q99K87"
"2111","Pocillopora_acuta_HIv1_PredGene_g6185.t1",1022,0,0,1,1,7.433,0.975,0.887031,0.602683,0.699119,"ubiquitin-like modifier-activating enzyme 6 ","K10699","A0AVT1"
"2112","Pocillopora_acuta_HIv1_PredGene_g6188.t1",494,18,19,5,6,-2.868,-0.6312,0.873362,0.911268,0.368019,"retinal dehydrogenase 2 ","K07249","Q90XS8"
"2113","Pocillopora_acuta_HIv1_PredGene_g6189.t1",493,7,11,2,5,7.66,0.8517,0.946968,0.657405,0.693448,"aldehyde dehydrogenase, mitochondrial isoform 1 precursor ","K07249","P05091"
"2114","Pocillopora_acuta_HIv1_PredGene_g6208.t2",868,7,6,14,9,-2.106,-0.4229,0.957366,0.909959,0.44468,"major vault protein isoform X1 ","K17266","E9QEQ6"
"2115","Pocillopora_acuta_HIv1_PredGene_g6212.t1",199,7,8,12,14,-16.31,-7.2754,0,0.690262,0,"FK506-binding protein 14, isoform E ","K09577","Q8MLW1"
"2116","Pocillopora_acuta_HIv1_PredGene_g6213.t1",674,1,0,0,0,1.554,0.2485,1,0.84342,0.625515,"P450 (cytochrome) oxidoreductase b ","K00327","F8W4Z6"
"2117","Pocillopora_acuta_HIv1_PredGene_g6218.t1",116,1,2,1,0,-2.9,-0.3024,0.981194,0.904892,0.48603,"60S acidic ribosomal protein P2 ","K02943","Q6PBJ9"
"2118","Pocillopora_acuta_HIv1_PredGene_g6235.t1",326,1,2,0,0,-6.103,-1.1852,0.444931,0.858323,0.183704,"Gfd2p ","","P25370"
"2119","Pocillopora_acuta_HIv1_PredGene_g6254.t1",1293,6,9,3,3,-3.047,-0.3696,0.969466,0.90808,0.463347,"coagulation factor VIII isoform b ","","P00451"
"2120","Pocillopora_acuta_HIv1_PredGene_g6258.t1",1718,28,43,40,20,-8.113,-3.3949,0.001126,0.704539,0.000184,"polychaetoid, isoform F ","K05701","Q8INQ1"
"2121","Pocillopora_acuta_HIv1_PredGene_g6259.t1",384,5,10,10,3,2.365,0.4147,1,0.808451,0.651539,"tropomodulin-1 ","K10370","P28289"
"2122","Pocillopora_acuta_HIv1_PredGene_g6307.t1",181,0,2,0,0,-3.845,-0.6292,0.874528,0.911306,0.368767,"programmed cell death protein 6 ","K23902","Q7T3D5"
"2123","Pocillopora_acuta_HIv1_PredGene_g632.t1",231,0,0,0,1,-0.258,-0.0389,1,0.88372,0.563627,"reticulocyte binding protein 2 homologue a ","K07112","Q8IDX6"
"2124","Pocillopora_acuta_HIv1_PredGene_g6326.t1",851,0,0,1,1,-1.021,-0.1845,0.994364,0.897124,0.52314,"uncharacterized protein LOC101882559 ","K01047","-"
"2125","Pocillopora_acuta_HIv1_PredGene_g6327.t1",474,1,0,1,1,8.756,1.3664,0.639031,0.437644,0.702887,"cytoplasmic dynein 1 light intermediate chain 2 ","K10416","F1RB89"
"2126","Pocillopora_acuta_HIv1_PredGene_g6328.t1",300,2,3,1,1,4.088,0.3646,1,0.820113,0.644365,"uncharacterized protein col6a3 isoform X4 ","K19721","-"
"2127","Pocillopora_acuta_HIv1_PredGene_g6331.t1",206,0,1,0,1,5.966,0.8869,0.932765,0.642021,0.695329,"collagen alpha-3(VI) chain isoform 1 precursor ","K06237","Q9Z0I9"
"2128","Pocillopora_acuta_HIv1_PredGene_g64.t1",223,0,1,0,0,6.552,0.6291,0.999035,0.745259,0.676509,"acylpyruvase FAHD1, mitochondrial ","K01557","Q504E5"
"2129","Pocillopora_acuta_HIv1_PredGene_g640.t1",1248,1,1,2,2,-9.376,-1.5057,0.291877,0.814325,0.107357,"integrator complex subunit 4 isoform X2 ","K13141","E7F2X3"
"2130","Pocillopora_acuta_HIv1_PredGene_g6409.t1",228,0,0,0,0,-13.028,-1.8105,0.178884,0.78092,0.056089,"mitochondrial fission factor homolog B ","K22076","Q7SZQ4"
"2131","Pocillopora_acuta_HIv1_PredGene_g6413.t1",1002,2,0,6,2,-4.955,-0.7271,0.808605,0.908086,0.332293,"2-oxoglutarate dehydrogenase, mitochondrial isoform 1 precursor ","K00164","B4E2U9"
"2132","Pocillopora_acuta_HIv1_PredGene_g6426.t1",463,34,37,38,63,-1.903,-0.5538,0.912879,0.911988,0.396939,"elongation factor 1-alpha ","K03231","Q92005"
"2133","Pocillopora_acuta_HIv1_PredGene_g645.t1",216,6,0,0,0,0.728,0.115,0.999846,0.864785,0.599633,"glycoside hydrolase family 24 protein ","K01185","Q556F2"
"2134","Pocillopora_acuta_HIv1_PredGene_g6491.t1",695,96,74,73,70,4.481,1.4921,0.59719,0.386343,0.701833,"calpain-9 isoform 1 ","K08585","Q9NS74"
"2135","Pocillopora_acuta_HIv1_PredGene_g652.t1",285,2,2,2,0,5.254,1.312,0.6641,0.459327,0.703216,"nervana 3, isoform A ","K01540","Q7JS69"
"2136","Pocillopora_acuta_HIv1_PredGene_g6520.t1",318,6,6,6,6,-8.449,-1.026,0.553946,0.880544,0.229927,"glycine N-methyltransferase ","K00552","Q6P607"
"2137","Pocillopora_acuta_HIv1_PredGene_g6521.t1",725,0,0,0,1,-2.213,-0.2371,0.989537,0.900931,0.507034,"pre-mRNA-processing factor 39 isoform 1 ","K13217","E9QJV4"
"2138","Pocillopora_acuta_HIv1_PredGene_g6552.t1",1015,0,1,1,0,3.315,0.3494,1,0.823449,0.642078,"transcription elongation factor SPT5 isoform b ","K15172","O43279"
"2139","Pocillopora_acuta_HIv1_PredGene_g6553.t1",307,2,1,1,0,-18.218,-1.7799,0.188995,0.783872,0.060269,"baculoviral IAP repeat-containing protein 1 isoform 2 ","K16061","B9EG72"
"2140","Pocillopora_acuta_HIv1_PredGene_g6554.t1",366,0,0,0,0,-3.193,-0.5855,0.898046,0.911879,0.38512,"di-N-acetylchitobiase precursor ","K12310","Q504D9"
"2141","Pocillopora_acuta_HIv1_PredGene_g6555.t1",230,1,1,0,0,-0.316,-0.037,1,0.883518,0.564114,"conserved Plasmodium protein, unknown function ","K08220","Q8ILU2"
"2142","Pocillopora_acuta_HIv1_PredGene_g6560.t1",281,2,5,13,7,-2.24,-0.6013,0.889959,0.91173,0.379212,"collagen alpha-1(XII) chain precursor ","K08132","Q60847"
"2143","Pocillopora_acuta_HIv1_PredGene_g6571.t1",407,4,6,5,4,-5.636,-0.6058,0.887579,0.911675,0.377528,"caspase-7 isoform X1 ","K02187","Q503H4"
"2144","Pocillopora_acuta_HIv1_PredGene_g6572.t1",930,10,10,9,7,-9.121,-1.018,0.560271,0.88158,0.232407,"heterogeneous nuclear ribonucleoprotein H isoform f ","K12898","B3KW86"
"2145","Pocillopora_acuta_HIv1_PredGene_g6573.t1",218,0,0,0,0,-5.485,-0.5067,0.931745,0.911701,0.414359,"MOB kinase activator 1B ","K06685","Q8BPB0"
