"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1838","Pocillopora_acuta_HIv1_PredGene_g31800.t1",1530,0,0,0,0,-7.896,-0.7515,1,0.861382,0.805981,"CAP-Gly domain-containing linker protein 1 isoform X38 ","K11498","Q571L7"
"1839","Pocillopora_acuta_HIv1_PredGene_g31805.t1",558,24,24,24,18,-3.114,-0.8859,1,0.872475,0.784562,"asparagine--tRNA ligase, cytoplasmic ","K01893","B8A5D3"
"1840","Pocillopora_acuta_HIv1_PredGene_g31806.t1",541,10,9,16,9,-6.006,-1.4372,0.953363,0.899023,0.649421,"phosphoacetylglucosamine mutase ","K01836","Q5XFY0"
"1841","Pocillopora_acuta_HIv1_PredGene_g31811.t1",559,7,9,9,19,-5.781,-1.173,1,0.889994,0.723908,"collagen alpha-1(XXII) chain isoform X8 ","K23619","B7ZMH0"
"1842","Pocillopora_acuta_HIv1_PredGene_g3182.t1",441,17,24,34,27,-1.024,-0.4726,1,0.830237,0.839611,"ankyrin-2 isoform X35 ","K10380","F1R6Q3"
"1843","Pocillopora_acuta_HIv1_PredGene_g31821.t1",515,2,1,1,1,-9.619,-1.2465,0.993441,0.89335,0.704637,"importin subunit alpha-3 ","K23583","Q4FJX1"
"1844","Pocillopora_acuta_HIv1_PredGene_g31823.t1",252,0,0,0,1,1.839,0.1884,0.868423,0.706273,0.873707,"eukaryotic translation initiation factor 4E type 2 isoform C ","K03259","O60573"
"1845","Pocillopora_acuta_HIv1_PredGene_g3183.t1",196,3,1,4,4,-6.573,-2.1259,0.721659,0.898042,0.389651,"ankyrin-3 isoform X42 ","","-"
"1846","Pocillopora_acuta_HIv1_PredGene_g3184.t1",888,12,3,14,18,-14.49,-3.659,0.096299,0.855553,0.024061,"ankyrin-2 isoform X50 ","K10380","Q6PCN2"
"1847","Pocillopora_acuta_HIv1_PredGene_g31849.t1",182,0,0,0,0,-14.493,-1.2119,0.998562,0.891842,0.713877,"ras-related protein Rap-2a ","K07837","Q3USK1"
"1848","Pocillopora_acuta_HIv1_PredGene_g31856.t1",2278,0,0,0,0,1.495,0.1274,0.887507,0.718335,0.873617,"protein transport protein Sec24A isoform 1 ","K14007","A2AA73"
"1849","Pocillopora_acuta_HIv1_PredGene_g3186.t3",255,0,1,0,0,-6.342,-0.8199,1,0.867297,0.795566,"splicing factor 1 isoform X2 ","K13095","Q6TNQ8"
"1850","Pocillopora_acuta_HIv1_PredGene_g31878.t1",220,0,0,2,0,1.491,0.1523,0.879164,0.713408,0.873708,"COMM domain-containing protein 5 ","K22561","Q9UHX5"
"1851","Pocillopora_acuta_HIv1_PredGene_g31879.t1",648,0,0,0,0,-10.6,-1.3782,0.966622,0.897731,0.667238,"LON peptidase N-terminal domain and RING finger protein 3 ","","Q9D4H7"
"1852","Pocillopora_acuta_HIv1_PredGene_g31886.t1",140,0,0,2,3,1.848,0.283,0.848575,0.687224,0.873192,"dedicator of cytokinesis protein 1 ","K15537","Q922V1"
"1853","Pocillopora_acuta_HIv1_PredGene_g31887.t1",2646,8,6,25,43,-4.647,-1.3876,0.964484,0.897963,0.664443,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 isoform X6 ","K24469",""
"1854","Pocillopora_acuta_HIv1_PredGene_g31891.t1",577,0,0,0,0,-5.388,-0.3344,1,0.809589,0.851993,"protein Red ","K13109","Q860B9"
"1855","Pocillopora_acuta_HIv1_PredGene_g31919.t1",1260,0,0,0,0,0.237,0.0222,0.92883,0.739493,0.872165,"cytoplasmic FMR1-interacting protein 2 isoform a ","K05749","Q96F07"
"1856","Pocillopora_acuta_HIv1_PredGene_g3192.t1",197,1,0,3,2,-5.763,-1.4204,0.957068,0.898694,0.654562,"ribosomal protein L19, isoform A ","K02885","P36241"
"1857","Pocillopora_acuta_HIv1_PredGene_g31929.t1",705,3,2,3,1,-18.824,-2.1342,0.715241,0.897804,0.386508,"hsc70-interacting protein isoform X1 ","K09560","Q4FJT4"
"1858","Pocillopora_acuta_HIv1_PredGene_g31970.t1",520,7,0,4,2,6.472,1.0104,0.68981,0.467062,0.864886,"sorting nexin-8a ","K17922","F6NGW9"
"1859","Pocillopora_acuta_HIv1_PredGene_g31978.t1",374,13,10,15,9,-13.744,-3.735,0.081134,0.854292,0.019457,"protein kinase, cAMP-dependent, regulatory, type I, alpha (tissue specific extinguisher 1) b ","K04739","Q567D1"
"1860","Pocillopora_acuta_HIv1_PredGene_g31991.t1",2222,0,1,2,0,2.326,0.3323,0.842813,0.676785,0.872763,"dnaJ homolog subfamily C member 13 isoform 2 ","K09533","Q8CHD7"
"1861","Pocillopora_acuta_HIv1_PredGene_g31992.t1",826,18,20,25,24,-4.595,-1.636,0.923615,0.901257,0.583718,"heterogeneous nuclear ribonucleoprotein U-like protein 1 isoform X1 ","K15047","E7F071"
"1862","Pocillopora_acuta_HIv1_PredGene_g31992.t2",827,17,20,24,24,0.749,0.1818,0.870255,0.707579,0.873717,"heterogeneous nuclear ribonucleoprotein U-like protein 1 ","K15047","Q6NUT5"
"1863","Pocillopora_acuta_HIv1_PredGene_g31994.t1",396,0,0,0,0,-8.058,-1.0808,1,0.885153,0.745862,"conserved Plasmodium protein, unknown function ","","Q8IKX1"
"1864","Pocillopora_acuta_HIv1_PredGene_g32024.t1",1005,1,1,1,3,6.887,1.5351,0.479328,0.301388,0.852313,"UPF0577 protein KIAA1324-like homolog isoform X1 ","","Q5RGE8"
"1865","Pocillopora_acuta_HIv1_PredGene_g32035.t1",217,1,1,2,2,-9.634,-1.023,1,0.881763,0.758378,"eukaryotic translation initiation factor 3 subunit K isoform 1 ","K15028","Q96IQ0"
"1866","Pocillopora_acuta_HIv1_PredGene_g32037.t1",1776,1,1,1,1,-12.231,-1.7317,0.916561,0.901719,0.548174,"YLP motif-containing protein 1 isoform 2 ","K17602","E9Q803"
"1867","Pocillopora_acuta_HIv1_PredGene_g32048.t1",553,11,11,18,15,-10.591,-2.0729,0.763058,0.899397,0.410113,"protein PALS2 isoform b ","K24048","Q9JLB1"
"1868","Pocillopora_acuta_HIv1_PredGene_g32053.t1",2717,0,1,2,0,4.792,0.492,0.837434,0.63825,0.871317,"protein tyrosine phosphatase-like isoform X1 ","K18040","B7ZV28"
"1869","Pocillopora_acuta_HIv1_PredGene_g3208.t1",505,0,0,0,2,-6.46,-0.8865,1,0.87252,0.784458,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 isoform 5 precursor ","K12667","P04844"
"1870","Pocillopora_acuta_HIv1_PredGene_g32084.t1",112,0,0,2,0,-10.424,-1.5668,0.93047,0.900745,0.607732,"eukaryotic translation initiation factor 1 ","K03113","Q9VZS3"
"1871","Pocillopora_acuta_HIv1_PredGene_g32157.t1",231,5,3,6,4,3.632,1.0563,0.666127,0.451521,0.863871,"nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1 ","K06210","E9QH56"
"1872","Pocillopora_acuta_HIv1_PredGene_g32197.t1",439,0,1,2,0,-8.31,-1.3935,0.963137,0.898103,0.66268,"gamma-butyrobetaine dioxygenase isoform X1 ","K00471",""
"1873","Pocillopora_acuta_HIv1_PredGene_g32301.t1",737,0,0,1,0,-12.769,-2.1496,0.703451,0.897345,0.38072,"nuclear pore complex protein Nup107 ","K14301","Q5RGI2"
"1874","Pocillopora_acuta_HIv1_PredGene_g32342.t1",377,11,7,20,11,-2.612,-1.1386,1,0.888265,0.732395,"creatine kinase, brain a ","K00933","Q08BV6"
"1875","Pocillopora_acuta_HIv1_PredGene_g32347.t1",371,1,0,2,2,-6.424,-0.8244,1,0.867666,0.794847,"betaine--homocysteine S-methyltransferase 1 ","K00544","Q561N0"
"1876","Pocillopora_acuta_HIv1_PredGene_g3239.t1",450,51,48,49,50,0.095,0.0369,0.922698,0.736492,0.872487,"protein disulfide-isomerase A6 isoform d precursor ","K09584","B3KY95"
"1877","Pocillopora_acuta_HIv1_PredGene_g32397.t1",416,1,1,2,1,-0.571,-0.1172,0.982435,0.768417,0.866891,"fumarylacetoacetase ","K01555","B2R9X1"
"1878","Pocillopora_acuta_HIv1_PredGene_g32402.t1",143,1,1,1,2,1.804,0.3428,0.841941,0.674492,0.872666,"AP-2 complex subunit sigma isoform AP17 ","K11827","Q6PK67"
"1879","Pocillopora_acuta_HIv1_PredGene_g32463.t1",594,0,1,0,0,10.219,1.7776,0.414504,0.225009,0.8481,"hypothetical protein Rv0552 ","","O06418"
"1880","Pocillopora_acuta_HIv1_PredGene_g32470.t1",908,0,0,0,0,2.555,0.3309,0.842942,0.677089,0.872776,"uncharacterized protein Dmel_CG10737, isoform C ","","Q0E919"
"1881","Pocillopora_acuta_HIv1_PredGene_g32498.t1",302,0,0,0,0,-7.287,-0.8566,1,0.870237,0.789568,"putative deoxyribonuclease TATDN1 isoform 1 ","K03424","Q6P8M1"
"1882","Pocillopora_acuta_HIv1_PredGene_g32570.t1",228,0,0,0,1,-15.12,-1.822,0.902575,0.901903,0.512371,"methyltransferase-like protein 27 isoform 1 ","K24419","Q8BGM4"
"1883","Pocillopora_acuta_HIv1_PredGene_g32594.t1",731,0,0,3,0,-8.292,-1.6687,0.921269,0.901442,0.571881,"glycogen ","K00693","Q9BTT9"
"1884","Pocillopora_acuta_HIv1_PredGene_g32609.t1",377,81,63,85,75,-3.186,-3.7471,0.079102,0.854101,0.018797,"hypothetical protein DDB_G0289327 ","K05768","P10733"
"1885","Pocillopora_acuta_HIv1_PredGene_g32610.t1",355,114,142,120,126,-1.36,-0.6332,1,0.849669,0.821845,"hypothetical protein DDB_G0289327 ","K05768","P10733"
"1886","Pocillopora_acuta_HIv1_PredGene_g32611.t1",399,2,7,4,7,-3.462,-0.375,1,0.816075,0.848604,"nucleobindin-2a precursor ","K20371","Q7ZUY4"
"1887","Pocillopora_acuta_HIv1_PredGene_g32617.t1",742,0,0,0,0,-13.531,-1.4714,0.946189,0.899609,0.638783,"WP_061432276.1 M3 family metallopeptidase ","K01414",""
"1888","Pocillopora_acuta_HIv1_PredGene_g32635.t1",382,4,3,6,4,0.718,0.2396,0.85617,0.696072,0.873499,"arsenite methyltransferase ","K07755","Q29R95"
"1889","Pocillopora_acuta_HIv1_PredGene_g32636.t1",363,2,2,2,2,-6.391,-1.1635,1,0.889525,0.726287,"arsenite methyltransferase ","K07755","Q29R95"
"1890","Pocillopora_acuta_HIv1_PredGene_g3264.t1",408,0,0,0,0,4.01,0.6683,0.823708,0.585264,0.869899,"meprin A subunit beta isoform 2 precursor ","K08606","Q670J1"
"1891","Pocillopora_acuta_HIv1_PredGene_g32649.t1",796,0,0,0,1,-12.746,-0.9696,1,0.878365,0.76914,"uncharacterized protein Dmel_CG31028 ","","Q9VA99"
"1892","Pocillopora_acuta_HIv1_PredGene_g32654.t1",340,0,0,0,0,-16.076,-2.5103,0.517198,0.883578,0.257473,"DNA-directed RNA polymerase II subunit RPB2 isoform 3 ","K03010","Q8IZ61"
"1893","Pocillopora_acuta_HIv1_PredGene_g32671.t1",639,11,7,13,15,3.603,0.8717,0.7578,0.515249,0.867481,"plasma alpha-L-fucosidase precursor ","K01206","Q7Z6Y2"
"1894","Pocillopora_acuta_HIv1_PredGene_g32676.t1",342,0,0,3,0,14.739,2.1198,0.291046,0.129005,0.843936,"granulin-a isoform X8 ","","Q8QGN9"
"1895","Pocillopora_acuta_HIv1_PredGene_g32698.t1",213,2,1,1,0,4.262,0.571,0.834929,0.615821,0.870687,"heat shock-related 70 kDa protein 2 ","K03283","P54652"
"1896","Pocillopora_acuta_HIv1_PredGene_g32700.t1",184,1,1,2,0,-0.038,-0.0057,0.9405,0.745226,0.871435,"heat shock cognate 71 kDa protein isoform 2 ","K03283","Q9H3R6"
"1897","Pocillopora_acuta_HIv1_PredGene_g32705.t1",389,2,0,3,3,-0.249,-0.0424,0.955511,0.752833,0.870229,"alpha-centractin ","K16575","B2R6B0"
"1898","Pocillopora_acuta_HIv1_PredGene_g32727.t1",461,3,1,0,14,2.406,0.497,0.837362,0.636899,0.871276,"serine protease 56 ","K23440","-"
"1899","Pocillopora_acuta_HIv1_PredGene_g3273.t1",820,8,1,3,4,2.501,0.431,0.838184,0.653981,0.871846,"MAM and LDL-receptor class A domain-containing protein 1 ","K09640","-"
"1900","Pocillopora_acuta_HIv1_PredGene_g3275.t1",194,0,0,0,0,0.631,0.095,0.899373,0.72478,0.873369,"Uncharacterized protein CELE_F01D5.5 ","K08076","Q9XVA9"
"1901","Pocillopora_acuta_HIv1_PredGene_g32798.t1",242,10,2,16,10,-1.045,-0.2562,1,0.796015,0.857991,"tropomyosin 1, isoform Q ","K10373",""
"1902","Pocillopora_acuta_HIv1_PredGene_g32802.t1",330,3,1,5,1,-14.047,-2.2076,0.661121,0.895432,0.359432,"succinate--CoA ligase ","K01899","Q66I58"
"1903","Pocillopora_acuta_HIv1_PredGene_g32804.t1",1413,2,5,6,3,-6.84,-1.1805,1,0.890359,0.722009,"dynactin subunit 1 isoform 5 ","K04648","Q9BRM9"
"1904","Pocillopora_acuta_HIv1_PredGene_g32807.t1",231,0,0,0,0,-10.605,-0.8165,1,0.867016,0.796107,"ADP-ribosylation factor-like protein 3a isoform 1 ","K07944",""
"1905","Pocillopora_acuta_HIv1_PredGene_g32818.t1",278,3,0,2,1,0.502,0.0529,0.916092,0.733244,0.872791,"ADP-ribose glycohydrolase ARH3 ","K11687","Q80UW9"
"1906","Pocillopora_acuta_HIv1_PredGene_g3286.t1",1413,1,1,1,3,-5.726,-0.5001,1,0.833887,0.836845,"prostaglandin f2-alpha synthase/D-arabinose dehydrogenase ","","E9BMZ2"
"1907","Pocillopora_acuta_HIv1_PredGene_g3287.t1",891,0,0,0,0,-1.774,-0.2312,1,0.791357,0.85977,"GTPase IMAP family member 8-like, partial ","","-"
"1908","Pocillopora_acuta_HIv1_PredGene_g32882.t1",156,6,2,5,6,-17.053,-2.6153,0.48534,0.879797,0.224071,"60S ribosomal protein L24 ","K02896","Q8JGR4"
"1909","Pocillopora_acuta_HIv1_PredGene_g32941.t1",939,4,4,5,3,-3.126,-0.5798,1,0.843694,0.8282,"methionine--tRNA ligase, cytoplasmic ","K01874","Q6TEM5"
"1910","Pocillopora_acuta_HIv1_PredGene_g32953.t1",5699,0,3,1,1,-5.466,-0.5759,1,0.84324,0.828646,"A-kinase anchor protein 9 isoform X13 ","K16551","Q3TH74"
"1911","Pocillopora_acuta_HIv1_PredGene_g32954.t1",420,12,7,15,9,6.042,2.1211,0.290629,0.12869,0.843923,"26S proteasome non-ATPase regulatory subunit 11A ","K03036","A0AUR6"
"1912","Pocillopora_acuta_HIv1_PredGene_g32962.t1",494,1,0,2,0,-9.683,-1.2345,0.995334,0.892843,0.707872,"glycylpeptide N-tetradecanoyltransferase 2 isoform 1 ","K00671","O60551"
"1913","Pocillopora_acuta_HIv1_PredGene_g32963.t1",163,3,2,3,3,-4.311,-0.5303,1,0.837735,0.833682,"uncharacterized protein LOC100535932 isoform X2 ","","-"
"1914","Pocillopora_acuta_HIv1_PredGene_g32966.t1",969,0,0,0,0,-6.556,-0.8674,1,0.871073,0.787746,"protein AF-10 isoform X16 ","K23588","Q6N002"
"1915","Pocillopora_acuta_HIv1_PredGene_g3297.t1",896,0,0,0,0,-13.506,-2.3181,0.593687,0.891221,0.320838,"GTPase IMAP family member 8-like, partial ","","-"
"1916","Pocillopora_acuta_HIv1_PredGene_g32980.t1",391,0,0,1,1,-6.358,-0.7795,1,0.863874,0.801834,"S-adenosylmethionine synthase isoform type-1 ","K00789","Q00266"
"1917","Pocillopora_acuta_HIv1_PredGene_g32990.t1",816,1,1,0,0,0.048,0.0077,0.9349,0.742466,0.871805,"methionine--tRNA ligase, cytoplasmic ","K01874","Q9NSE0"
"1918","Pocillopora_acuta_HIv1_PredGene_g33010.t1",1009,0,0,0,1,4.78,0.4071,0.838708,0.659782,0.872064,"semaphorin-5A precursor ","K06841","Q3UPZ0"
"1919","Pocillopora_acuta_HIv1_PredGene_g33019.t1",1321,4,4,1,3,-3.167,-0.4266,1,0.823804,0.844005,"splicing factor 3B subunit 1 isoform X1 ","K12828","F1QQZ1"
"1920","Pocillopora_acuta_HIv1_PredGene_g33022.t1",172,5,3,3,4,12.637,2.4496,0.181684,0.062855,0.841355,"myosin, light chain 12, genome duplicate 2 ","K12755","B3DKC6"
"1921","Pocillopora_acuta_HIv1_PredGene_g33023.t1",173,15,6,11,9,-12.6,-2.5147,0.515833,0.883412,0.256056,"myosin regulatory light polypeptide 9b ","","Q6NVA6"
"1922","Pocillopora_acuta_HIv1_PredGene_g33056.t1",147,7,5,8,11,-2.47,-0.4575,1,0.828171,0.841085,"myosin light chain cytoplasmic, isoform A ","K12751","C1C594"
"1923","Pocillopora_acuta_HIv1_PredGene_g33057.t1",152,12,9,11,13,3.126,0.3949,0.839087,0.662669,0.872178,"myosin light chain cytoplasmic, isoform A ","K12751","C1C594"
"1924","Pocillopora_acuta_HIv1_PredGene_g3307.t1",85,3,0,4,2,6.908,1.4136,0.512224,0.338784,0.855001,"40S ribosomal protein S27.2 ","K02978","Q6PBT1"
"1925","Pocillopora_acuta_HIv1_PredGene_g33073.t1",836,15,11,20,13,8.322,1.7534,0.422158,0.232574,0.84846,"programmed cell death 6-interacting protein ","K12200","F1Q5T7"
"1926","Pocillopora_acuta_HIv1_PredGene_g33092.t1",865,0,0,0,0,-6.134,-0.8159,1,0.866967,0.796202,"tyrosine-protein kinase Fer isoform a ","K08889","H2FLB8"
"1927","Pocillopora_acuta_HIv1_PredGene_g33098.t1",371,0,2,1,0,-18.484,-2.4443,0.539042,0.886136,0.278887,"phosphoserine aminotransferase isoform 1 ","K00831","Q803I7"
"1928","Pocillopora_acuta_HIv1_PredGene_g33122.t1",191,3,3,3,2,-4.498,-0.8317,1,0.868259,0.79367,"calcyclin-binding protein ","K04507","Q9CXW3"
"1929","Pocillopora_acuta_HIv1_PredGene_g33123.t1",937,0,1,0,1,-4.719,-0.9514,1,0.877145,0.77264,"alpha-mannosidase 2 ","K01231",""
"1930","Pocillopora_acuta_HIv1_PredGene_g33154.t1",267,0,0,0,1,-5.211,-0.8227,1,0.867527,0.795119,"deoxynucleoside triphosphate triphosphohydrolase SAMHD1 isoform X1 ","K19841","F1R861"
"1931","Pocillopora_acuta_HIv1_PredGene_g33156.t1",198,0,1,0,2,1.972,0.2351,0.857108,0.696977,0.873525,"guanine nucleotide-binding protein subunit alpha-11 ","K04635","O15109"
"1932","Pocillopora_acuta_HIv1_PredGene_g33168.t1",426,1,1,0,1,-4.251,-0.4654,1,0.829257,0.840318,"coronin-1B ","K13887","A2RS22"
"1933","Pocillopora_acuta_HIv1_PredGene_g3318.t1",228,0,0,0,0,-6.561,-0.8293,1,0.868065,0.794058,"ras-related protein Rab-27A ","K07885","Q6FI40"
"1934","Pocillopora_acuta_HIv1_PredGene_g33189.t1",1007,0,0,0,0,-9.456,-1.4509,0.95042,0.899271,0.645188,"glutamyl aminopeptidase ","K11141","B8JIB4"
"1935","Pocillopora_acuta_HIv1_PredGene_g33206.t1",225,0,0,0,2,5.264,0.6485,0.826986,0.59171,0.870068,"serine protease 27 isoform X1 ","","X1WCM7"
"1936","Pocillopora_acuta_HIv1_PredGene_g33220.t1",518,0,0,1,0,-7.259,-1.1751,1,0.890097,0.723378,"lysosomal Pro-X carboxypeptidase precursor ","K01285","Q8R0T8"
"1937","Pocillopora_acuta_HIv1_PredGene_g33221.t1",80,3,3,2,3,-6.67,-0.7939,1,0.865117,0.799639,"thymosin beta-10 ","","J3QK33"
"1938","Pocillopora_acuta_HIv1_PredGene_g3324.t1",126,0,0,0,1,-9.877,-2.4738,0.528897,0.884978,0.26928,"Uncharacterized protein CELE_ZK863.8 ","K19894","Q8I4A6"
"1939","Pocillopora_acuta_HIv1_PredGene_g33246.t1",337,15,12,13,10,-1.267,-0.1746,0.997518,0.780218,0.863562,"S-formylglutathione hydrolase ","K01070","Q567K2"
"1940","Pocillopora_acuta_HIv1_PredGene_g33261.t1",526,20,22,35,21,12.303,1.5926,0.465364,0.283387,0.85118,"glycerol kinase isoform X5 ","K00864","A8WGB0"
"1941","Pocillopora_acuta_HIv1_PredGene_g33263.t1",117,3,0,2,2,-1.733,-0.5095,1,0.835102,0.835875,"40S ribosomal protein S25 ","K02975","Q6PBI5"
"1942","Pocillopora_acuta_HIv1_PredGene_g33302.t1",78,0,0,6,3,-9.607,-1.7158,0.917918,0.901658,0.554266,"mitogen-activated protein kinase kinase kinase kinase 5 isoform X2 ","K16463","B8A6G9"
"1943","Pocillopora_acuta_HIv1_PredGene_g3332.t1",1369,0,0,1,0,-7.821,-0.7744,1,0.863428,0.802601,"WP_021368890.1 collagen-like exosporium glycoprotein BclA1 ","K19721",""
"1944","Pocillopora_acuta_HIv1_PredGene_g33343.t1",372,6,7,8,9,-0.615,-0.0929,0.97444,0.76336,0.868104,"isocitrate dehydrogenase ",NA,"Q9D6R2"
"1945","Pocillopora_acuta_HIv1_PredGene_g33398.t1",204,2,1,1,0,0.135,0.0186,0.930337,0.740229,0.87208,"inosine triphosphate pyrophosphatase isoform 1 ","K01519","Q8R0Q8"
"1946","Pocillopora_acuta_HIv1_PredGene_g3340.t1",327,0,1,0,0,3.584,0.2958,0.8468,0.68456,0.873087,"ribokinase ","K00852","Q6IQD5"
"1947","Pocillopora_acuta_HIv1_PredGene_g33417.t1",3943,0,0,1,0,-10.687,-1.6102,0.925788,0.901088,0.592832,"low-density lipoprotein receptor-related protein 6 precursor ","K03068","O88572"
"1948","Pocillopora_acuta_HIv1_PredGene_g33442.t1",1052,15,15,17,16,-3.883,-0.8685,1,0.871158,0.787559,"valine--tRNA ligase ","K01873","F1Q740"
"1949","Pocillopora_acuta_HIv1_PredGene_g33465.t1",186,1,2,0,0,-6.755,-0.8346,1,0.868493,0.793199,"receptor-type tyrosine-protein phosphatase-like N isoform X2 ","K02042","X1WH84"
"1950","Pocillopora_acuta_HIv1_PredGene_g33466.t1",200,1,0,0,0,-8.112,-1.6601,0.92186,0.901396,0.575025,"DNA polymerase theta isoform X1 ","K06920","Q80XB7"
"1951","Pocillopora_acuta_HIv1_PredGene_g33493.t1",3402,0,0,0,0,-7.394,-1.3803,0.966147,0.897784,0.666615,"golgin subfamily A member 4 isoform X1 ","K20478","E7FEK9"
"1952","Pocillopora_acuta_HIv1_PredGene_g33501.t1",374,1,0,2,2,1.081,0.187,0.86881,0.70655,0.87371,"septin-4 isoform X5 ","K16942","B3KSX9"
"1953","Pocillopora_acuta_HIv1_PredGene_g33555.t1",1333,0,0,0,0,-9.204,-0.893,1,0.873003,0.783319,"rabankyrin-5 isoform 4 ","K20129","Q9ULG5"
"1954","Pocillopora_acuta_HIv1_PredGene_g33557.t1",551,9,5,3,4,-0.981,-0.154,0.992763,0.776016,0.864829,"putative phospholipase B-like 2 isoform 1 precursor ","","Q8NHP8"
"1955","Pocillopora_acuta_HIv1_PredGene_g33586.t1",451,0,0,0,1,-3.838,-0.6117,1,0.847318,0.824461,"cysteine desulfurase, mitochondrial isoform a precursor ","K04487","Q6P0L8"
"1956","Pocillopora_acuta_HIv1_PredGene_g33589.t1",134,9,12,7,11,-5.214,-1.2404,0.994418,0.893094,0.706285,"cytochrome b5 isoform 1 ","K23490","A8MV91"
"1957","Pocillopora_acuta_HIv1_PredGene_g33595.t1",307,0,0,0,0,-13.822,-2.1867,0.675924,0.896152,0.367012,"biliverdin reductase A ","K00214","Q08CI5"
"1958","Pocillopora_acuta_HIv1_PredGene_g33624.t1",738,0,0,0,1,-6.034,-0.7582,1,0.861987,0.805003,"cysteine--tRNA ligase, cytoplasmic isoform 2 ","K01883","Q8CAY7"
"1959","Pocillopora_acuta_HIv1_PredGene_g3364.t1",452,0,0,0,1,-5.149,-0.5401,1,0.838948,0.832627,"centriole, cilia and spindle-associated protein ","K16454","Q6P3G4"
"1960","Pocillopora_acuta_HIv1_PredGene_g3365.t1",212,4,4,5,3,-4.311,-0.9865,1,0.87947,0.765815,"ras-related protein Rab-4B ","K07880","Q68EK7"
"1961","Pocillopora_acuta_HIv1_PredGene_g3380.t1",847,9,10,17,4,0.688,0.1731,0.872769,0.709299,0.873725,"glycogen phosphorylase, isoform B ","K00688","A4UZZ4"
"1962","Pocillopora_acuta_HIv1_PredGene_g3425.t1",3111,14,8,11,5,-10.733,-1.9338,0.858968,0.901508,0.466394,"mucin 11A ","K16628","X2JBD0"
"1963","Pocillopora_acuta_HIv1_PredGene_g3426.t1",313,0,4,0,17,1.163,0.2676,0.850985,0.690394,0.873311,"neuropilin-2a precursor ","","Q6T868"
"1964","Pocillopora_acuta_HIv1_PredGene_g3431.t1",138,3,3,3,3,-8.81,-1.0077,1,0.880817,0.761538,"Calponin-homology (CH) domain-containing protein ","K20526","G5EFB5"
"1965","Pocillopora_acuta_HIv1_PredGene_g3434.t1",196,104,114,80,72,-5.031,-6.1427,5e-06,0.839753,0,"Chd64, isoform B ","K20526","Q9VZI1"
"1966","Pocillopora_acuta_HIv1_PredGene_g3436.t1",197,11,13,19,11,4.259,1.2117,0.589473,0.400958,0.860064,"Chd64, isoform B ","K20526","Q9VZI1"
"1967","Pocillopora_acuta_HIv1_PredGene_g3441.t1",356,1,0,2,1,-3.334,-0.3356,1,0.809786,0.851896,"sorbitol dehydrogenase-2 ","K00008","O96299"
"1968","Pocillopora_acuta_HIv1_PredGene_g3447.t1",537,2,2,5,2,-6.251,-1.0093,1,0.880917,0.761211,"splicing factor, proline- and glutamine-rich ","K13219","Q6NUU2"
"1969","Pocillopora_acuta_HIv1_PredGene_g345.t1",2873,0,1,0,0,7.886,0.8621,0.762049,0.518621,0.867631,"protein PRRC2C isoform X2 ","",""
"1970","Pocillopora_acuta_HIv1_PredGene_g3452.t1",391,0,0,1,0,-12.806,-1.8499,0.894887,0.901886,0.500991,"protein OSCP1 isoform 1 ","","Q8BHW2"
"1971","Pocillopora_acuta_HIv1_PredGene_g3475.t1",539,7,2,4,6,-8.093,-1.545,0.933406,0.900538,0.615023,"tyrosine--tRNA ligase, cytoplasmic ","K01866","Q6DFZ7"
"1972","Pocillopora_acuta_HIv1_PredGene_g3476.t1",297,20,17,30,21,-6.284,-2.5396,0.508239,0.882485,0.248062,"tropomyosin alpha-1 chain isoform X8 ","",""
"1973","Pocillopora_acuta_HIv1_PredGene_g3508.t1",305,0,1,0,1,-9.095,-1.0379,1,0.882665,0.75524,"WD repeat-containing protein 61 ","K12602","Q6P5M2"
"1974","Pocillopora_acuta_HIv1_PredGene_g354.t1",809,4,2,4,3,-6.643,-1.3685,0.968825,0.897481,0.670105,"O-fucosyltransferase 1, isoform B ","K03691","Q86SA7"
"1975","Pocillopora_acuta_HIv1_PredGene_g3556.t1",691,0,0,1,0,-8.056,-1.4775,0.944982,0.899702,0.63686,"BAG family molecular chaperone regulator 3 ","K09557","A8K5L8"
"1976","Pocillopora_acuta_HIv1_PredGene_g3558.t1",433,0,0,0,1,0.101,0.0153,0.931717,0.740906,0.871999,"stromal cell-derived factor 2-like protein 1 precursor ","","Q6AZB5"
"1977","Pocillopora_acuta_HIv1_PredGene_g3572.t1",1429,3,4,6,8,10.174,1.8642,0.38443,0.198522,0.846892,"protein scribble homolog isoform X2 ","K16175","Q8CI48"
"1978","Pocillopora_acuta_HIv1_PredGene_g359.t1",157,0,0,0,1,-7.649,-0.9502,1,0.877063,0.772868,"no_annotation","K09228","-"
"1979","Pocillopora_acuta_HIv1_PredGene_g3591.t1",1383,0,0,0,0,-5.268,-0.76,1,0.862149,0.804739,"cyclin-G-associated kinase isoform 1 ","K08855","Q8K0Q4"
