"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1956","Pocillopora_acuta_HIv1_PredGene_g4064.t1",2278,0,0,2,1,7.402,1.7668,0.148327,0.06711,0.758192,"afadin isoform 7 ","K05702","Q5TIG6"
"1957","Pocillopora_acuta_HIv1_PredGene_g4068.t1",1334,0,0,0,0,-10.877,-1.1051,1,0.769397,0.669598,"serine/arginine repetitive matrix protein 1 isoform X9 ","K13171","E9PUK6"
"1958","Pocillopora_acuta_HIv1_PredGene_g408.t1",493,2,2,3,3,-9.394,-1.3829,0.973635,0.791605,0.574671,"protein CASC4 isoform X2 ","",""
"1959","Pocillopora_acuta_HIv1_PredGene_g4086.t1",432,0,0,0,0,-8.382,-0.6623,0.999999,0.707476,0.769859,"pre-mRNA-splicing regulator WTAP ","K22824","Q7SXL7"
"1960","Pocillopora_acuta_HIv1_PredGene_g4088.t1",437,11,7,12,9,-4.738,-1.2427,0.996991,0.781872,0.625498,"collagen alpha-1(XII) chain isoform X5 ","K19467","I3IT32"
"1961","Pocillopora_acuta_HIv1_PredGene_g4098.t1",267,0,0,0,0,7.029,0.8348,0.473809,0.261944,0.805376,"pre-mRNA-splicing factor syf2 ","K12868","Q5BJA7"
"1962","Pocillopora_acuta_HIv1_PredGene_g4105.t1",710,0,0,0,0,2.122,0.2456,0.790012,0.449246,0.833892,"Patched-related, isoform B ","K24682","Q86P36"
"1963","Pocillopora_acuta_HIv1_PredGene_g4110.t1",2113,0,1,2,4,5.677,0.8455,0.468743,0.258918,0.80469,"uncharacterized protein Dmel_CG9674, isoform F ","K00264","M9NFH8"
"1964","Pocillopora_acuta_HIv1_PredGene_g4113.t1",145,1,0,1,0,3.516,0.3757,0.715646,0.404999,0.830596,"coiled-coil domain-containing protein 58 isoform X1 ","","Q6PBK1"
"1965","Pocillopora_acuta_HIv1_PredGene_g4114.t1",99,12,2,11,4,-7.944,-1.245,0.996656,0.782057,0.624706,"cystatin 14a, tandem duplicate 2 ","K13907","A7MCL7"
"1966","Pocillopora_acuta_HIv1_PredGene_g4128.t1",798,0,0,0,0,-5.496,-0.831,1,0.735619,0.738387,"E3 UFM1-protein ligase 1 ","K22755","Q9NTQ0"
"1967","Pocillopora_acuta_HIv1_PredGene_g4177.t1",4402,2,1,1,0,-7.545,-1.4538,0.961875,0.795437,0.547021,"baculoviral IAP repeat-containing protein 6 isoform X9 ","K10586","Q9NR09"
"1968","Pocillopora_acuta_HIv1_PredGene_g4220.t1",255,9,6,12,12,-2.449,-0.7024,1,0.714749,0.763031,"WP_004082918.1 NADH-quinone oxidoreductase subunit NuoF ","K20826","G4FHE2"
"1969","Pocillopora_acuta_HIv1_PredGene_g4294.t1",838,0,0,0,0,-10.768,-1.2058,1,0.778785,0.637978,"integrin, beta 1b.1 isoform X1 ","","F8W3S8"
"1970","Pocillopora_acuta_HIv1_PredGene_g4303.t1",1070,1,0,1,0,0.338,0.0268,0.889286,0.523683,0.833038,"polypeptide N-acetylgalactosaminyltransferase 13 isoform X3 ","K00710",""
"1971","Pocillopora_acuta_HIv1_PredGene_g4331.t1",186,18,7,10,15,-10.019,-2.2436,0.540962,0.79848,0.224839,"histone H1.0 ","K11275","Q6NYV3"
"1972","Pocillopora_acuta_HIv1_PredGene_g4335.t1",691,0,0,0,0,2.213,0.2929,0.763709,0.433053,0.833001,"phosphopantothenate--cysteine ligase ","K01922","Q1JPU8"
"1973","Pocillopora_acuta_HIv1_PredGene_g4351.t1",2416,229,266,257,206,-2.535,-5.8421,2e-06,0.739404,0,"spectrin alpha chain, non-erythrocytic 1 isoform X11 ",NA,"Q9P0V0"
"1974","Pocillopora_acuta_HIv1_PredGene_g4361.t1",2748,1,0,0,1,-1.997,-0.2758,0.970509,0.616984,0.81746,"uncharacterized protein C9orf172 homolog ","","-"
"1975","Pocillopora_acuta_HIv1_PredGene_g4391.t1",600,0,0,0,0,-10.311,-1.3043,0.987187,0.786529,0.603807,"coiled-coil domain-containing protein 50 isoform X1 ","","Q8IVM0"
"1976","Pocillopora_acuta_HIv1_PredGene_g4392.t1",151,2,3,3,2,-5.721,-0.5579,0.999261,0.686688,0.785907,"retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta isoform 1 ","K13758","O43924"
"1977","Pocillopora_acuta_HIv1_PredGene_g442.t1",281,1,1,0,0,-14.751,-1.4306,0.965647,0.794255,0.55621,"proteasome subunit alpha type-1 ","K02725","Q9R1P4"
"1978","Pocillopora_acuta_HIv1_PredGene_g444.t1",1769,4,2,3,2,-4.912,-0.5536,0.999169,0.685773,0.786517,"unconventional myosin-Ie ","K10356","Q80X36"
"1979","Pocillopora_acuta_HIv1_PredGene_g4466.t1",125,1,0,1,3,-8.876,-0.6307,0.999992,0.701471,0.774974,"60S ribosomal protein L22 ","K02891","P85027"
"1980","Pocillopora_acuta_HIv1_PredGene_g4470.t1",14891,8,9,2,5,-0.15,-0.0369,0.910835,0.544584,0.831202,"agrin isoform X7 ","K06238","M0QWP1"
"1981","Pocillopora_acuta_HIv1_PredGene_g4471.t1",299,1,0,0,1,0.459,0.0648,0.87497,0.510981,0.833787,"pre-mRNA-splicing factor SPF27 ","K12861","O75934"
"1982","Pocillopora_acuta_HIv1_PredGene_g448.t1",1578,6,9,5,5,-7.225,-0.8369,1,0.736492,0.737149,"pickled eggs, isoform B ","K24627","Q95TD5"
"1983","Pocillopora_acuta_HIv1_PredGene_g4486.t1",191,2,3,1,4,-1.868,-0.2958,0.974149,0.622536,0.815786,"protein LZIC ","","Q9D8V3"
"1984","Pocillopora_acuta_HIv1_PredGene_g4517.t1",222,1,1,1,0,2.352,0.7232,0.527745,0.294459,0.812457,"glutamine amidotransferase-like class 1 domain-containing protein 1 precursor ","","Q8BFQ8"
"1985","Pocillopora_acuta_HIv1_PredGene_g4529.t1",305,3,0,1,3,-10.074,-1.0866,1,0.767513,0.675017,"40S ribosomal protein S2 ","K02981","Q6NWC3"
"1986","Pocillopora_acuta_HIv1_PredGene_g4539.t1",966,16,6,9,16,-13.173,-3.9225,0.015542,0.755103,0.002469,"AP-2 complex subunit alpha-2 isoform 1 ","K11824","Q921V0"
"1987","Pocillopora_acuta_HIv1_PredGene_g4543.t1",164,2,0,3,0,-12.647,-1.522,0.950673,0.798539,0.519238,"40S ribosomal protein S16 isoform 1 ","K02960","P17008"
"1988","Pocillopora_acuta_HIv1_PredGene_g4546.t1",718,7,4,7,8,-11.73,-2.0938,0.636875,0.802914,0.27819,"apoptosis inhibitor 5 isoform 3 ","","Q3UYQ4"
"1989","Pocillopora_acuta_HIv1_PredGene_g4555.t1",858,54,28,23,43,3.945,1.8585,0.127411,0.055937,0.755503,"endoplasmin precursor ","K09487","Q7T3L3"
"1990","Pocillopora_acuta_HIv1_PredGene_g4556.t1",433,0,0,0,0,-2.28,-0.2796,0.971221,0.618045,0.817149,"cysteine-rich with EGF-like domain protein 2 precursor ","K24335","Q5RFU8"
"1991","Pocillopora_acuta_HIv1_PredGene_g4557.t1",457,3,3,4,7,9.526,1.8394,0.131695,0.058147,0.756037,"alpha-Tubulin at 84B ","K07374","Q9VI59"
"1992","Pocillopora_acuta_HIv1_PredGene_g4598.t1",1374,5,10,4,6,-1.967,-0.3903,0.988137,0.647568,0.806719,"early endosome antigen 1 isoform X3 ","K12478","Q15075"
"1993","Pocillopora_acuta_HIv1_PredGene_g4612.t1",96,2,3,3,3,-0.423,-0.0521,0.915568,0.549488,0.830655,"cell adhesion molecule-related/down-regulated by oncogenes precursor ","K03666","Q1L8D0"
"1994","Pocillopora_acuta_HIv1_PredGene_g4620.t1",1656,0,0,7,3,-9.994,-1.1239,1,0.771259,0.663968,"torso-like, isoform C ","K12377","A4V379"
"1995","Pocillopora_acuta_HIv1_PredGene_g4634.t1",341,0,0,0,0,-2.877,-0.6371,1,0.702707,0.773956,"endonuclease domain-containing 1 protein-like ","K15049","-"
"1996","Pocillopora_acuta_HIv1_PredGene_g4646.t1",88,0,0,0,1,1.133,0.2436,0.791095,0.449933,0.833921,"small ribonucleoprotein particle protein SmF ","K11098","Q24297"
"1997","Pocillopora_acuta_HIv1_PredGene_g4659.t1",1117,4,0,0,1,-7.033,-1.1767,1,0.776217,0.647488,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"1998","Pocillopora_acuta_HIv1_PredGene_g4660.t1",747,3,4,2,1,13.25,1.5761,0.196344,0.094841,0.764932,"vesicle-fusing ATPase ","K06027","Q923C6"
"1999","Pocillopora_acuta_HIv1_PredGene_g4670.t1",1180,32,11,4,2,-1.17,-0.2652,0.968494,0.614006,0.818313,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"2000","Pocillopora_acuta_HIv1_PredGene_g4689.t1",588,7,23,10,15,5.833,1.3742,0.260318,0.131153,0.773838,"hemicentin-1 precursor ","K04659","D3YXG0"
"2001","Pocillopora_acuta_HIv1_PredGene_g4691.t1",564,4,9,10,13,8.162,1.8762,0.123477,0.053943,0.75502,"hemicentin-1 precursor ","K04659","D3YXG0"
"2002","Pocillopora_acuta_HIv1_PredGene_g4770.t1",419,28,9,23,18,3.07,0.9147,0.43662,0.239755,0.800246,"actin-related protein 3 ","K18584","Q3ULF7"
"2003","Pocillopora_acuta_HIv1_PredGene_g4782.t1",133,3,3,6,6,11.275,1.4891,0.222195,0.109566,0.768556,"WP_011277691.1 3,4-dihydroxy-2-butanone-4-phosphate synthase ","K13798","Q4JAJ0"
"2004","Pocillopora_acuta_HIv1_PredGene_g4784.t1",183,5,1,8,3,4.82,1.1758,0.33057,0.174004,0.784258,"autoimmune regulator isoform 2 ","K01505","Q9JLW3"
"2005","Pocillopora_acuta_HIv1_PredGene_g4785.t1",178,0,0,1,0,-10.636,-1.7112,0.898098,0.804437,0.437554,"protein ACCELERATED CELL DEATH 6 ","K01923","-"
"2006","Pocillopora_acuta_HIv1_PredGene_g4788.t1",381,0,0,1,0,17.472,1.7914,0.14263,0.063974,0.757439,"uncharacterized protein LOC100149646 precursor ","K15049","A5PM73"
"2007","Pocillopora_acuta_HIv1_PredGene_g4789.t1",570,0,0,0,0,-16.229,-3.2955,0.105027,0.766693,0.021044,"flagellum-associated coiled-coil domain-containing protein 1 isoform b ","","G5E9S3"
"2008","Pocillopora_acuta_HIv1_PredGene_g4794.t1",233,0,1,4,4,2.823,0.4111,0.694899,0.393168,0.829267,"ephrin-B3-like ","K04358",""
"2009","Pocillopora_acuta_HIv1_PredGene_g4796.t1",952,7,10,6,3,-13.002,-2.2845,0.516913,0.797099,0.211268,"puromycin-sensitive aminopeptidase ","K08776","F1QRM9"
"2010","Pocillopora_acuta_HIv1_PredGene_g4797.t1",866,39,41,29,28,-2.787,-0.9976,1,0.757702,0.699453,"puromycin-sensitive aminopeptidase isoform 1 ","K08776","Q9UEM2"
"2011","Pocillopora_acuta_HIv1_PredGene_g4802.t1",256,0,0,0,2,-8.407,-0.7168,1,0.717269,0.760483,"intelectin 1 isoform X1 ","K17527",""
"2012","Pocillopora_acuta_HIv1_PredGene_g4806.t1",509,73,94,89,90,-13.462,-5.0131,9.9e-05,0.743665,2e-05,"ciboulot, isoform D ","","O97428"
"2013","Pocillopora_acuta_HIv1_PredGene_g4820.t1",330,2,0,4,1,5.184,0.6858,0.546249,0.305715,0.81477,"regulatory particle non-ATPase 8, isoform C ","K03038","Q9W178"
"2014","Pocillopora_acuta_HIv1_PredGene_g4821.t1",487,0,1,1,0,-6.015,-1.0144,1,0.759652,0.695043,"Ca2+-channel-protein-beta-subunit, isoform N ","K04863","M9PFL4"
"2015","Pocillopora_acuta_HIv1_PredGene_g4824.t1",854,0,0,0,1,3.974,0.4369,0.679879,0.384619,0.828197,"mitogen-activated protein kinase kinase kinase 2 ","K04420","G5E8L8"
"2016","Pocillopora_acuta_HIv1_PredGene_g4839.t1",213,1,2,0,0,-7.548,-1.0293,1,0.761343,0.691054,"FK506-binding protein 14, isoform E ","K09577","Q8MLW1"
"2017","Pocillopora_acuta_HIv1_PredGene_g486.t1",126,0,0,0,1,-13.621,-1.4701,0.959243,0.796228,0.540484,"14 kDa phosphohistidine phosphatase ","K01112","Q9DAK9"
"2018","Pocillopora_acuta_HIv1_PredGene_g4886.t1",788,1,1,1,4,-5.946,-0.7141,1,0.7168,0.760965,"eukaryotic translation initiation factor 4B isoform 1 ","K03258","B4DRM3"
"2019","Pocillopora_acuta_HIv1_PredGene_g489.t1",150,1,0,0,0,-2.767,-0.6036,0.999881,0.696124,0.77918,"endothelial differentiation-related factor 1 isoform alpha ","K03627","Q9UIM1"
"2020","Pocillopora_acuta_HIv1_PredGene_g4918.t1",522,1,0,0,0,9.986,1.2078,0.319005,0.166653,0.782463,"WP_045360138.1 MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA ","K01426",""
"2021","Pocillopora_acuta_HIv1_PredGene_g4938.t1",238,13,8,1,0,-13.25,-1.2615,0.994168,0.783359,0.618987,"methyltransferase-like protein 27 isoform 1 ","K24419","Q8BGM4"
"2022","Pocillopora_acuta_HIv1_PredGene_g4954.t1",90,1,1,1,2,-2.351,-0.2434,0.964154,0.607808,0.819994,"origin recognition complex subunit Orc4 ","K09283","Q9Y794"
"2023","Pocillopora_acuta_HIv1_PredGene_g4967.t1",2438,1,1,1,3,-4.788,-0.6069,0.999897,0.696785,0.778677,"golgin subfamily A member 4 isoform X2 ","K20283","E7FEK9"
"2024","Pocillopora_acuta_HIv1_PredGene_g4996.t1",162,1,3,4,5,-20.589,-3.3391,0.092281,0.765773,0.018398,"uncharacterized protein Dmel_CG31313, isoform B ","K13899","Q8SZN1"
"2025","Pocillopora_acuta_HIv1_PredGene_g5045.t1",472,34,35,32,24,4.47,1.4402,0.237968,0.118451,0.770737,"citrate synthase, mitochondrial precursor ","K01647","B2GT34"
"2026","Pocillopora_acuta_HIv1_PredGene_g5046.t1",101,4,4,5,5,-12.677,-1.844,0.821394,0.805995,0.379363,"10 kDa heat shock protein, mitochondrial isoform 1 ","K04078","Q6IQI7"
"2027","Pocillopora_acuta_HIv1_PredGene_g5047.t1",934,46,45,32,30,-1.075,-0.2941,0.973851,0.622068,0.815932,"60 kDa heat shock protein, mitochondrial ","K04077","Q3KQP2"
"2028","Pocillopora_acuta_HIv1_PredGene_g505.t1",149,13,14,14,6,0.757,0.1372,0.844308,0.486425,0.83451,"metalloprotease TIKI1 precursor ","K21147","I6UWG3"
"2029","Pocillopora_acuta_HIv1_PredGene_g5051.t1",320,1,0,1,0,-8.426,-1.255,0.995165,0.782852,0.621249,"cAMP-responsive element modulator isoform X1 ","","E7F9I0"
"2030","Pocillopora_acuta_HIv1_PredGene_g506.t1",457,3,2,3,1,0.797,0.1306,0.847294,0.488678,0.834482,"myeloid differentiation primary response protein MyD88 isoform 5 ","","B4DKH8"
"2031","Pocillopora_acuta_HIv1_PredGene_g5070.t1",357,0,0,0,1,-10.088,-1.7476,0.880582,0.805093,0.421494,"phosphate carrier protein, mitochondrial precursor ","K15102","Q8VEM8"
"2032","Pocillopora_acuta_HIv1_PredGene_g5072.t1",456,0,0,1,1,-8.642,-1.0327,1,0.761724,0.690134,"thin, isoform E ","K12035",""
"2033","Pocillopora_acuta_HIv1_PredGene_g5078.t1",186,0,0,0,0,-8.236,-1.093,1,0.768171,0.673156,"ADP-ribosylation factor-like protein 8B-A ","K07955","Q6NZW8"
"2034","Pocillopora_acuta_HIv1_PredGene_g5081.t1",1296,0,1,0,0,1.353,0.1421,0.842066,0.484751,0.834525,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 isoform X4 ","K05629","Q9WVQ1"
"2035","Pocillopora_acuta_HIv1_PredGene_g5103.t1",106,15,8,11,8,-3.012,-0.7826,1,0.728186,0.748175,"Glutaredoxin domain-containing protein ","K03676","Q9N456"
"2036","Pocillopora_acuta_HIv1_PredGene_g5117.t1",243,5,4,9,3,-9.768,-2.2355,0.545805,0.798747,0.227578,"tubby-related protein 2 ","K01425","Q8TC50"
"2037","Pocillopora_acuta_HIv1_PredGene_g5120.t1",167,0,1,0,0,-5.314,-0.6826,0.999996,0.711206,0.76645,"dickkopf-related protein 2 precursor ","K02165","A8KB56"
"2038","Pocillopora_acuta_HIv1_PredGene_g5135.t1",535,1,0,0,0,-1.296,-0.1978,0.954279,0.594529,0.823192,"tripartite motif-containing protein 2 isoform 14 ","K11997","Q9C040"
"2039","Pocillopora_acuta_HIv1_PredGene_g5136.t1",497,2,0,1,3,-8.478,-2.2017,0.566365,0.799834,0.239189,"methionine aminopeptidase 2 ","K01265","Q58E65"
"2040","Pocillopora_acuta_HIv1_PredGene_g5137.t1",961,0,0,1,0,-7.39,-1.0079,1,0.758903,0.69676,"glutamyl aminopeptidase ",NA,"Q8CD51"
"2041","Pocillopora_acuta_HIv1_PredGene_g5163.t2",492,1,0,1,0,-4.066,-0.4528,0.994262,0.662973,0.799665,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1 isoform 2 ","K01103","P70266"
"2042","Pocillopora_acuta_HIv1_PredGene_g5191.t1",292,33,33,33,30,2.409,1.5335,0.208629,0.101881,0.766665,"tubulin alpha-1A chain isoform 2 ","K07374","G3V1U9"
"2043","Pocillopora_acuta_HIv1_PredGene_g5199.t1",883,174,180,163,119,-5.249,-4.6585,0.000584,0.74714,0.000104,"alpha actinin, isoform D ","K05699","Q24370"
"2044","Pocillopora_acuta_HIv1_PredGene_g5202.t1",398,1,1,2,0,6.098,1.0603,0.374362,0.201822,0.791082,"nuclear pore complex protein Nup133 ","K14300","F1QNV4"
"2045","Pocillopora_acuta_HIv1_PredGene_g5209.t1",298,0,0,1,0,-3.672,-0.6405,1,0.70336,0.773412,"fatty Acid CoA Synthetase family ","K01904","Q19339"
"2046","Pocillopora_acuta_HIv1_PredGene_g5220.t1",834,3,2,1,1,-4.498,-0.4871,0.996566,0.671019,0.795436,"MAP/microtubule affinity-regulating kinase 3 isoform X3 ","K08798","F1R0W3"
"2047","Pocillopora_acuta_HIv1_PredGene_g5221.t1",319,0,1,2,2,8.583,1.5359,0.207918,0.101476,0.766565,"LiPocalin-Related protein ","K03098","G5EEA2"
"2048","Pocillopora_acuta_HIv1_PredGene_g5225.t1",82,0,0,0,0,-2.012,-0.19,0.952487,0.592216,0.823697,"apolipoprotein D precursor ","K03098","Q3TZE7"
"2049","Pocillopora_acuta_HIv1_PredGene_g5228.t1",67,1,0,0,0,-11.3,-1.4594,0.960968,0.795712,0.544782,"stress-inducible protein ","","Q84TJ2"
"2050","Pocillopora_acuta_HIv1_PredGene_g5229.t1",268,0,1,1,0,2.43,0.2345,0.795989,0.453056,0.834047,"stress-induced-phosphoprotein 1 isoform c ","K09553","P31948"
"2051","Pocillopora_acuta_HIv1_PredGene_g5230.t1",135,3,2,1,0,-14.075,-2.212,0.560035,0.799508,0.23562,"Stress-induced-phosphoprotein 1 ","K09553","O16259"
"2052","Pocillopora_acuta_HIv1_PredGene_g5275.t1",580,54,33,16,6,-3.696,-0.5363,0.998699,0.682043,0.788929,"microtubule-actin cross-linking factor 1 isoform X1 ","K06981","E9PVY8"
"2053","Pocillopora_acuta_HIv1_PredGene_g5276.t1",582,19,8,6,3,-9.934,-2.6329,0.33472,0.784446,0.114561,"WP_004081335.1 MULTISPECIES: citramalate synthase ","K06981","Q9WZ22"
"2054","Pocillopora_acuta_HIv1_PredGene_g529.t1",154,10,0,4,10,2.135,0.4316,0.682955,0.38637,0.828423,"40S ribosomal protein S18 ","K02964","Q8JGS9"
"2055","Pocillopora_acuta_HIv1_PredGene_g5295.t1",420,0,0,0,0,1.561,0.28,0.771001,0.437461,0.83328,"tumor susceptibility gene 101 protein-like ",NA,"E7F4Y8"
"2056","Pocillopora_acuta_HIv1_PredGene_g5308.t1",370,0,0,1,0,-5.57,-0.7373,1,0.720774,0.756768,"BTB/POZ domain-containing protein KCTD6a ",NA,"Q1LVR8"
"2057","Pocillopora_acuta_HIv1_PredGene_g531.t1",352,1,2,3,2,0.011,0.001,0.898365,0.532213,0.832382,"endophilin-A2 isoform 1 ","K11247","Q6FGM0"
"2058","Pocillopora_acuta_HIv1_PredGene_g5321.t1",291,3,0,0,1,-14.101,-1.5079,0.953064,0.797941,0.525073,"aminoacyl tRNA synthase complex-interacting multifunctional protein 2 ","K15438","Q7T3C0"
"2059","Pocillopora_acuta_HIv1_PredGene_g5331.t1",4466,0,1,1,0,0.824,0.1168,0.853412,0.493381,0.834399,"dynein heavy chain 9, axonemal ","K10408","B1AR51"
"2060","Pocillopora_acuta_HIv1_PredGene_g5332.t1",648,3,3,1,2,0.361,0.0469,0.881859,0.516983,0.833466,"forkhead box protein K1 ","K09404","Q7SYM1"
"2061","Pocillopora_acuta_HIv1_PredGene_g5353.t1",467,0,1,3,0,-3.888,-0.6616,1,0.707346,0.769974,"chitinase, acidic.5 precursor ","K01183","B7ZVM0"
"2062","Pocillopora_acuta_HIv1_PredGene_g5358.t1",300,4,4,6,3,-6.219,-0.9794,1,0.755535,0.704126,"coatomer subunit epsilon ","K17268","Q5U3E8"
"2063","Pocillopora_acuta_HIv1_PredGene_g536.t1",197,4,8,3,7,-3.565,-0.7292,1,0.7194,0.758249,"clathrin light chain A isoform d ","K04644","B1AWE0"
"2064","Pocillopora_acuta_HIv1_PredGene_g5374.t1",312,1,2,0,0,4.413,0.4831,0.653413,0.369474,0.826087,"uracil-DNA glycosylase ","K03648","P39615"
"2065","Pocillopora_acuta_HIv1_PredGene_g5438.t1",363,5,6,6,13,-4.712,-1.2194,0.999989,0.779947,0.633429,"glutamine synthetase ","K01915","Q7ZVF2"
"2066","Pocillopora_acuta_HIv1_PredGene_g5449.t1",356,0,0,0,1,-24.739,-3.2538,0.118168,0.767582,0.023884,"ELAV-like protein 2 isoform X17 ","K13208","B1AXZ4"
"2067","Pocillopora_acuta_HIv1_PredGene_g5451.t1",278,7,2,6,5,-2.366,-0.5763,0.999593,0.690551,0.783254,"S-methyl-5'-thioadenosine phosphorylase ","K00772","B2GQM6"
"2068","Pocillopora_acuta_HIv1_PredGene_g5465.t1",564,2,0,0,1,-1.175,-0.1584,0.944912,0.582726,0.825617,"hemicentin-1 precursor ","K17341","D3YXG0"
"2069","Pocillopora_acuta_HIv1_PredGene_g5488.t1",281,1,0,1,0,6.091,0.8651,0.459524,0.253417,0.803431,"peroxidasin homolog precursor ","K19511","Q4KMG2"
"2070","Pocillopora_acuta_HIv1_PredGene_g5489.t1",579,2,1,6,2,11.626,1.5452,0.205183,0.099916,0.766181,"contactin-2 precursor ","","Q61330"
"2071","Pocillopora_acuta_HIv1_PredGene_g5506.t2",442,0,0,1,0,-20.064,-2.8736,0.248828,0.776682,0.067591,"mRNA-decapping enzyme 1B isoform X1 ","K12611","A3KNZ0"
"2072","Pocillopora_acuta_HIv1_PredGene_g5507.t1",173,6,0,7,9,-2.322,-0.3214,0.978477,0.629517,0.813519,"mesencephalic astrocyte-derived neurotrophic factor ","K22556","Q9VEW4"
"2073","Pocillopora_acuta_HIv1_PredGene_g552.t1",649,19,27,21,15,21.927,1.7552,0.151035,0.068624,0.758556,"far upstream element-binding protein 1 isoform X2 ","K13210","Q6P2A9"
"2074","Pocillopora_acuta_HIv1_PredGene_g5522.t1",160,2,0,0,2,0.356,0.0351,0.886258,0.520922,0.833223,"regulator of G-protein signaling protein-like ","","-"
"2075","Pocillopora_acuta_HIv1_PredGene_g5554.t1",252,0,0,0,0,-8.081,-2.4467,0.426014,0.791276,0.161922,"hemicentin-1 precursor ","K03985","D3YXG0"
"2076","Pocillopora_acuta_HIv1_PredGene_g5575.t1",985,0,1,0,0,-2.439,-0.52,0.998136,0.678459,0.791143,"helicase SRCAP ","K13908","Q9Y5L9"
"2077","Pocillopora_acuta_HIv1_PredGene_g5583.t1",112,9,7,7,4,2.638,0.4324,0.68249,0.386105,0.828389,"tubulin-specific chaperone A isoform 2 ","K17292","B4DT30"
"2078","Pocillopora_acuta_HIv1_PredGene_g5599.t1",1500,3,5,4,2,-4.634,-1.2727,0.992408,0.784218,0.615063,"WP_011071951.1 DUF885 domain-containing protein ","","Q8EFY3"
"2079","Pocillopora_acuta_HIv1_PredGene_g5615.t1",320,4,3,1,6,-16.133,-1.9073,0.775362,0.805913,0.352413,"calcium/calmodulin-dependent protein kinase type IV-like ","K05869","E7FEG8"
"2080","Pocillopora_acuta_HIv1_PredGene_g5619.t1",1129,0,0,3,1,-3.481,-0.366,0.98507,0.641326,0.809234,"regulator of nonsense transcripts 1 isoform b ","K14326","Q6GYP5"
"2081","Pocillopora_acuta_HIv1_PredGene_g5631.t1",536,1,2,0,0,-12.43,-0.9246,1,0.74866,0.717557,"WP_011030501.1 MULTISPECIES: FAD-binding protein ","","O50531"
"2082","Pocillopora_acuta_HIv1_PredGene_g5638.t1",141,2,1,1,1,-2.1,-0.221,0.959436,0.601337,0.821618,"40S ribosomal protein S17 ","K02962","P63276"
"2083","Pocillopora_acuta_HIv1_PredGene_g5661.t1",819,0,0,0,1,-5.452,-0.6471,1,0.704618,0.772348,"uncharacterized protein Dmel_CG5731 ","K01204","Q9VL27"
"2084","Pocillopora_acuta_HIv1_PredGene_g5685.t1",409,4,4,5,5,2.309,0.393,0.705495,0.399203,0.829968,"alpha-N-acetylgalactosaminidase precursor ","K01204",""
"2085","Pocillopora_acuta_HIv1_PredGene_g5696.t1",473,0,0,0,0,-0.138,-0.0286,0.908187,0.541892,0.831483,"hydroxyacid-oxoacid transhydrogenase, mitochondrial ","K11173","Q6NYM8"
"2086","Pocillopora_acuta_HIv1_PredGene_g5699.t1",314,3,5,4,3,-11.773,-1.4449,0.963314,0.794991,0.550562,"thymopoietin b ","K24031","Q503J3"
"2087","Pocillopora_acuta_HIv1_PredGene_g5724.t1",4567,0,1,1,0,3.987,0.4435,0.67606,0.382442,0.82791,"E3 ubiquitin-protein ligase HUWE1 isoform X4 ","K10592","E7F8Q5"
"2088","Pocillopora_acuta_HIv1_PredGene_g5725.t1",884,0,0,0,0,11.913,1.1541,0.338515,0.179078,0.7855,"DNA replication licensing factor MCM2 ","K02540",""
"2089","Pocillopora_acuta_HIv1_PredGene_g5736.t1",774,12,11,14,9,-5.621,-1.9303,0.757955,0.805754,0.342817,"glutamine--tRNA ligase isoform a ","K01886","E7EM76"
"2090","Pocillopora_acuta_HIv1_PredGene_g5737.t1",567,4,4,8,1,-10.746,-1.8879,0.789842,0.805994,0.360593,"glutamine--tRNA ligase isoform a ","K01886","E7EM76"
"2091","Pocillopora_acuta_HIv1_PredGene_g5750.t1",255,0,2,2,2,4.53,0.6291,0.574869,0.323094,0.81818,"polyglutamine-binding protein 1 isoform 1 ","K12865","Q9QYY2"
"2092","Pocillopora_acuta_HIv1_PredGene_g5753.t1",499,13,11,7,8,12.704,1.5475,0.204513,0.099532,0.766086,"succinate-semialdehyde dehydrogenase, mitochondrial precursor ","K00139","Q8BWF0"
"2093","Pocillopora_acuta_HIv1_PredGene_g5755.t1",206,25,32,29,20,2.965,1.3632,0.264124,0.133349,0.774372,"ras-related protein Rab-7a ","K07897","Q7T2C6"
"2094","Pocillopora_acuta_HIv1_PredGene_g5768.t1",1164,1,0,0,0,-6.307,-0.8018,1,0.731194,0.744369,"WASH complex subunit 4 ","K18465","E7F4L4"
"2095","Pocillopora_acuta_HIv1_PredGene_g5770.t1",377,523,469,453,544,-1.515,-4.1765,0.006201,0.752072,0.000881,"actin 5C, isoform D ","K05692","X2JCP8"
"2096","Pocillopora_acuta_HIv1_PredGene_g5771.t1",626,8,9,5,0,-11.044,-1.6924,0.90603,0.804034,0.445845,"leukotriene A-4 hydrolase isoform 1 ","K01254","P09960"
