"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"2083","Pocillopora_acuta_HIv1_PredGene_g5768.t1",1164,1,0,0,2,-10.599,-2.0193,0.867326,0.870672,0.437495,"WASH complex subunit 4 ","K18465","E7F4L4"
"2084","Pocillopora_acuta_HIv1_PredGene_g5770.t1",377,523,469,513,476,-3.354,-12.5109,0,0.81434,0,"actin 5C, isoform D ","K05692","X2JCP8"
"2085","Pocillopora_acuta_HIv1_PredGene_g5771.t1",626,8,9,8,6,3.413,0.527,0.775317,0.49786,0.874108,"leukotriene A-4 hydrolase isoform 1 ","K01254","P09960"
"2086","Pocillopora_acuta_HIv1_PredGene_g5790.t1",227,3,5,5,7,-15.009,-4.1566,0.018341,0.826013,0.004106,"ras-related protein Rab-32a ","K07918","Q7ZW88"
"2087","Pocillopora_acuta_HIv1_PredGene_g5817.t1",231,0,0,0,0,0.542,0.0683,0.892431,0.642655,0.877106,"peflin isoform 2 ","","Q9UBV8"
"2088","Pocillopora_acuta_HIv1_PredGene_g5870.t1",108,1,1,2,0,3.342,0.2787,0.863606,0.581261,0.877223,"keratin-associated protein 26-1 ","K02031","Q9D7N2"
"2089","Pocillopora_acuta_HIv1_PredGene_g5960.t1",497,2,2,1,3,-11.573,-2.0743,0.827308,0.870478,0.412978,"nucleoprotein TPR ","K09291","Q99968"
"2090","Pocillopora_acuta_HIv1_PredGene_g5961.t1",2113,5,9,8,8,-16.113,-4.1026,0.021754,0.826677,0.004923,"nucleoprotein TPR ","K09291","Q921B9"
"2091","Pocillopora_acuta_HIv1_PredGene_g5966.t1",454,0,0,0,2,-0.036,-0.0066,0.905286,0.661995,0.876433,"hemicentin-2 isoform X2 ","","A0A2I3BRN3.13"
"2092","Pocillopora_acuta_HIv1_PredGene_g5975.t1",501,14,11,5,9,8.693,1.3491,0.414302,0.243732,0.842693,"hemicentin-2 isoform X7 ","K06759","H0Y3X1.65"
"2093","Pocillopora_acuta_HIv1_PredGene_g5991.t1",483,22,10,18,22,-7.509,-3.65,0.092949,0.832957,0.020548,"methanethiol oxidase isoform 3 ","K17285","B4DKP6"
"2094","Pocillopora_acuta_HIv1_PredGene_g5996.t1",366,0,0,0,0,-8.378,-0.9084,0.982639,0.821493,0.802096,"chymotrypsin-like protease CTRL-1 precursor ","K09632","P40313"
"2095","Pocillopora_acuta_HIv1_PredGene_g60.t1",147,1,1,1,1,-3.619,-0.4142,0.982373,0.751501,0.859859,"uncharacterized protein Dmel_CG5323 ","","Q7JVK8"
"2096","Pocillopora_acuta_HIv1_PredGene_g6072.t1",1356,0,1,0,0,1.671,0.233,0.8708,0.595551,0.877367,"general transcription and DNA repair factor IIH helicase subunit XPB isoform a ","K10843","P19447"
"2097","Pocillopora_acuta_HIv1_PredGene_g609.t1",805,0,0,0,0,-11.171,-1.1019,0.972632,0.836592,0.768489,"ATP-dependent 6-phosphofructokinase, muscle type isoform 3 ","K00850","Q16814"
"2098","Pocillopora_acuta_HIv1_PredGene_g6134.t1",654,0,0,0,0,4.457,0.5506,0.762393,0.489835,0.873533,"hypothetical protein DDB_G0283979 ","","Q54QA1"
"2099","Pocillopora_acuta_HIv1_PredGene_g6138.t1",544,0,0,2,2,-14.019,-1.6007,1,0.862443,0.621754,"serine hydroxymethyltransferase, mitochondrial isoform 2 ","K00600","Q99K87"
"2100","Pocillopora_acuta_HIv1_PredGene_g6185.t1",1022,0,0,0,2,-7.383,-0.7932,0.994385,0.80947,0.819088,"ubiquitin-like modifier-activating enzyme 6 ","K10699","A0AVT1"
"2101","Pocillopora_acuta_HIv1_PredGene_g6188.t1",494,18,19,14,4,3.818,1.1871,0.485321,0.290685,0.848578,"retinal dehydrogenase 2 ","K07249","Q90XS8"
"2102","Pocillopora_acuta_HIv1_PredGene_g6189.t1",493,7,11,6,4,-13.648,-2.3453,0.616456,0.865193,0.302745,"aldehyde dehydrogenase, mitochondrial isoform 1 precursor ","K07249","P05091"
"2103","Pocillopora_acuta_HIv1_PredGene_g6208.t2",868,7,6,9,14,-0.493,-0.1184,0.92882,0.689027,0.874348,"major vault protein isoform X1 ","K17266","E9QEQ6"
"2104","Pocillopora_acuta_HIv1_PredGene_g6212.t1",199,7,8,8,11,-7.962,-2.2277,0.703759,0.86826,0.348166,"FK506-binding protein 14, isoform E ","K09577","Q8MLW1"
"2105","Pocillopora_acuta_HIv1_PredGene_g6213.t1",674,1,0,0,1,-7.554,-0.4925,0.990938,0.765639,0.85354,"P450 (cytochrome) oxidoreductase b ","K00327","F8W4Z6"
"2106","Pocillopora_acuta_HIv1_PredGene_g6218.t1",116,1,2,2,3,-13.486,-1.0386,0.972744,0.832202,0.780376,"60S acidic ribosomal protein P2 ","K02943","Q6PBJ9"
"2107","Pocillopora_acuta_HIv1_PredGene_g6235.t1",326,1,2,2,0,-0.208,-0.0363,0.911151,0.669371,0.876022,"Gfd2p ","","P25370"
"2108","Pocillopora_acuta_HIv1_PredGene_g6254.t1",1293,6,9,4,4,0.797,0.1934,0.876021,0.607508,0.877419,"coagulation factor VIII isoform b ","","P00451"
"2109","Pocillopora_acuta_HIv1_PredGene_g6258.t1",1718,28,43,27,33,0.627,0.2499,0.868328,0.590326,0.877325,"polychaetoid, isoform F ","K05701","Q8INQ1"
"2110","Pocillopora_acuta_HIv1_PredGene_g6259.t1",384,5,10,12,10,9.202,2.1347,0.169957,0.073327,0.823695,"tropomodulin-1 ","K10370","P28289"
"2111","Pocillopora_acuta_HIv1_PredGene_g6307.t1",181,0,2,0,0,-10.355,-1.4345,1,0.855541,0.681668,"programmed cell death protein 6 ","K23902","Q7T3D5"
"2112","Pocillopora_acuta_HIv1_PredGene_g6326.t1",851,0,0,0,2,2.551,0.2499,0.868328,0.590326,0.877325,"uncharacterized protein LOC101882559 ","K01047","-"
"2113","Pocillopora_acuta_HIv1_PredGene_g6327.t1",474,1,0,2,1,8.09,1.1008,0.517829,0.316944,0.851879,"cytoplasmic dynein 1 light intermediate chain 2 ","K10416","F1RB89"
"2114","Pocillopora_acuta_HIv1_PredGene_g6328.t1",300,2,3,1,1,-10.095,-1.3597,1,0.851795,0.70519,"uncharacterized protein col6a3 isoform X4 ","K19721","-"
"2115","Pocillopora_acuta_HIv1_PredGene_g6331.t1",206,0,1,0,1,-6.074,-0.7871,0.994891,0.808758,0.819935,"collagen alpha-3(VI) chain isoform 1 precursor ","K06237","Q9Z0I9"
"2116","Pocillopora_acuta_HIv1_PredGene_g64.t1",223,0,1,1,1,-4.042,-0.8353,0.990439,0.814173,0.813096,"acylpyruvase FAHD1, mitochondrial ","K01557","Q504E5"
"2117","Pocillopora_acuta_HIv1_PredGene_g640.t1",1248,1,1,2,2,-7.036,-0.9544,0.978073,0.825586,0.794767,"integrator complex subunit 4 isoform X2 ","K13141","E7F2X3"
"2118","Pocillopora_acuta_HIv1_PredGene_g6409.t1",228,0,0,0,0,-10.926,-1.5846,1,0.861852,0.628024,"mitochondrial fission factor homolog B ","K22076","Q7SZQ4"
"2119","Pocillopora_acuta_HIv1_PredGene_g6413.t1",1002,2,0,2,10,-14.711,-2.012,0.872277,0.870673,0.440785,"2-oxoglutarate dehydrogenase, mitochondrial isoform 1 precursor ","K00164","B4E2U9"
"2120","Pocillopora_acuta_HIv1_PredGene_g6426.t1",463,34,37,64,33,-3.692,-2.1863,0.737255,0.869087,0.365055,"elongation factor 1-alpha ","K03231","Q92005"
"2121","Pocillopora_acuta_HIv1_PredGene_g645.t1",216,6,0,3,0,-9.792,-1.1347,0.974108,0.838721,0.761876,"glycoside hydrolase family 24 protein ","K01185","Q556F2"
"2122","Pocillopora_acuta_HIv1_PredGene_g6491.t1",695,96,74,104,57,-2.378,-1.3985,1,0.853792,0.69325,"calpain-9 isoform 1 ","K08585","Q9NS74"
"2123","Pocillopora_acuta_HIv1_PredGene_g6505.t1",339,0,0,0,1,-10.438,-1.2266,0.983068,0.844323,0.741315,"UBX domain-containing protein 1 ","K24348","Q6NXA9"
"2124","Pocillopora_acuta_HIv1_PredGene_g652.t1",285,2,2,2,4,-7.286,-1.2281,0.983256,0.844411,0.740952,"nervana 3, isoform A ","K01540","Q7JS69"
"2125","Pocillopora_acuta_HIv1_PredGene_g6520.t1",318,6,6,5,4,-7.358,-1.796,0.974229,0.868239,0.538913,"glycine N-methyltransferase ","K00552","Q6P607"
"2126","Pocillopora_acuta_HIv1_PredGene_g6521.t1",725,0,0,0,0,-9.456,-0.946,0.97884,0.824866,0.796131,"pre-mRNA-processing factor 39 isoform 1 ","K13217","E9QJV4"
"2127","Pocillopora_acuta_HIv1_PredGene_g6552.t1",1015,0,1,0,1,-9.317,-1.5873,1,0.861952,0.62698,"transcription elongation factor SPT5 isoform b ","K15172","O43279"
"2128","Pocillopora_acuta_HIv1_PredGene_g6553.t1",307,2,1,0,2,-5.924,-0.6969,0.999683,0.797342,0.831802,"baculoviral IAP repeat-containing protein 1 isoform 2 ","K16061","B9EG72"
"2129","Pocillopora_acuta_HIv1_PredGene_g6555.t1",230,1,1,0,0,-4.357,-0.6625,1,0.792557,0.835982,"conserved Plasmodium protein, unknown function ","K08220","Q8ILU2"
"2130","Pocillopora_acuta_HIv1_PredGene_g6560.t1",281,2,5,3,22,7.234,1.4463,0.372289,0.217775,0.839343,"collagen alpha-1(XII) chain precursor ","K08132","Q60847"
"2131","Pocillopora_acuta_HIv1_PredGene_g6571.t1",407,4,6,5,4,2.036,0.3097,0.857596,0.571292,0.877069,"caspase-7 isoform X1 ","K02187","Q503H4"
"2132","Pocillopora_acuta_HIv1_PredGene_g6572.t1",930,10,10,8,8,-10.586,-3.175,0.246611,0.841536,0.072443,"heterogeneous nuclear ribonucleoprotein H isoform f ","K12898","B3KW86"
"2133","Pocillopora_acuta_HIv1_PredGene_g6573.t1",218,0,0,0,0,-11.365,-1.1584,0.975776,0.840212,0.756875,"MOB kinase activator 1B ","K06685","Q8BPB0"
"2134","Pocillopora_acuta_HIv1_PredGene_g6574.t1",390,5,6,8,6,-10.273,-2.3925,0.586112,0.863749,0.285511,"S-adenosylmethionine synthase isoform X1 ","K00789","Q58EF9"
"2135","Pocillopora_acuta_HIv1_PredGene_g6603.t1",316,2,4,2,4,11.973,2.2717,0.132039,0.054864,0.821959,"rRNA 2'-O-methyltransferase fibrillarin ","K14563","Q7ZTZ4"
"2136","Pocillopora_acuta_HIv1_PredGene_g6627.t1",381,0,0,0,1,-4.746,-1.1814,0.977855,0.841625,0.75183,"nucleoside diphosphate kinase 7 isoform 1 ","K00940","Q3UMG6"
"2137","Pocillopora_acuta_HIv1_PredGene_g6637.t1",106,1,4,1,3,0.791,0.1037,0.887343,0.633098,0.877279,"ATP synthase-coupling factor 6, mitochondrial isoform X2 ","K02131","B8JM34"
"2138","Pocillopora_acuta_HIv1_PredGene_g6638.t1",352,1,1,0,0,-4.164,-0.4146,0.982423,0.751576,0.859829,"hydroxymethylbilane synthase, b isoform X1 ","K01749","Q503D2"
"2139","Pocillopora_acuta_HIv1_PredGene_g6669.t1",407,10,0,4,0,0.373,0.0458,0.895982,0.648584,0.876952,"60S ribosomal protein L3 isoform a ","K02925","P39023"
"2140","Pocillopora_acuta_HIv1_PredGene_g6673.t1",1069,2,1,1,3,-1.02,-0.0846,0.92138,0.681059,0.875141,"ubiquitin carboxyl-terminal hydrolase 7 isoform X4 ","K11838","I3ISS5"
"2141","Pocillopora_acuta_HIv1_PredGene_g6680.t1",1101,0,1,1,0,1.243,0.1511,0.881239,0.619831,0.8774,"E3 ubiquitin-protein ligase RBBP6 isoform 2 ","K10624","Q6YNC9"
"2142","Pocillopora_acuta_HIv1_PredGene_g6797.t1",665,16,8,11,19,-11.107,-1.9684,0.899902,0.87056,0.460557,"thimet oligopeptidase ","K01392","Q9UCB3"
"2143","Pocillopora_acuta_HIv1_PredGene_g6831.t1",148,2,1,2,2,-2.587,-0.4525,0.98684,0.75855,0.856905,"signal recognition particle 19 kDa protein ","K03105","Q7T3C9"
"2144","Pocillopora_acuta_HIv1_PredGene_g6843.t1",211,2,1,2,2,3.608,0.7009,0.675877,0.440207,0.868655,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 ","K03013","Q6DEG5"
"2145","Pocillopora_acuta_HIv1_PredGene_g6896.t1",579,0,0,0,0,-8.108,-1.1007,0.972607,0.836512,0.768725,"eukaryotic translation initiation factor 2A isoform 1 ","K15026","B4DF96"
"2146","Pocillopora_acuta_HIv1_PredGene_g6899.t1",448,49,65,61,61,-5.697,-3.0018,0.316318,0.845533,0.105882,"tubulin beta-4B chain ","K07375","A2BFA2"
"2147","Pocillopora_acuta_HIv1_PredGene_g690.t1",151,0,0,0,0,6.131,0.8371,0.609072,0.397656,0.862976,"microsomal glutathione S-transferase 1 isoform 1 ","K00799","Q9R191"
"2148","Pocillopora_acuta_HIv1_PredGene_g6900.t1",323,0,0,0,0,-0.553,-0.1175,0.928624,0.688817,0.874371,"retinol dehydrogenase 8-like isoform X1 ","K11150","E7F0C2"
"2149","Pocillopora_acuta_HIv1_PredGene_g691.t1",210,5,1,7,1,0.504,0.0763,0.891225,0.64052,0.877152,"40S ribosomal protein S8 ","K02995","P62247"
"2150","Pocillopora_acuta_HIv1_PredGene_g6916.t1",1439,2,1,2,1,8.792,0.8939,0.586797,0.380289,0.860493,"no_annotation","","-"
"2151","Pocillopora_acuta_HIv1_PredGene_g6929.t1",1192,4,3,5,2,1.158,0.1833,0.877277,0.610493,0.877421,"U7 snRNA-associated Sm-like protein LSm11 ","","E9QIK5"
"2152","Pocillopora_acuta_HIv1_PredGene_g6931.t1",419,8,2,9,8,-0.317,-0.0813,0.920657,0.680272,0.87521,"eukaryotic initiation factor 4A-II isoform d ","K03257","Q61514"
"2153","Pocillopora_acuta_HIv1_PredGene_g6935.t1",256,3,5,6,6,-0.889,-0.0972,0.924137,0.684049,0.874863,"electron transfer flavoprotein subunit beta isoform 1 ","K03521","Q71RF6"
"2154","Pocillopora_acuta_HIv1_PredGene_g6942.t1",443,2,1,3,1,-10.55,-1.0075,0.974109,0.829876,0.785857,"interferon-induced protein 44 ","","-"
"2155","Pocillopora_acuta_HIv1_PredGene_g6977.t1",314,0,0,0,0,1.892,0.2245,0.871976,0.598152,0.877384,"uncharacterized protein LOC100783278 isoform X2 ","K03650","I1N1Z6"
"2156","Pocillopora_acuta_HIv1_PredGene_g6979.t1",314,0,0,0,0,10.709,1.522,0.343165,0.198726,0.836873,"no_annotation","K03498","-"
"2157","Pocillopora_acuta_HIv1_PredGene_g6982.t1",345,1,1,0,0,-9.414,-0.858,0.988063,0.816559,0.809761,"WP_003436941.1 hypothetical protein ","K01937",""
"2158","Pocillopora_acuta_HIv1_PredGene_g6997.t1",437,13,13,18,10,0.939,0.3431,0.849743,0.560332,0.876845,"interferon-induced protein 44-like isoform X1 ","","F6PCD2"
"2159","Pocillopora_acuta_HIv1_PredGene_g7030.t1",339,11,11,12,11,-2.073,-0.6964,0.999694,0.797274,0.831865,"14-3-3 protein SGF14l ","K06630","-"
"2160","Pocillopora_acuta_HIv1_PredGene_g7031.t1",139,15,15,18,14,-1.113,-0.3625,0.975476,0.741587,0.863439,"14-3-3 protein epsilon ","K06630","B3KY71"
"2161","Pocillopora_acuta_HIv1_PredGene_g7032.t1",251,82,46,64,38,-4.85,-1.9036,0.934134,0.870027,0.490151,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide 2 isoform X1 ","K06630","Q5CZQ1"
"2162","Pocillopora_acuta_HIv1_PredGene_g7035.t1",262,40,44,50,40,4.445,1.7463,0.276937,0.146806,0.830643,"14-3-3epsilon, isoform C ","K06630","P92177"
"2163","Pocillopora_acuta_HIv1_PredGene_g7036.t1",222,4,1,5,0,-6.43,-1.3776,1,0.852731,0.699751,"60S ribosomal protein L6 isoform 1 ","K02934","Q2M3Q3"
"2164","Pocillopora_acuta_HIv1_PredGene_g7039.t1",497,3,6,5,14,-13.251,-3.7723,0.065394,0.831165,0.014191,"plant Late Embryo Abundant (LEA) related ","K03110","H2FLK5"
"2165","Pocillopora_acuta_HIv1_PredGene_g7043.t1",422,50,49,49,36,3.752,1.5002,0.351163,0.204116,0.837569,"nucleoredoxin ","K17609","Q503L9"
"2166","Pocillopora_acuta_HIv1_PredGene_g7073.t1",365,3,1,1,3,-0.103,-0.0104,0.906004,0.662947,0.876385,"mitogen-activated protein kinase 1 ","K04371","A8CZ64"
"2167","Pocillopora_acuta_HIv1_PredGene_g7078.t1",464,2,1,1,3,-13.193,-1.6783,0.99985,0.865083,0.590162,"butyrophilin subfamily 3 member A3 isoform a precursor ","K01055","O00478"
"2168","Pocillopora_acuta_HIv1_PredGene_g7082.t1",467,3,0,0,3,-2.997,-0.5688,0.996934,0.778374,0.846312,"Poly(A) polymerase ","K08202","G5EBX5"
"2169","Pocillopora_acuta_HIv1_PredGene_g7084.t1",507,2,0,0,2,-19.197,-1.7423,0.988044,0.86695,0.562662,"peptidase inhibitor 16-like ","K20412","E7FB91"
"2170","Pocillopora_acuta_HIv1_PredGene_g7092.t1",2209,0,1,1,2,-18.697,-2.7938,0.403542,0.851071,0.157432,"unconventional myosin-XVIIIa isoform X8 ","K10362","E7FE29"
"2171","Pocillopora_acuta_HIv1_PredGene_g7096.t1",154,1,1,1,1,-9.824,-0.9167,0.981762,0.82226,0.800798,"Uncharacterized protein CELE_C14C6.2 ","K01324",""
"2172","Pocillopora_acuta_HIv1_PredGene_g7117.t1",204,2,1,2,3,-6.98,-0.6674,1,0.793252,0.835399,"glycolipid transfer protein ","K08051","Q9CTK9"
"2173","Pocillopora_acuta_HIv1_PredGene_g7125.t1",308,0,0,0,1,-8.503,-1.5304,1,0.859745,0.648397,"tRNA selenocysteine 1-associated protein 1 ","K25102","Q86SU7"
"2174","Pocillopora_acuta_HIv1_PredGene_g7166.t1",696,0,0,0,0,-14.237,-2.1823,0.740525,0.869159,0.366712,"THO complex subunit 5 homolog isoform X2 ","K13174","Q6NY52"
"2175","Pocillopora_acuta_HIv1_PredGene_g7170.t1",914,0,1,0,1,-3.36,-0.4428,0.985759,0.756789,0.857678,"squamous cell carcinoma antigen recognized by T-cells 3 isoform 1 ","K22611","Q8BPK9"
"2176","Pocillopora_acuta_HIv1_PredGene_g7183.t1",957,0,0,0,0,-3.599,-0.4532,0.986918,0.758677,0.856849,"E3 ubiquitin-protein ligase DZIP3 ","K10642","B3KN01"
"2177","Pocillopora_acuta_HIv1_PredGene_g7193.t1",769,17,20,26,19,-5.566,-1.1427,0.97461,0.839229,0.760209,"trifunctional enzyme subunit alpha, mitochondrial precursor ","K07515","P40939"
"2178","Pocillopora_acuta_HIv1_PredGene_g7196.t1",432,0,2,1,3,-7.308,-0.749,0.997568,0.804139,0.825101,"protein DEK ","K17046","Q3UR53"
"2179","Pocillopora_acuta_HIv1_PredGene_g7203.t1",108,0,0,0,0,9.689,0.6895,0.682243,0.443865,0.86909,"follicular dendritic cell secreted peptide precursor ","K25291","H9CWD5"
"2180","Pocillopora_acuta_HIv1_PredGene_g721.t1",342,1,1,1,1,1.406,0.1795,0.877749,0.611609,0.877421,"copper-transporting ATPase ","","-"
"2181","Pocillopora_acuta_HIv1_PredGene_g7222.t1",243,2,0,3,3,-7.782,-1.0922,0.972397,0.835945,0.770382,"ras-related protein Rab-23 ","K06234","Q9ULC3"
"2182","Pocillopora_acuta_HIv1_PredGene_g7223.t1",192,20,3,17,13,-3.734,-0.661,1,0.792343,0.83616,"40S ribosomal protein S7 ","K02993","P24818"
"2183","Pocillopora_acuta_HIv1_PredGene_g7229.t1",200,7,7,8,11,-2.229,-0.804,0.993445,0.810711,0.817575,"ras-related protein Rab-10 ","K07903","D6W538"
"2184","Pocillopora_acuta_HIv1_PredGene_g7235.t1",289,1,0,0,2,-0.322,-0.0536,0.914732,0.6736,0.875738,"protein CREG2 precursor ","K25476","Q5U391"
"2185","Pocillopora_acuta_HIv1_PredGene_g7236.t1",240,0,0,0,0,-6.703,-0.5364,0.994703,0.773093,0.849512,"regulator of G-protein signaling 19 isoform X3 ","K16449","B4DP94"
"2186","Pocillopora_acuta_HIv1_PredGene_g724.t1",315,1,1,2,1,-2.306,-0.2036,0.947372,0.708384,0.871619,"high chlorophyll fluorescence 153 ","K06442","Q9SV14"
"2187","Pocillopora_acuta_HIv1_PredGene_g7241.t1",316,2,1,2,1,2.324,0.3522,0.847329,0.557312,0.876772,"eukaryotic translation initiation factor 2 subunit 1 ","K03237","Q53XC0"
"2188","Pocillopora_acuta_HIv1_PredGene_g7243.t1",3781,1,1,1,0,-7.208,-0.7268,0.998702,0.80131,0.82801,"tudor domain-containing protein 1 isoform 4 ","K18405","A6NMN2"
"2189","Pocillopora_acuta_HIv1_PredGene_g7244.t1",505,7,10,8,9,-2.856,-0.5772,0.997422,0.779712,0.84545,"trifunctional enzyme subunit beta, mitochondrial ","K07509","Q7ZTH6"
"2190","Pocillopora_acuta_HIv1_PredGene_g7246.t1",255,2,1,2,3,-0.951,-0.0985,0.924418,0.684356,0.874833,"FK506-binding protein 12 ","K01802","Q8LGG0"
"2191","Pocillopora_acuta_HIv1_PredGene_g7252.t1",1392,4,0,2,3,-7.685,-0.8703,0.986748,0.817809,0.807924,"rho-associated protein kinase 2 ","K17388","P70336"
"2192","Pocillopora_acuta_HIv1_PredGene_g7254.t1",198,2,0,2,1,7.882,1.3579,0.410359,0.241309,0.842383,"hippocalcin-like protein 1 ","K23847","P35333"
"2193","Pocillopora_acuta_HIv1_PredGene_g7255.t1",195,13,9,11,11,-2.67,-0.7314,0.99849,0.801904,0.827413,"neurocalcin ","K23847","Q9VW67"
"2194","Pocillopora_acuta_HIv1_PredGene_g7256.t1",193,18,12,13,15,-9.614,-3.423,0.15681,0.83667,0.038992,"neurocalcin ","K23847","Q9VW67"
"2195","Pocillopora_acuta_HIv1_PredGene_g7257.t1",375,0,0,1,0,-6.065,-0.9278,0.980627,0.823265,0.799046,"mRNA export factor isoform X3 ","K14298","O15306"
"2196","Pocillopora_acuta_HIv1_PredGene_g7285.t1",141,4,0,2,1,0.415,0.0641,0.893078,0.64377,0.87708,"40S ribosomal protein S12 ","K02951","Q76M58"
"2197","Pocillopora_acuta_HIv1_PredGene_g7287.t2",927,3,5,1,3,1.438,0.3731,0.841292,0.550326,0.876584,"band 4.1-like protein 2 isoform b ","K23961","Q59FD8"
"2198","Pocillopora_acuta_HIv1_PredGene_g7294.t1",331,0,0,0,1,-12.482,-0.9371,0.979699,0.82409,0.797563,"AAA family ATPase midasin ","K12562","D6VYA6"
"2199","Pocillopora_acuta_HIv1_PredGene_g7304.t1",479,1,0,1,1,-2.865,-0.331,0.970759,0.735325,0.865395,"stromal membrane-associated protein 1 isoform 1 ","K12486","Q91VZ6"
"2200","Pocillopora_acuta_HIv1_PredGene_g7308.t1",980,2,1,2,1,-5.904,-0.7591,0.996943,0.805392,0.823753,"uncharacterized protein Dmel_CG8773 ","","Q9VFX0"
"2201","Pocillopora_acuta_HIv1_PredGene_g7311.t1",403,0,0,0,0,-5.895,-1.2152,0.981636,0.843652,0.744045,"tektin-1 ","K18628","D3DTM7"
"2202","Pocillopora_acuta_HIv1_PredGene_g7323.t1",184,4,2,4,2,-4.252,-0.8303,0.990938,0.813634,0.81382,"vacuolar protein sorting-associated protein 29 isoform 1 ","K18467","Q9H0W0"
"2203","Pocillopora_acuta_HIv1_PredGene_g7326.t1",454,13,9,11,10,-3.275,-0.6615,1,0.792414,0.836101,"RNA-binding protein EWS isoform 3 ","K13209","Q5SUT0"
"2204","Pocillopora_acuta_HIv1_PredGene_g7344.t1",867,2,2,0,3,-22.723,-4.5954,0.004201,0.821813,0.000823,"oxysterol-binding protein 2 isoform X2 ","K20462","F1QPW0"
"2205","Pocillopora_acuta_HIv1_PredGene_g7349.t1",222,0,0,1,1,-9.782,-1.0318,0.972966,0.831704,0.781593,"protein unc-119 homolog B isoform 1 ","K23539","Q1RM42"
"2206","Pocillopora_acuta_HIv1_PredGene_g7350.t1",506,3,2,4,4,-5.3,-1.0726,0.972202,0.834611,0.774124,"pre-mRNA-processing factor 19 ","K10599","Q9UMS4"
"2207","Pocillopora_acuta_HIv1_PredGene_g7376.t1",749,3,0,0,9,0.729,0.1173,0.885525,0.629348,0.877326,"peroxidasin homolog isoform X2 ","K19511","Q3UQ28"
"2208","Pocillopora_acuta_HIv1_PredGene_g7377.t1",808,2,0,0,3,-2.089,-0.3292,0.97048,0.734962,0.865501,"Peroxidasin homolog pxn-2 ","K19511","G5EG78"
"2209","Pocillopora_acuta_HIv1_PredGene_g7378.t1",799,1,0,0,2,-9.644,-1.3691,1,0.85229,0.702349,"Peroxidasin homolog pxn-2 ","K19511","G5EG78"
"2210","Pocillopora_acuta_HIv1_PredGene_g7384.t1",536,2,1,0,1,-11.671,-2.373,0.598292,0.864356,0.292567,"GRB2-associated and regulator of MAPK protein 1 isoform X2 ","","Q0VAG3"
"2211","Pocillopora_acuta_HIv1_PredGene_g7394.t1",303,1,1,0,1,2.05,0.3218,0.854927,0.567346,0.876995,"transcription elongation factor A protein 2 isoform a ","K03145","B3KNM1"
"2212","Pocillopora_acuta_HIv1_PredGene_g7421.t1",233,7,5,6,13,-15.001,-6.1596,2e-06,0.816457,0,"ran-specific GTPase-activating protein ","K15306","Q6NWK3"
"2213","Pocillopora_acuta_HIv1_PredGene_g7451.t1",1036,0,1,1,1,0.723,0.0697,0.892223,0.642282,0.877114,"unconventional myosin-Ic isoform X2 ","K10356","E7F5R7"
"2214","Pocillopora_acuta_HIv1_PredGene_g7453.t1",736,2,0,1,3,1.042,0.0779,0.890994,0.640092,0.877161,"peroxisomal multifunctional enzyme type 2 isoform 2 ","K12405","E9PB82"
"2215","Pocillopora_acuta_HIv1_PredGene_g7485.t1",410,1,0,0,0,-7.454,-1.41,1,0.854361,0.689603,"lissencephaly-1 homolog A ","K16794","Q07DR1"
"2216","Pocillopora_acuta_HIv1_PredGene_g7499.t1",907,1,0,2,2,-11.466,-1.336,0.998769,0.850517,0.712207,"uncharacterized protein YMR196W ","","Q04336"
"2217","Pocillopora_acuta_HIv1_PredGene_g75.t1",434,8,17,10,6,-2.994,-0.5917,0.998182,0.781991,0.843934,"ornithine aminotransferase, mitochondrial ","K00819","F8W5L3"
"2218","Pocillopora_acuta_HIv1_PredGene_g7543.t1",632,1,0,1,1,-6.248,-0.6313,0.999611,0.788018,0.839596,"carbonic anhydrase 14 isoform X2 ","",""
"2219","Pocillopora_acuta_HIv1_PredGene_g7556.t1",4222,0,0,1,0,-11.417,-1.2984,0.99325,0.848438,0.722823,"probable E3 ubiquitin-protein ligase HECTD4 isoform 2 ","K17849","F8VWT9"
"2220","Pocillopora_acuta_HIv1_PredGene_g7564.t1",371,0,0,0,0,-6.496,-0.6272,0.999508,0.787407,0.840058,"septin-2 isoform X1 ","K16942","F1QQN9"
"2221","Pocillopora_acuta_HIv1_PredGene_g7573.t1",324,0,0,0,0,-26.414,-2.5589,0.50033,0.85831,0.228545,"pyridoxine biosynthesis protein ","K06215","O14027"
"2222","Pocillopora_acuta_HIv1_PredGene_g7577.t1",284,0,0,0,0,-15.648,-0.9301,0.980404,0.82347,0.79868,"protein-L-isoaspartate(D-aspartate) O-methyltransferase ","K00573","Q92047"
"2223","Pocillopora_acuta_HIv1_PredGene_g7594.t1",329,1,1,2,0,-2.606,-0.4119,0.982084,0.75107,0.860028,"CYFIP-related Rac1 interactor B isoform 2 ","","Q921M7"
"2224","Pocillopora_acuta_HIv1_PredGene_g7596.t1",260,0,1,2,1,-13.85,-1.2317,0.983734,0.844622,0.740076,"valacyclovir hydrolase isoform 2 ","K18399","B2RC24"
