"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"2067","Pocillopora_acuta_HIv1_PredGene_g5451.t1",278,7,2,6,6,4.899,0.73,0.438497,0.216178,0.751314,"S-methyl-5'-thioadenosine phosphorylase ","K00772","B2GQM6"
"2068","Pocillopora_acuta_HIv1_PredGene_g5465.t1",564,2,0,0,1,0.369,0.0483,0.844192,0.457319,0.769829,"hemicentin-1 precursor ","K17341","D3YXG0"
"2069","Pocillopora_acuta_HIv1_PredGene_g5488.t1",281,2,1,2,1,7.668,0.9403,0.324198,0.160154,0.73623,"peroxidasin homolog precursor ","K19511","Q4KMG2"
"2070","Pocillopora_acuta_HIv1_PredGene_g5489.t1",579,2,2,6,3,13.087,1.7964,0.076911,0.030196,0.691906,"contactin-2 precursor ","","Q61330"
"2071","Pocillopora_acuta_HIv1_PredGene_g5506.t2",442,1,1,1,0,-21.035,-3.2473,0.02945,0.704188,0.005856,"mRNA-decapping enzyme 1B isoform X1 ","K12611","A3KNZ0"
"2072","Pocillopora_acuta_HIv1_PredGene_g5507.t1",173,6,1,7,10,3.391,0.5251,0.57151,0.281139,0.763912,"mesencephalic astrocyte-derived neurotrophic factor ","K22556","Q9VEW4"
"2073","Pocillopora_acuta_HIv1_PredGene_g552.t1",649,20,27,21,15,13.789,1.287,0.189696,0.09047,0.713246,"far upstream element-binding protein 1 isoform X2 ","K13210","Q6P2A9"
"2074","Pocillopora_acuta_HIv1_PredGene_g5522.t1",160,2,0,1,2,1.918,0.1767,0.789877,0.409249,0.772199,"regulator of G-protein signaling protein-like ","","-"
"2075","Pocillopora_acuta_HIv1_PredGene_g5554.t1",252,1,0,0,1,-3.803,-1.147,0.996242,0.744652,0.520253,"hemicentin-1 precursor ","K03985","D3YXG0"
"2076","Pocillopora_acuta_HIv1_PredGene_g5575.t1",985,1,1,1,1,-1.848,-0.356,0.985559,0.594441,0.735472,"helicase SRCAP ","K13908","Q9Y5L9"
"2077","Pocillopora_acuta_HIv1_PredGene_g5583.t1",112,9,8,8,4,-0.007,-6e-04,0.863559,0.475188,0.768052,"tubulin-specific chaperone A isoform 2 ","K17292","B4DT30"
"2078","Pocillopora_acuta_HIv1_PredGene_g5599.t1",1500,3,6,4,2,-4.551,-1.2637,0.9621,0.754573,0.47113,"WP_011071951.1 DUF885 domain-containing protein ","","Q8EFY3"
"2079","Pocillopora_acuta_HIv1_PredGene_g5615.t1",320,5,3,2,6,-14.294,-2.3937,0.281872,0.732565,0.083261,"calcium/calmodulin-dependent protein kinase type IV-like ","K05869","E7FEG8"
"2080","Pocillopora_acuta_HIv1_PredGene_g5619.t1",1129,1,1,3,1,-0.868,-0.0888,0.898882,0.506655,0.763407,"regulator of nonsense transcripts 1 isoform b ","K14326","Q6GYP5"
"2081","Pocillopora_acuta_HIv1_PredGene_g5631.t1",536,1,2,0,0,-10.65,-0.8056,1,0.699537,0.639388,"WP_011030501.1 MULTISPECIES: FAD-binding protein ","","O50531"
"2082","Pocillopora_acuta_HIv1_PredGene_g5638.t1",141,2,2,1,1,-4.129,-0.5374,0.999685,0.644145,0.704112,"40S ribosomal protein S17 ","K02962","P63276"
"2083","Pocillopora_acuta_HIv1_PredGene_g5661.t1",819,0,1,0,1,-7.386,-1.0044,1,0.728704,0.575211,"uncharacterized protein Dmel_CG5731 ","K01204","Q9VL27"
"2084","Pocillopora_acuta_HIv1_PredGene_g5685.t1",409,4,5,5,6,1.695,0.2675,0.743001,0.374791,0.77205,"alpha-N-acetylgalactosaminidase precursor ","K01204",""
"2085","Pocillopora_acuta_HIv1_PredGene_g5696.t1",473,1,0,0,0,-0.398,-0.0714,0.891873,0.500529,0.764482,"hydroxyacid-oxoacid transhydrogenase, mitochondrial ","K11173","Q6NYM8"
"2086","Pocillopora_acuta_HIv1_PredGene_g5699.t1",314,3,5,4,4,-10.475,-1.4527,0.860558,0.763954,0.388835,"thymopoietin b ","K24031","Q503J3"
"2087","Pocillopora_acuta_HIv1_PredGene_g5724.t1",4567,1,1,1,0,2.472,0.2807,0.735398,0.369794,0.771906,"E3 ubiquitin-protein ligase HUWE1 isoform X4 ","K10592","E7F8Q5"
"2088","Pocillopora_acuta_HIv1_PredGene_g5725.t1",884,1,0,0,0,12.138,1.1512,0.235279,0.11465,0.721578,"DNA replication licensing factor MCM2 ","K02540",""
"2089","Pocillopora_acuta_HIv1_PredGene_g5736.t1",774,12,12,15,10,-5.934,-1.6775,0.685584,0.764746,0.295233,"glutamine--tRNA ligase isoform a ","K01886","E7EM76"
"2090","Pocillopora_acuta_HIv1_PredGene_g5737.t1",567,5,5,9,2,-12.228,-2.2068,0.360384,0.741269,0.125224,"glutamine--tRNA ligase isoform a ","K01886","E7EM76"
"2091","Pocillopora_acuta_HIv1_PredGene_g5750.t1",255,1,3,3,2,-3.777,-0.5583,0.999863,0.649222,0.699883,"polyglutamine-binding protein 1 isoform 1 ","K12865","Q9QYY2"
"2092","Pocillopora_acuta_HIv1_PredGene_g5753.t1",499,13,11,7,9,8.722,1.1605,0.231912,0.112871,0.720975,"succinate-semialdehyde dehydrogenase, mitochondrial precursor ","K00139","Q8BWF0"
"2093","Pocillopora_acuta_HIv1_PredGene_g5755.t1",206,26,33,30,21,4.687,1.7954,0.077073,0.030274,0.691933,"ras-related protein Rab-7a ","K07897","Q7T2C6"
"2094","Pocillopora_acuta_HIv1_PredGene_g5768.t1",1164,1,0,1,1,-7.011,-0.7703,1,0.693384,0.649279,"WASH complex subunit 4 ","K18465","E7F4L4"
"2095","Pocillopora_acuta_HIv1_PredGene_g5770.t1",377,524,470,453,544,-0.893,-1.4906,0.834043,0.764845,0.372468,"actin 5C, isoform D ","K05692","X2JCP8"
"2096","Pocillopora_acuta_HIv1_PredGene_g5771.t1",626,8,9,5,1,-12.051,-2.3667,0.293376,0.733757,0.088677,"leukotriene A-4 hydrolase isoform 1 ","K01254","P09960"
"2097","Pocillopora_acuta_HIv1_PredGene_g5790.t1",227,4,6,6,1,15.039,1.5506,0.121186,0.053832,0.700245,"ras-related protein Rab-32a ","K07918","Q7ZW88"
"2098","Pocillopora_acuta_HIv1_PredGene_g5870.t1",108,2,1,1,5,-3.086,-0.2916,0.971349,0.574582,0.744243,"keratin-associated protein 26-1 ","K02031","Q9D7N2"
"2099","Pocillopora_acuta_HIv1_PredGene_g593.t1",349,0,0,0,1,-2.812,-0.2455,0.957844,0.559786,0.749723,"U5 small nuclear ribonucleoprotein 40 kDa protein ","K12857","Q6PE01"
"2100","Pocillopora_acuta_HIv1_PredGene_g5960.t1",497,3,3,2,2,4.502,0.4864,0.598524,0.294484,0.765798,"nucleoprotein TPR ","K09291","Q99968"
"2101","Pocillopora_acuta_HIv1_PredGene_g5961.t1",2113,6,9,7,7,-0.538,-0.0688,0.89082,0.49961,0.764636,"nucleoprotein TPR ","K09291","Q921B9"
"2102","Pocillopora_acuta_HIv1_PredGene_g5966.t1",454,0,0,0,1,-8.042,-1.1365,0.998249,0.743608,0.524532,"hemicentin-2 isoform X2 ","","A0A2I3BRN3.13"
"2103","Pocillopora_acuta_HIv1_PredGene_g5975.t1",501,14,12,9,2,4.865,0.4771,0.60505,0.297738,0.766221,"hemicentin-2 isoform X7 ","K06759","H0Y3X1.65"
"2104","Pocillopora_acuta_HIv1_PredGene_g5991.t1",483,23,11,14,16,-13.629,-5.5055,0,0.678338,0,"methanethiol oxidase isoform 3 ","K17285","B4DKP6"
"2105","Pocillopora_acuta_HIv1_PredGene_g5996.t1",366,1,0,0,1,-3.046,-0.3988,0.991919,0.607045,0.728943,"chymotrypsin-like protease CTRL-1 precursor ","K09632","P40313"
"2106","Pocillopora_acuta_HIv1_PredGene_g60.t1",147,2,1,3,2,-0.536,-0.0663,0.889819,0.498726,0.764782,"uncharacterized protein Dmel_CG5323 ","","Q7JVK8"
"2107","Pocillopora_acuta_HIv1_PredGene_g6072.t1",1356,1,2,0,1,-20.888,-2.7692,0.141035,0.718208,0.030063,"general transcription and DNA repair factor IIH helicase subunit XPB isoform a ","K10843","P19447"
"2108","Pocillopora_acuta_HIv1_PredGene_g609.t1",805,1,1,1,0,-4.124,-0.7599,1,0.69151,0.652109,"ATP-dependent 6-phosphofructokinase, muscle type isoform 3 ","K00850","Q16814"
"2109","Pocillopora_acuta_HIv1_PredGene_g6134.t1",654,0,0,1,1,-10.759,-1.1706,0.991104,0.746908,0.510537,"hypothetical protein DDB_G0283979 ","","Q54QA1"
"2110","Pocillopora_acuta_HIv1_PredGene_g6138.t1",544,0,1,2,1,-15.757,-2.8021,0.13064,0.717151,0.027147,"serine hydroxymethyltransferase, mitochondrial isoform 2 ","K00600","Q99K87"
"2111","Pocillopora_acuta_HIv1_PredGene_g6185.t1",1022,1,0,2,2,-7.063,-0.6342,1,0.66653,0.683423,"ubiquitin-like modifier-activating enzyme 6 ","K10699","A0AVT1"
"2112","Pocillopora_acuta_HIv1_PredGene_g6188.t1",494,18,19,5,6,2.612,0.4732,0.607788,0.299108,0.766394,"retinal dehydrogenase 2 ","K07249","Q90XS8"
"2113","Pocillopora_acuta_HIv1_PredGene_g6189.t1",493,8,11,3,6,0.081,0.0152,0.857306,0.469445,0.768684,"aldehyde dehydrogenase, mitochondrial isoform 1 precursor ","K07249","P05091"
"2114","Pocillopora_acuta_HIv1_PredGene_g6208.t2",868,7,6,15,9,2.045,0.4961,0.591727,0.29111,0.765344,"major vault protein isoform X1 ","K17266","E9QEQ6"
"2115","Pocillopora_acuta_HIv1_PredGene_g6212.t1",199,8,8,12,14,5.419,1.0389,0.279422,0.137614,0.729187,"FK506-binding protein 14, isoform E ","K09577","Q8MLW1"
"2116","Pocillopora_acuta_HIv1_PredGene_g6213.t1",674,1,0,0,0,-12.978,-2.0569,0.427122,0.748957,0.165885,"P450 (cytochrome) oxidoreductase b ","K00327","F8W4Z6"
"2117","Pocillopora_acuta_HIv1_PredGene_g6218.t1",116,1,2,1,1,0.236,0.0254,0.853268,0.465722,0.769062,"60S acidic ribosomal protein P2 ","K02943","Q6PBJ9"
"2118","Pocillopora_acuta_HIv1_PredGene_g6235.t1",326,1,2,0,0,-5.529,-0.7296,1,0.685888,0.660141,"Gfd2p ","","P25370"
"2119","Pocillopora_acuta_HIv1_PredGene_g6254.t1",1293,7,10,4,3,-5.538,-1.2536,0.965932,0.753838,0.475472,"coagulation factor VIII isoform b ","","P00451"
"2120","Pocillopora_acuta_HIv1_PredGene_g6258.t1",1718,29,44,41,21,-0.769,-0.3999,0.992052,0.607362,0.728768,"polychaetoid, isoform F ","K05701","Q8INQ1"
"2121","Pocillopora_acuta_HIv1_PredGene_g6259.t1",384,6,11,10,3,2.284,0.4322,0.636528,0.313686,0.76808,"tropomodulin-1 ","K10370","P28289"
"2122","Pocillopora_acuta_HIv1_PredGene_g6307.t1",181,1,3,0,0,-0.887,-0.1028,0.904521,0.511555,0.762481,"programmed cell death protein 6 ","K23902","Q7T3D5"
"2123","Pocillopora_acuta_HIv1_PredGene_g632.t1",231,0,0,0,2,-1.565,-0.2936,0.971874,0.575214,0.74399,"reticulocyte binding protein 2 homologue a ","K07112","Q8IDX6"
"2124","Pocillopora_acuta_HIv1_PredGene_g6326.t1",851,0,0,2,2,-2.267,-0.1932,0.939773,0.542498,0.755127,"uncharacterized protein LOC101882559 ","K01047","-"
"2125","Pocillopora_acuta_HIv1_PredGene_g6327.t1",474,1,1,2,1,-0.092,-0.0121,0.86813,0.479348,0.767556,"cytoplasmic dynein 1 light intermediate chain 2 ","K10416","F1RB89"
"2126","Pocillopora_acuta_HIv1_PredGene_g6328.t1",300,3,4,1,1,-0.241,-0.0488,0.88278,0.492511,0.765758,"uncharacterized protein col6a3 isoform X4 ","K19721","-"
"2127","Pocillopora_acuta_HIv1_PredGene_g6331.t1",206,1,2,1,1,-5.214,-0.6329,1,0.666249,0.68372,"collagen alpha-3(VI) chain isoform 1 precursor ","K06237","Q9Z0I9"
"2128","Pocillopora_acuta_HIv1_PredGene_g64.t1",223,1,1,1,0,-10.81,-1.5073,0.821825,0.765136,0.365309,"acylpyruvase FAHD1, mitochondrial ","K01557","Q504E5"
"2129","Pocillopora_acuta_HIv1_PredGene_g640.t1",1248,1,1,2,3,-12.82,-1.7975,0.589354,0.761309,0.250057,"integrator complex subunit 4 isoform X2 ","K13141","E7F2X3"
"2130","Pocillopora_acuta_HIv1_PredGene_g6409.t1",228,1,0,0,0,-4.488,-0.6448,1,0.66881,0.680982,"mitochondrial fission factor homolog B ","K22076","Q7SZQ4"
"2131","Pocillopora_acuta_HIv1_PredGene_g6413.t1",1002,2,1,7,2,-12.322,-1.2201,0.977447,0.75123,0.489771,"2-oxoglutarate dehydrogenase, mitochondrial isoform 1 precursor ","K00164","B4E2U9"
"2132","Pocillopora_acuta_HIv1_PredGene_g6426.t1",463,34,38,39,64,-9.758,-4.6495,6e-05,0.683303,7e-06,"elongation factor 1-alpha ","K03231","Q92005"
"2133","Pocillopora_acuta_HIv1_PredGene_g645.t1",216,6,0,0,1,4.431,0.5373,0.563071,0.276999,0.763277,"glycoside hydrolase family 24 protein ","K01185","Q556F2"
"2134","Pocillopora_acuta_HIv1_PredGene_g6491.t1",695,97,75,73,71,-2.219,-2.1838,0.370036,0.742415,0.13108,"calpain-9 isoform 1 ","K08585","Q9NS74"
"2135","Pocillopora_acuta_HIv1_PredGene_g652.t1",285,2,2,3,0,0.248,0.0161,0.85695,0.469117,0.768718,"nervana 3, isoform A ","K01540","Q7JS69"
"2136","Pocillopora_acuta_HIv1_PredGene_g6520.t1",318,6,7,6,6,-5.802,-0.9295,1,0.718744,0.601107,"glycine N-methyltransferase ","K00552","Q6P607"
"2137","Pocillopora_acuta_HIv1_PredGene_g6521.t1",725,1,1,1,1,-0.294,-0.0537,0.884751,0.494255,0.765493,"pre-mRNA-processing factor 39 isoform 1 ","K13217","E9QJV4"
"2138","Pocillopora_acuta_HIv1_PredGene_g6552.t1",1015,1,2,2,0,-0.675,-0.055,0.885269,0.494717,0.765421,"transcription elongation factor SPT5 isoform b ","K15172","O43279"
"2139","Pocillopora_acuta_HIv1_PredGene_g6553.t1",307,3,2,2,0,5.6,1.1922,0.220724,0.106946,0.718953,"baculoviral IAP repeat-containing protein 1 isoform 2 ","K16061","B9EG72"
"2140","Pocillopora_acuta_HIv1_PredGene_g6554.t1",366,0,0,0,1,-5.963,-0.7462,1,0.688999,0.65578,"di-N-acetylchitobiase precursor ","K12310","Q504D9"
"2141","Pocillopora_acuta_HIv1_PredGene_g6555.t1",230,1,1,0,0,5.097,0.6083,0.515093,0.253571,0.759244,"conserved Plasmodium protein, unknown function ","K08220","Q8ILU2"
"2142","Pocillopora_acuta_HIv1_PredGene_g6560.t1",281,3,6,13,7,-0.79,-0.32,0.978312,0.583464,0.740533,"collagen alpha-1(XII) chain precursor ","K08132","Q60847"
"2143","Pocillopora_acuta_HIv1_PredGene_g6571.t1",407,5,6,5,5,-21.359,-1.3796,0.906284,0.761309,0.4207,"caspase-7 isoform X1 ","K02187","Q503H4"
"2144","Pocillopora_acuta_HIv1_PredGene_g6572.t1",930,10,10,9,8,-3.162,-0.9723,1,0.724578,0.586565,"heterogeneous nuclear ribonucleoprotein H isoform f ","K12898","B3KW86"
"2145","Pocillopora_acuta_HIv1_PredGene_g6573.t1",218,1,0,1,0,4.017,0.4482,0.625335,0.307959,0.767453,"MOB kinase activator 1B ","K06685","Q8BPB0"
"2146","Pocillopora_acuta_HIv1_PredGene_g6574.t1",390,6,7,3,8,16.163,2.2194,0.023437,0.009219,0.682997,"S-adenosylmethionine synthase isoform X1 ","K00789","Q58EF9"
"2147","Pocillopora_acuta_HIv1_PredGene_g6603.t1",316,3,4,4,4,-8.531,-0.988,1,0.726622,0.581059,"rRNA 2'-O-methyltransferase fibrillarin ","K14563","Q7ZTZ4"
"2148","Pocillopora_acuta_HIv1_PredGene_g6627.t1",381,0,0,2,1,-15.136,-1.8492,0.551194,0.759226,0.231826,"nucleoside diphosphate kinase 7 isoform 1 ","K00940","Q3UMG6"
"2149","Pocillopora_acuta_HIv1_PredGene_g6634.t1",364,0,0,0,1,-1.939,-0.3254,0.979513,0.585131,0.7398,"replication factor C subunit 4 ","K10755","Q99J62"
"2150","Pocillopora_acuta_HIv1_PredGene_g6637.t1",106,2,5,2,1,-8.711,-0.9176,1,0.717052,0.605029,"ATP synthase-coupling factor 6, mitochondrial isoform X2 ","K02131","B8JM34"
"2151","Pocillopora_acuta_HIv1_PredGene_g6638.t1",352,1,1,0,0,10.691,2.0478,0.039967,0.01518,0.686075,"hydroxymethylbilane synthase, b isoform X1 ","K01749","Q503D2"
"2152","Pocillopora_acuta_HIv1_PredGene_g6669.t1",407,10,1,4,6,6.848,0.8384,0.376591,0.185927,0.743627,"60S ribosomal protein L3 isoform a ","K02925","P39023"
"2153","Pocillopora_acuta_HIv1_PredGene_g6673.t1",1069,2,1,3,1,-12.136,-1.4107,0.887756,0.762585,0.407113,"ubiquitin carboxyl-terminal hydrolase 7 isoform X4 ","K11838","I3ISS5"
"2154","Pocillopora_acuta_HIv1_PredGene_g6680.t1",1101,0,1,1,1,-17.258,-2.3025,0.320518,0.736677,0.102448,"E3 ubiquitin-protein ligase RBBP6 isoform 2 ","K10624","Q6YNC9"
"2155","Pocillopora_acuta_HIv1_PredGene_g6797.t1",665,16,8,14,9,-7.115,-2.1544,0.382561,0.743902,0.138772,"thimet oligopeptidase ","K01392","Q9UCB3"
"2156","Pocillopora_acuta_HIv1_PredGene_g6831.t1",148,2,1,2,1,4.567,0.3941,0.662876,0.327504,0.76941,"signal recognition particle 19 kDa protein ","K03105","Q7T3C9"
"2157","Pocillopora_acuta_HIv1_PredGene_g6843.t1",211,3,2,2,0,9.588,0.8888,0.349929,0.172859,0.73997,"DNA-directed RNA polymerases I, II, and III subunit RPABC1 ","K03013","Q6DEG5"
"2158","Pocillopora_acuta_HIv1_PredGene_g6896.t1",579,1,1,1,0,-5.059,-0.7049,1,0.681122,0.666458,"eukaryotic translation initiation factor 2A isoform 1 ","K15026","B4DF96"
"2159","Pocillopora_acuta_HIv1_PredGene_g6899.t1",448,49,66,59,48,-8.258,-4.7814,2.6e-05,0.682457,3e-06,"tubulin beta-4B chain ","K07375","A2BFA2"
"2160","Pocillopora_acuta_HIv1_PredGene_g6900.t1",323,0,1,1,0,-1.988,-0.3604,0.986324,0.595759,0.734826,"retinol dehydrogenase 8-like isoform X1 ","K11150","E7F0C2"
"2161","Pocillopora_acuta_HIv1_PredGene_g691.t1",210,6,2,4,4,-12.836,-2.5108,0.232843,0.727634,0.062362,"40S ribosomal protein S8 ","K02995","P62247"
"2162","Pocillopora_acuta_HIv1_PredGene_g6916.t1",1439,2,1,1,1,-8.144,-1.6393,0.717164,0.765336,0.310413,"no_annotation","","-"
"2163","Pocillopora_acuta_HIv1_PredGene_g692.t1",1319,0,0,1,0,3.474,0.2755,0.738416,0.371761,0.771967,"tudor domain-containing protein 7A ","K18405","F1QTF8"
"2164","Pocillopora_acuta_HIv1_PredGene_g6929.t1",1192,4,3,3,2,-18.339,-2.8921,0.103142,0.71438,0.02034,"U7 snRNA-associated Sm-like protein LSm11 ","","E9QIK5"
"2165","Pocillopora_acuta_HIv1_PredGene_g6931.t1",419,8,3,7,10,-4.389,-0.573,0.99993,0.652712,0.696832,"eukaryotic initiation factor 4A-II isoform d ","K03257","Q61514"
"2166","Pocillopora_acuta_HIv1_PredGene_g6935.t1",256,3,6,10,8,-13.883,-1.2363,0.972112,0.752524,0.482878,"electron transfer flavoprotein subunit beta isoform 1 ","K03521","Q71RF6"
"2167","Pocillopora_acuta_HIv1_PredGene_g6942.t1",443,3,1,1,1,-7.417,-0.7306,1,0.686078,0.659881,"interferon-induced protein 44 ","","-"
"2168","Pocillopora_acuta_HIv1_PredGene_g6977.t1",314,1,0,0,0,-6.293,-0.8329,1,0.704081,0.631435,"uncharacterized protein LOC100783278 isoform X2 ","K03650","I1N1Z6"
"2169","Pocillopora_acuta_HIv1_PredGene_g6979.t1",314,1,0,1,1,-12.644,-2.079,0.416474,0.747801,0.159527,"no_annotation","K03498","-"
"2170","Pocillopora_acuta_HIv1_PredGene_g6982.t1",345,1,1,0,0,11.97,1.2187,0.211697,0.102154,0.717305,"WP_003436941.1 hypothetical protein ","K01937",""
"2171","Pocillopora_acuta_HIv1_PredGene_g6997.t1",437,14,14,14,12,-11.522,-5.3456,0,0.679156,0,"interferon-induced protein 44-like isoform X1 ","","F6PCD2"
"2172","Pocillopora_acuta_HIv1_PredGene_g7030.t1",339,12,11,11,21,-9.001,-2.4731,0.248309,0.72918,0.068634,"14-3-3 protein SGF14l ","K06630","-"
"2173","Pocillopora_acuta_HIv1_PredGene_g7031.t1",139,16,16,18,22,3.025,0.8145,0.389719,0.192346,0.74535,"14-3-3 protein epsilon ","K06630","B3KY71"
"2174","Pocillopora_acuta_HIv1_PredGene_g7032.t1",251,82,47,118,82,-0.49,-0.5772,0.999949,0.653697,0.695948,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide 2 isoform X1 ","K06630","Q5CZQ1"
"2175","Pocillopora_acuta_HIv1_PredGene_g7035.t1",262,41,45,44,69,-4.353,-1.9065,0.512196,0.756616,0.212487,"14-3-3epsilon, isoform C ","K06630","P92177"
"2176","Pocillopora_acuta_HIv1_PredGene_g7036.t1",222,5,2,8,6,5.331,1.1603,0.231984,0.112909,0.720987,"60S ribosomal protein L6 isoform 1 ","K02934","Q2M3Q3"
"2177","Pocillopora_acuta_HIv1_PredGene_g7037.t1",355,0,0,1,0,-12.516,-1.7467,0.629111,0.763031,0.2687,"coproporphyrinogen oxidase, isoform B ","K00228","X2J9R2"
"2178","Pocillopora_acuta_HIv1_PredGene_g7039.t1",497,3,7,12,13,8.892,1.2324,0.207142,0.099734,0.716469,"plant Late Embryo Abundant (LEA) related ","K03110","H2FLK5"
"2179","Pocillopora_acuta_HIv1_PredGene_g7043.t1",422,50,50,39,30,5.6,1.0522,0.273831,0.134748,0.728258,"nucleoredoxin ","K17609","Q503L9"
"2180","Pocillopora_acuta_HIv1_PredGene_g7073.t1",365,3,1,4,4,7.156,0.7035,0.454538,0.224016,0.753123,"mitogen-activated protein kinase 1 ","K04371","A8CZ64"
"2181","Pocillopora_acuta_HIv1_PredGene_g7078.t1",464,3,1,3,1,-4.003,-0.3973,0.991734,0.606612,0.729181,"butyrophilin subfamily 3 member A3 isoform a precursor ","K01055","O00478"
"2182","Pocillopora_acuta_HIv1_PredGene_g7082.t1",467,3,0,3,1,-6.43,-0.8308,1,0.703738,0.632056,"Poly(A) polymerase ","K08202","G5EBX5"
"2183","Pocillopora_acuta_HIv1_PredGene_g7084.t1",507,2,0,3,1,7.178,1.1094,0.250929,0.122873,0.724344,"peptidase inhibitor 16-like ","K20412","E7FB91"
"2184","Pocillopora_acuta_HIv1_PredGene_g7092.t1",2209,1,2,1,2,0.325,0.0422,0.846615,0.459563,0.769636,"unconventional myosin-XVIIIa isoform X8 ","K10362","E7FE29"
"2185","Pocillopora_acuta_HIv1_PredGene_g7096.t1",154,1,1,1,2,-11.535,-0.9156,1,0.716765,0.605683,"Uncharacterized protein CELE_C14C6.2 ","K01324",""
"2186","Pocillopora_acuta_HIv1_PredGene_g7117.t1",204,2,2,3,3,-13.919,-3.3765,0.018125,0.700751,0.003592,"glycolipid transfer protein ","K08051","Q9CTK9"
"2187","Pocillopora_acuta_HIv1_PredGene_g7166.t1",696,1,0,1,1,-0.495,-0.0529,0.884431,0.49397,0.765537,"THO complex subunit 5 homolog isoform X2 ","K13174","Q6NY52"
"2188","Pocillopora_acuta_HIv1_PredGene_g7170.t1",914,1,1,1,2,6.986,0.8198,0.386782,0.19091,0.744969,"squamous cell carcinoma antigen recognized by T-cells 3 isoform 1 ","K22611","Q8BPK9"
"2189","Pocillopora_acuta_HIv1_PredGene_g7183.t1",957,1,0,0,0,-5.447,-0.7902,1,0.696892,0.643757,"E3 ubiquitin-protein ligase DZIP3 ","K10642","B3KN01"
"2190","Pocillopora_acuta_HIv1_PredGene_g7193.t1",769,17,20,27,16,0.31,0.2045,0.776498,0.398704,0.77231,"trifunctional enzyme subunit alpha, mitochondrial precursor ","K07515","P40939"
"2191","Pocillopora_acuta_HIv1_PredGene_g7196.t1",432,1,3,2,1,-23.386,-4.2445,0.000505,0.686416,6.7e-05,"protein DEK ","K17046","Q3UR53"
"2192","Pocillopora_acuta_HIv1_PredGene_g7203.t1",108,1,0,1,0,9.475,0.9802,0.305363,0.150755,0.733353,"follicular dendritic cell secreted peptide precursor ","K25291","H9CWD5"
"2193","Pocillopora_acuta_HIv1_PredGene_g721.t1",342,1,1,1,2,-1.582,-0.1515,0.923904,0.528379,0.758824,"copper-transporting ATPase ","","-"
"2194","Pocillopora_acuta_HIv1_PredGene_g7222.t1",243,3,1,3,2,-8.164,-1.5041,0.82419,0.765085,0.366678,"ras-related protein Rab-23 ","K06234","Q9ULC3"
"2195","Pocillopora_acuta_HIv1_PredGene_g7223.t1",192,20,4,14,10,-9.583,-2.5599,0.213464,0.725683,0.054825,"40S ribosomal protein S7 ","K02993","P24818"
"2196","Pocillopora_acuta_HIv1_PredGene_g7229.t1",200,8,7,9,7,-7.14,-1.1341,0.998686,0.743366,0.525506,"ras-related protein Rab-10 ","K07903","D6W538"
"2197","Pocillopora_acuta_HIv1_PredGene_g7235.t1",289,1,0,1,0,-21.976,-5.1346,2e-06,0.680369,0,"protein CREG2 precursor ","K25476","Q5U391"
"2198","Pocillopora_acuta_HIv1_PredGene_g7236.t1",240,1,1,1,0,-11.964,-1.6838,0.680382,0.764623,0.292765,"regulator of G-protein signaling 19 isoform X3 ","K16449","B4DP94"
"2199","Pocillopora_acuta_HIv1_PredGene_g724.t1",315,2,1,1,2,-0.804,-0.0927,0.900459,0.508023,0.763154,"high chlorophyll fluorescence 153 ","K06442","Q9SV14"
"2200","Pocillopora_acuta_HIv1_PredGene_g7241.t1",316,2,1,1,1,-24.576,-4.2308,0.000537,0.686551,7.2e-05,"eukaryotic translation initiation factor 2 subunit 1 ","K03237","Q53XC0"
"2201","Pocillopora_acuta_HIv1_PredGene_g7243.t1",3781,1,1,2,1,-7.372,-0.95,1,0.721587,0.594227,"tudor domain-containing protein 1 isoform 4 ","K18405","A6NMN2"
"2202","Pocillopora_acuta_HIv1_PredGene_g7244.t1",505,7,10,12,11,-4.844,-1.2873,0.952484,0.756198,0.460937,"trifunctional enzyme subunit beta, mitochondrial ","K07509","Q7ZTH6"
"2203","Pocillopora_acuta_HIv1_PredGene_g7246.t1",255,2,2,3,1,-2.756,-0.3626,0.986696,0.596417,0.734501,"FK506-binding protein 12 ","K01802","Q8LGG0"
"2204","Pocillopora_acuta_HIv1_PredGene_g7252.t1",1392,4,1,4,2,-21.059,-3.1225,0.047283,0.707688,0.009219,"rho-associated protein kinase 2 ","K17388","P70336"
"2205","Pocillopora_acuta_HIv1_PredGene_g7254.t1",198,3,1,1,1,-8.41,-1.6119,0.73969,0.765589,0.321516,"hippocalcin-like protein 1 ","K23847","P35333"
"2206","Pocillopora_acuta_HIv1_PredGene_g7255.t1",195,14,9,12,10,4.042,0.94,0.324343,0.160226,0.736252,"neurocalcin ","K23847","Q9VW67"
"2207","Pocillopora_acuta_HIv1_PredGene_g7256.t1",193,18,13,16,11,23.812,3.0742,0.001887,0.000486,0.675958,"neurocalcin ","K23847","Q9VW67"
"2208","Pocillopora_acuta_HIv1_PredGene_g7285.t1",141,4,1,5,2,-3.026,-0.5865,0.999971,0.655858,0.693972,"40S ribosomal protein S12 ","K02951","Q76M58"
