"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1904","Pocillopora_acuta_HIv1_PredGene_g7031.t1",139,15,15,17,15,4.33,0.7226,0.796046,0.633154,0.861188,"14-3-3 protein epsilon ","K06630","B3KY71"
"1905","Pocillopora_acuta_HIv1_PredGene_g7032.t1",251,82,46,87,52,-7.92,-3.6922,0.025784,0.836898,0.00571,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide 2 isoform X1 ","K06630","Q5CZQ1"
"1906","Pocillopora_acuta_HIv1_PredGene_g7035.t1",262,40,44,54,42,1.074,0.3694,0.948909,0.723563,0.859794,"14-3-3epsilon, isoform C ","K06630","P92177"
"1907","Pocillopora_acuta_HIv1_PredGene_g7036.t1",222,4,1,10,8,-10.798,-2.3586,0.445474,0.862057,0.186433,"60S ribosomal protein L6 isoform 1 ","K02934","Q2M3Q3"
"1908","Pocillopora_acuta_HIv1_PredGene_g7037.t1",355,0,0,1,1,-8.186,-1.2287,0.870688,0.892657,0.596298,"coproporphyrinogen oxidase, isoform B ","K00228","X2J9R2"
"1909","Pocillopora_acuta_HIv1_PredGene_g7039.t1",497,3,6,6,9,-7.471,-1.0921,0.892794,0.89315,0.637932,"plant Late Embryo Abundant (LEA) related ","K03110","H2FLK5"
"1910","Pocillopora_acuta_HIv1_PredGene_g7043.t1",422,50,49,50,45,2.82,0.8698,0.75421,0.596413,0.858135,"nucleoredoxin ","K17609","Q503L9"
"1911","Pocillopora_acuta_HIv1_PredGene_g7073.t1",365,3,1,7,2,-12.763,-1.304,0.852198,0.891928,0.57149,"mitogen-activated protein kinase 1 ","K04371","A8CZ64"
"1912","Pocillopora_acuta_HIv1_PredGene_g7078.t1",464,2,1,3,6,-7.665,-0.9512,0.910651,0.892624,0.675709,"butyrophilin subfamily 3 member A3 isoform a precursor ","K01055","O00478"
"1913","Pocillopora_acuta_HIv1_PredGene_g7082.t1",467,3,0,2,3,7.795,0.5377,0.872386,0.679392,0.862768,"Poly(A) polymerase ","K08202","G5EBX5"
"1914","Pocillopora_acuta_HIv1_PredGene_g7084.t1",507,2,0,2,3,-13.179,-1.0808,0.894197,0.893149,0.641155,"peptidase inhibitor 16-like ","K20412","E7FB91"
"1915","Pocillopora_acuta_HIv1_PredGene_g7092.t1",2209,0,1,0,1,-16.004,-1.1627,0.882886,0.893017,0.617012,"unconventional myosin-XVIIIa isoform X8 ","K10362","E7FE29"
"1916","Pocillopora_acuta_HIv1_PredGene_g7096.t1",154,1,1,1,2,-7.748,-0.7721,0.944998,0.88938,0.71752,"Uncharacterized protein CELE_C14C6.2 ","K01324",""
"1917","Pocillopora_acuta_HIv1_PredGene_g7117.t1",204,2,1,1,1,4.555,0.5808,0.852571,0.668401,0.862764,"glycolipid transfer protein ","K08051","Q9CTK9"
"1918","Pocillopora_acuta_HIv1_PredGene_g7170.t1",914,0,1,0,1,-10.785,-1.3295,0.844821,0.891597,0.56285,"squamous cell carcinoma antigen recognized by T-cells 3 isoform 1 ","K22611","Q8BPK9"
"1919","Pocillopora_acuta_HIv1_PredGene_g7183.t1",957,0,0,10,0,23.789,1.2726,0.667798,0.477174,0.849138,"E3 ubiquitin-protein ligase DZIP3 ","K10642","B3KN01"
"1920","Pocillopora_acuta_HIv1_PredGene_g7193.t1",769,17,20,19,30,-13.354,-2.2448,0.50382,0.865289,0.22453,"trifunctional enzyme subunit alpha, mitochondrial precursor ","K07515","P40939"
"1921","Pocillopora_acuta_HIv1_PredGene_g7196.t1",432,0,2,0,1,-14.293,-1.3826,0.827855,0.890765,0.544542,"protein DEK ","K17046","Q3UR53"
"1922","Pocillopora_acuta_HIv1_PredGene_g721.t1",342,1,1,1,1,-9.46,-1.1099,0.890508,0.89314,0.632784,"copper-transporting ATPase ","","-"
"1923","Pocillopora_acuta_HIv1_PredGene_g7222.t1",243,2,0,5,7,-4.275,-0.4652,0.997332,0.8711,0.777968,"ras-related protein Rab-23 ","K06234","Q9ULC3"
"1924","Pocillopora_acuta_HIv1_PredGene_g7223.t1",192,20,3,14,17,7.5,2.0669,0.329361,0.254915,0.833197,"40S ribosomal protein S7 ","K02993","P24818"
"1925","Pocillopora_acuta_HIv1_PredGene_g7229.t1",200,7,7,10,9,4.475,0.6445,0.82522,0.652435,0.862308,"ras-related protein Rab-10 ","K07903","D6W538"
"1926","Pocillopora_acuta_HIv1_PredGene_g7235.t1",289,1,0,1,1,6.941,0.4662,0.906086,0.697973,0.862127,"protein CREG2 precursor ","K25476","Q5U391"
"1927","Pocillopora_acuta_HIv1_PredGene_g7236.t1",240,0,0,0,0,-11.733,-1.2803,0.858561,0.892196,0.579418,"regulator of G-protein signaling 19 isoform X3 ","K16449","B4DP94"
"1928","Pocillopora_acuta_HIv1_PredGene_g724.t1",315,1,1,0,2,-1.314,-0.1056,1,0.827859,0.826365,"high chlorophyll fluorescence 153 ","K06442","Q9SV14"
"1929","Pocillopora_acuta_HIv1_PredGene_g7241.t1",316,2,1,2,2,-9.48,-1.3366,0.842673,0.891497,0.560426,"eukaryotic translation initiation factor 2 subunit 1 ","K03237","Q53XC0"
"1930","Pocillopora_acuta_HIv1_PredGene_g7243.t1",3781,1,1,1,0,3.458,0.4362,0.919975,0.705873,0.861592,"tudor domain-containing protein 1 isoform 4 ","K18405","A6NMN2"
"1931","Pocillopora_acuta_HIv1_PredGene_g7244.t1",505,7,10,10,10,7.715,1.2708,0.668277,0.477785,0.849175,"trifunctional enzyme subunit beta, mitochondrial ","K07509","Q7ZTH6"
"1932","Pocillopora_acuta_HIv1_PredGene_g7246.t1",255,2,1,3,2,-10.752,-0.6388,0.974618,0.883682,0.74554,"FK506-binding protein 12 ","K01802","Q8LGG0"
"1933","Pocillopora_acuta_HIv1_PredGene_g7252.t1",1392,4,0,4,1,-2.176,-0.2784,0.999865,0.851643,0.806194,"rho-associated protein kinase 2 ","K17388","P70336"
"1934","Pocillopora_acuta_HIv1_PredGene_g7254.t1",198,2,0,1,1,1.87,0.1375,1,0.781931,0.84725,"hippocalcin-like protein 1 ","K23847","P35333"
"1935","Pocillopora_acuta_HIv1_PredGene_g7255.t1",195,13,9,10,11,6.231,1.0448,0.717263,0.548939,0.854076,"neurocalcin ","K23847","Q9VW67"
"1936","Pocillopora_acuta_HIv1_PredGene_g7256.t1",193,18,12,16,12,8.131,2.1844,0.318396,0.230555,0.831727,"neurocalcin ","K23847","Q9VW67"
"1937","Pocillopora_acuta_HIv1_PredGene_g7257.t1",375,0,0,1,0,4.001,0.5389,0.871823,0.679084,0.862772,"mRNA export factor isoform X3 ","K14298","O15306"
"1938","Pocillopora_acuta_HIv1_PredGene_g7268.t1",198,0,0,1,0,-3.845,-0.3632,0.999984,0.861198,0.794285,"proteasome subunit beta type-2 ","K02734","Q6DHI9"
"1939","Pocillopora_acuta_HIv1_PredGene_g7285.t1",141,4,0,5,2,-16.798,-1.1135,0.890033,0.893136,0.631733,"40S ribosomal protein S12 ","K02951","Q76M58"
"1940","Pocillopora_acuta_HIv1_PredGene_g7287.t2",927,3,5,14,7,-0.306,-0.0405,1,0.817147,0.832727,"band 4.1-like protein 2 isoform b ","K23961","Q59FD8"
"1941","Pocillopora_acuta_HIv1_PredGene_g7294.t1",331,0,0,1,0,-13.208,-1.637,0.731966,0.884387,0.452941,"AAA family ATPase midasin ","K12562","D6VYA6"
"1942","Pocillopora_acuta_HIv1_PredGene_g7304.t1",479,1,0,2,1,-19.921,-1.2814,0.858278,0.892185,0.579052,"stromal membrane-associated protein 1 isoform 1 ","K12486","Q91VZ6"
"1943","Pocillopora_acuta_HIv1_PredGene_g7308.t1",980,2,1,1,2,-8.495,-1.4709,0.796016,0.888962,0.513348,"uncharacterized protein Dmel_CG8773 ","","Q9VFX0"
"1944","Pocillopora_acuta_HIv1_PredGene_g7323.t1",184,4,2,5,3,-36.223,-1.8296,0.664121,0.878119,0.380658,"vacuolar protein sorting-associated protein 29 isoform 1 ","K18467","Q9H0W0"
"1945","Pocillopora_acuta_HIv1_PredGene_g7326.t1",454,13,9,8,7,-8.838,-1.3701,0.832027,0.890978,0.548887,"RNA-binding protein EWS isoform 3 ","K13209","Q5SUT0"
"1946","Pocillopora_acuta_HIv1_PredGene_g7344.t1",867,2,2,0,2,-15.612,-1.1508,0.884741,0.893057,0.620631,"oxysterol-binding protein 2 isoform X2 ","K20462","F1QPW0"
"1947","Pocillopora_acuta_HIv1_PredGene_g7349.t1",222,0,0,1,1,9.206,0.8759,0.752769,0.594847,0.857996,"protein unc-119 homolog B isoform 1 ","K23539","Q1RM42"
"1948","Pocillopora_acuta_HIv1_PredGene_g7350.t1",506,3,2,6,2,4.189,0.4331,0.921387,0.706692,0.861527,"pre-mRNA-processing factor 19 ","K10599","Q9UMS4"
"1949","Pocillopora_acuta_HIv1_PredGene_g7376.t1",749,3,0,1,2,-8.815,-1.2962,0.854347,0.89202,0.57411,"peroxidasin homolog isoform X2 ","K19511","Q3UQ28"
"1950","Pocillopora_acuta_HIv1_PredGene_g7377.t1",808,2,0,1,0,-2.34,-0.2466,0.999995,0.847726,0.810297,"Peroxidasin homolog pxn-2 ","K19511","G5EG78"
"1951","Pocillopora_acuta_HIv1_PredGene_g7378.t1",799,1,0,1,1,-0.147,-0.0168,1,0.812978,0.834894,"Peroxidasin homolog pxn-2 ","K19511","G5EG78"
"1952","Pocillopora_acuta_HIv1_PredGene_g7384.t1",536,2,1,2,0,8.993,0.9453,0.737386,0.576628,0.856385,"GRB2-associated and regulator of MAPK protein 1 isoform X2 ","","Q0VAG3"
"1953","Pocillopora_acuta_HIv1_PredGene_g7394.t1",303,1,1,0,1,-14.153,-0.9011,0.918626,0.892095,0.687991,"transcription elongation factor A protein 2 isoform a ","K03145","B3KNM1"
"1954","Pocillopora_acuta_HIv1_PredGene_g7421.t1",233,7,5,9,9,8.737,1.0823,0.70987,0.537947,0.853224,"ran-specific GTPase-activating protein ","K15306","Q6NWK3"
"1955","Pocillopora_acuta_HIv1_PredGene_g7451.t1",1036,0,1,0,1,1.679,0.1595,1,0.776904,0.848786,"unconventional myosin-Ic isoform X2 ","K10356","E7F5R7"
"1956","Pocillopora_acuta_HIv1_PredGene_g7453.t1",736,2,0,0,2,2.163,0.2918,0.976773,0.743968,0.856639,"peroxisomal multifunctional enzyme type 2 isoform 2 ","K12405","E9PB82"
"1957","Pocillopora_acuta_HIv1_PredGene_g7485.t1",410,1,0,1,0,-4.744,-0.4965,0.995129,0.873784,0.772528,"lissencephaly-1 homolog A ","K16794","Q07DR1"
"1958","Pocillopora_acuta_HIv1_PredGene_g7499.t1",907,1,0,3,4,-18.307,-3.1639,0.121711,0.843199,0.031229,"uncharacterized protein YMR196W ","","Q04336"
"1959","Pocillopora_acuta_HIv1_PredGene_g75.t1",434,8,17,17,14,-2.147,-0.3511,1,0.85991,0.796075,"ornithine aminotransferase, mitochondrial ","K00819","F8W5L3"
"1960","Pocillopora_acuta_HIv1_PredGene_g7521.t1",700,0,0,2,0,-21.595,-1.7536,0.689738,0.880632,0.409464,"beta-adrenergic receptor kinase 2 ","K00910","B5LZ08"
"1961","Pocillopora_acuta_HIv1_PredGene_g7543.t1",632,1,0,0,4,2.167,0.2826,0.979559,0.746354,0.85619,"carbonic anhydrase 14 isoform X2 ","",""
"1962","Pocillopora_acuta_HIv1_PredGene_g7564.t1",371,0,0,0,0,-3.545,-0.2877,0.999875,0.852752,0.804958,"septin-2 isoform X1 ","K16942","F1QQN9"
"1963","Pocillopora_acuta_HIv1_PredGene_g7594.t1",329,1,1,4,1,-8.821,-0.9441,0.911703,0.892562,0.677483,"CYFIP-related Rac1 interactor B isoform 2 ","","Q921M7"
"1964","Pocillopora_acuta_HIv1_PredGene_g7596.t1",260,0,1,0,1,-14.4,-1.8824,0.646701,0.876386,0.360461,"valacyclovir hydrolase isoform 2 ","K18399","B2RC24"
"1965","Pocillopora_acuta_HIv1_PredGene_g7600.t1",461,0,0,0,1,5.341,0.9414,0.738211,0.577673,0.856476,"xylose isomerase ","K01805","I1MSU1"
"1966","Pocillopora_acuta_HIv1_PredGene_g7630.t1",453,46,50,105,76,-3.015,-1.5663,0.759159,0.886489,0.478881,"tubulin alpha-1A chain isoform 1 ","K07374","P05209"
"1967","Pocillopora_acuta_HIv1_PredGene_g7633.t1",452,45,50,105,74,-1.143,-0.9671,0.908391,0.892746,0.671696,"tubulin alpha-1A chain ","K07374","Q6NWK7"
"1968","Pocillopora_acuta_HIv1_PredGene_g7640.t1",2239,1,0,3,1,-10.545,-0.8577,0.926636,0.891429,0.698231,"CAD protein ","K11540","U3JAV8"
"1969","Pocillopora_acuta_HIv1_PredGene_g7641.t1",943,0,1,2,2,0.116,0.0135,1,0.807429,0.837553,"eukaryotic translation initiation factor 3 subunit C isoform X1 ","K03252","Q6PFQ2"
"1970","Pocillopora_acuta_HIv1_PredGene_g7668.t1",515,3,2,1,6,-11.618,-1.3693,0.832291,0.890992,0.549165,"Src oncogene at 42A, isoform A ","K08892","Q26297"
"1971","Pocillopora_acuta_HIv1_PredGene_g7676.t1",533,0,2,0,0,-9.891,-0.7003,0.961458,0.88673,0.732907,"protein phosphatase 1G isoform X1 ","K17499","F1QJE5"
"1972","Pocillopora_acuta_HIv1_PredGene_g7679.t1",281,2,1,0,2,0.885,0.0611,1,0.798189,0.841494,"poly(U)-specific endoribonuclease-B isoform X1 ","K14648","F1RB31"
"1973","Pocillopora_acuta_HIv1_PredGene_g7683.t1",339,0,0,1,1,10.339,1.0168,0.722808,0.55694,0.85472,"eukaryotic translation initiation factor 3 subunit H ","K03247","Q91WK2"
"1974","Pocillopora_acuta_HIv1_PredGene_g7685.t1",1633,0,1,3,2,6.012,0.6918,0.806926,0.640737,0.86169,"sortilin-related receptor isoform X1 ","K24498","X1WHE3"
"1975","Pocillopora_acuta_HIv1_PredGene_g7702.t1",1954,2,3,4,2,-8.601,-1.2249,0.871485,0.892684,0.597519,"brefeldin A-inhibited guanine nucleotide-exchange protein 1 isoform X2 ","K18442","Q9UNL0"
"1976","Pocillopora_acuta_HIv1_PredGene_g7757.t1",274,7,8,8,7,-9.311,-1.1471,0.8853,0.893068,0.621749,"RNA-binding protein Musashi homolog 2 isoform X4 ","K12741","Q7SXT6"
"1977","Pocillopora_acuta_HIv1_PredGene_g7758.t1",319,35,28,26,28,3.469,1.8719,0.3832,0.294042,0.83659,"RNA-binding protein Musashi homolog 2 isoform X8 ","K12741","Q7SXT6"
"1978","Pocillopora_acuta_HIv1_PredGene_g7761.t1",1619,1,2,0,3,-9.589,-0.8258,0.933142,0.890791,0.705549,"laminin subunit gamma-1 precursor ","K05635","F8VQJ3"
"1979","Pocillopora_acuta_HIv1_PredGene_g7783.t1",434,4,3,10,5,0.238,0.0473,1,0.800935,0.84038,"protein FAM124A isoform X1 ","","D3Z5V4"
"1980","Pocillopora_acuta_HIv1_PredGene_g7806.t1",2360,1,1,0,2,3.243,0.3184,0.968073,0.73702,0.857849,"voltage-dependent L-type calcium channel subunit alpha-1S ","","B1ALM2"
"1981","Pocillopora_acuta_HIv1_PredGene_g7810.t1",530,3,5,3,4,1.3,0.2349,0.992023,0.758546,0.853615,"formin-binding protein 1 isoform X28 ","K20121","Q5TC88"
"1982","Pocillopora_acuta_HIv1_PredGene_g7839.t1",885,19,21,21,7,-1.508,-0.1897,1,0.84022,0.817184,"CUB domain-containing protein 2 isoform 1 precursor ","K24792","Q6ZWJ3"
"1983","Pocillopora_acuta_HIv1_PredGene_g7913.t1",138,1,1,1,2,8.795,0.7652,0.782312,0.622657,0.860394,"prefoldin subunit 4 isoform X1 ","K09550","Q9NQP4"
"1984","Pocillopora_acuta_HIv1_PredGene_g7920.t1",607,0,0,1,0,-3.602,-0.465,0.997343,0.871082,0.778002,"golgin subfamily A member 2 isoform X3 ","K20358","A1IH00"
"1985","Pocillopora_acuta_HIv1_PredGene_g7931.t1",3578,0,0,2,0,-3.042,-0.3543,1,0.860253,0.795605,"vacuolar protein sorting-associated protein 13A isoform X1 ","K19525","F1QJI4"
"1986","Pocillopora_acuta_HIv1_PredGene_g7948.t1",844,1,2,5,1,-17.931,-1.7071,0.706106,0.882156,0.426908,"dynamin-1 isoform X6 ","K01528","A2AN54"
"1987","Pocillopora_acuta_HIv1_PredGene_g7968.t1",171,13,12,13,11,-12.275,-2.0615,0.58342,0.870722,0.291773,"calcineurin subunit B type 1 ","K06268","Q53SL0"
"1988","Pocillopora_acuta_HIv1_PredGene_g7969.t1",988,7,2,10,10,-9.989,-2.0081,0.603501,0.872372,0.312154,"neutral alpha-glucosidase AB ","K05546","F1Q6Z9"
"1989","Pocillopora_acuta_HIv1_PredGene_g7970.t1",441,0,0,1,1,13.395,2.141,0.320297,0.239974,0.832216,"acid phosphatase type 7 precursor ","K22390","A5D6U8"
"1990","Pocillopora_acuta_HIv1_PredGene_g7999.t1",534,4,6,8,7,4.422,0.368,0.949474,0.723934,0.859748,"T-complex protein 1 subunit delta ","K09496","Q6PH46"
"1991","Pocillopora_acuta_HIv1_PredGene_g8003.t1",188,0,0,2,0,11.863,1.4628,0.596728,0.411076,0.845295,"COMM domain-containing protein 1 isoform 1 ","K22557","A2RSF1"
"1992","Pocillopora_acuta_HIv1_PredGene_g8011.t1",659,29,1,6,33,-2.408,-0.5905,0.983434,0.880763,0.75508,"WP_061430240.1 S9 family peptidase ","",""
"1993","Pocillopora_acuta_HIv1_PredGene_g8030.t1",356,1,1,4,2,-11.738,-1.2068,0.875123,0.892803,0.603287,"3Beta_HSD domain-containing protein ","","Q19391"
"1994","Pocillopora_acuta_HIv1_PredGene_g8095.t1",328,12,2,13,10,-4.987,-0.9318,0.913579,0.892446,0.680528,"serine/threonine-protein phosphatase PP1-beta catalytic subunit isoform 1 ","K06269","P62140"
"1995","Pocillopora_acuta_HIv1_PredGene_g8148.t1",791,0,0,0,1,-5.892,-0.8167,0.935088,0.890583,0.707608,"RNA-binding protein 25 isoform X2 ","K12822","B8A543"
"1996","Pocillopora_acuta_HIv1_PredGene_g8175.t1",850,0,0,2,0,-5.95,-0.5789,0.98529,0.879994,0.757316,"stAR-related lipid transfer protein 9 ","","E7F0X8"
"1997","Pocillopora_acuta_HIv1_PredGene_g8183.t1",1419,1,0,2,1,0.865,0.1129,1,0.787366,0.84547,"von Willebrand factor A domain-containing protein 5A isoform X4 ","K24510","-"
"1998","Pocillopora_acuta_HIv1_PredGene_g8206.t1",1454,19,26,15,21,-2.772,-0.5084,0.994077,0.874759,0.770408,"annexin A7 isoform 2 ","K14000","P20073"
"1999","Pocillopora_acuta_HIv1_PredGene_g8219.t1",261,3,3,9,4,8.328,1.1709,0.691873,0.510671,0.851271,"UDP-glucose pyrophosphorylase 2a ","K00963","B8JMZ1"
"2000","Pocillopora_acuta_HIv1_PredGene_g8236.t1",420,12,19,15,10,-0.767,-0.1024,1,0.827357,0.826693,"WP_021360925.1 2-aminoethylphosphonate--pyruvate transaminase ","",""
"2001","Pocillopora_acuta_HIv1_PredGene_g8240.t1",400,1,0,0,0,-2.375,-0.3237,0.999958,0.856901,0.800014,"interferon-inducible GTPase 5-like ","",""
"2002","Pocillopora_acuta_HIv1_PredGene_g8256.t1",166,30,23,30,13,2.183,0.7907,0.774783,0.616341,0.859875,"peptidyl-prolyl cis-trans isomerase A ","","Q6TNR5"
"2003","Pocillopora_acuta_HIv1_PredGene_g8277.t1",225,0,0,6,4,-5.818,-0.6116,0.979788,0.882095,0.750956,"WP_011277221.1 MIase like protein ","K22278","M1I9L7"
"2004","Pocillopora_acuta_HIv1_PredGene_g8282.t1",223,2,0,1,1,-1.191,-0.0801,1,0.823788,0.828931,"WP_011277221.1 MIase like protein ","","M1I9L7"
"2005","Pocillopora_acuta_HIv1_PredGene_g830.t1",353,0,1,3,0,-6.399,-0.6856,0.964744,0.886069,0.735974,"N-acetyl-D-glucosamine kinase isoform X1 ","K00884",""
"2006","Pocillopora_acuta_HIv1_PredGene_g8310.t1",289,3,3,2,2,-3.061,-0.2173,1,0.843943,0.813915,"high mobility group protein B3 ","K11830","Q544R9"
"2007","Pocillopora_acuta_HIv1_PredGene_g8317.t1",442,3,1,6,1,-14.079,-1.0452,0.898493,0.893102,0.651083,"adenylosuccinate synthetase isozyme 2 ","K01939","B9EIE9"
"2008","Pocillopora_acuta_HIv1_PredGene_g835.t1",180,28,17,25,19,-14.009,-2.1462,0.54876,0.86817,0.260023,"uncharacterized protein LOC334219 ","K07939","Q6P5M5"
"2009","Pocillopora_acuta_HIv1_PredGene_g8350.t1",1926,19,21,16,18,-2.899,-0.7274,0.955274,0.887841,0.727179,"granulin-a isoform X1 ","K23879","Q8QGN9"
"2010","Pocillopora_acuta_HIv1_PredGene_g8355.t1",489,1,0,0,0,-7.303,-1.0114,0.902595,0.892994,0.660195,"serine/threonine-protein kinase OSR1a ","K08835","A5PLJ7"
"2011","Pocillopora_acuta_HIv1_PredGene_g836.t1",362,0,0,2,1,7.17,0.4772,0.900921,0.695089,0.862282,"pyruvate dehydrogenase E1 component subunit beta, mitochondrial ","K00162","Q7T368"
"2012","Pocillopora_acuta_HIv1_PredGene_g8379.t1",1081,1,0,1,0,-8.238,-0.6571,0.970884,0.884667,0.741836,"SWI/SNF complex subunit SMARCC2 isoform X8 ","K11649","Q3UID0"
"2013","Pocillopora_acuta_HIv1_PredGene_g8496.t1",151,6,7,7,17,-14.509,-2.9437,0.176266,0.846971,0.056299,"WP_002229833.1 glycosyltransferase family 4 protein ","K20684",""
"2014","Pocillopora_acuta_HIv1_PredGene_g8506.t1",959,1,1,2,0,-18.429,-1.5113,0.780538,0.887975,0.498834,"ELKS/Rab6-interacting/CAST family member 1 isoform X7 ","K16072","F1QFN1"
"2015","Pocillopora_acuta_HIv1_PredGene_g8509.t1",279,1,3,1,2,-14.158,-1.1381,0.886625,0.893092,0.624453,"PIK3R3 upstream open reading frame protein ","K18660",""
"2016","Pocillopora_acuta_HIv1_PredGene_g8557.t1",266,0,0,0,1,0.118,0.0119,1,0.807728,0.837416,"methyltransferase-like protein 27 isoform 1 ","K24419","Q8BGM4"
"2017","Pocillopora_acuta_HIv1_PredGene_g8565.t1",1368,2,4,6,4,1.417,0.2569,0.986689,0.752964,0.854853,"hypothetical protein DDB_G0277275 ","K19511","Q54ZU1"
"2018","Pocillopora_acuta_HIv1_PredGene_g8626.t1",857,1,0,2,0,-2.725,-0.2056,1,0.842384,0.815317,"N-alpha-acetyltransferase 15, NatA auxiliary subunit ","K20792","G3X8Y3"
"2019","Pocillopora_acuta_HIv1_PredGene_g8631.t1",298,22,22,32,38,-0.619,-0.3205,0.999952,0.856542,0.800464,"WP_011279006.1 3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein ","","Q4J6S7"
"2020","Pocillopora_acuta_HIv1_PredGene_g8702.t1",670,60,45,64,60,1.286,0.4989,0.890672,0.689426,0.862527,"endoplasmic reticulum chaperone BiP precursor ","K09490","P20029"
"2021","Pocillopora_acuta_HIv1_PredGene_g8759.t1",352,0,0,1,1,15.727,1.8559,0.389459,0.297549,0.836911,"protein FAM111A-like ","K01173","-"
"2022","Pocillopora_acuta_HIv1_PredGene_g8761.t1",289,20,18,32,17,-5.358,-2.1151,0.561898,0.869098,0.271575,"capping protein alpha ","K10364","Q9W2N0"
"2023","Pocillopora_acuta_HIv1_PredGene_g8763.t1",568,4,2,2,1,-9.159,-1.3211,0.847313,0.891711,0.565708,"protein WEAK CHLOROPLAST MOVEMENT UNDER BLUE LIGHT 1 ","K10388","K7KHY4"
"2024","Pocillopora_acuta_HIv1_PredGene_g8767.t1",570,14,9,18,16,8.901,1.826,0.401904,0.304302,0.837526,"glutathione S-transferase Mu 5 ","K00799","P48774"
"2025","Pocillopora_acuta_HIv1_PredGene_g8864.t1",500,19,5,20,14,-2.607,-0.5189,0.993047,0.875598,0.768516,"CUB and zona pellucida-like domain-containing protein 1 precursor ","","B2RN93"
"2026","Pocillopora_acuta_HIv1_PredGene_g8868.t1",454,2,1,8,5,-4.882,-0.9575,0.909741,0.892675,0.674126,"succinate--CoA ligase ","K01900","Q9Y4T0"
"2027","Pocillopora_acuta_HIv1_PredGene_g8872.t1",1003,8,10,18,11,-7.335,-1.6227,0.737398,0.884827,0.458213,"26S proteasome non-ATPase regulatory subunit 1 isoform 1 ","K03032","Q8IV79"
"2028","Pocillopora_acuta_HIv1_PredGene_g8942.t1",628,12,12,9,21,-8.952,-1.5548,0.763634,0.886812,0.48307,"plectin ","K19538","I1ND04"
"2029","Pocillopora_acuta_HIv1_PredGene_g8944.t1",1173,1,1,1,0,-7.655,-0.7977,0.939239,0.890109,0.711865,"ubiquitin carboxyl-terminal hydrolase 47 isoform 3 ","K11857","Q5EBP2"
"2030","Pocillopora_acuta_HIv1_PredGene_g8949.t1",148,1,0,1,1,-3.963,-0.3928,0.999756,0.864249,0.789777,"prosaposin isoform F ","K12382","Q60861"
"2031","Pocillopora_acuta_HIv1_PredGene_g8956.t1",100,0,1,1,0,-6.482,-0.7183,0.957368,0.887483,0.729114,"coatomer subunit beta ","","Q66HV4"
"2032","Pocillopora_acuta_HIv1_PredGene_g8957.t1",595,2,1,1,3,1.122,0.1279,1,0.784075,0.846563,"coatomer subunit beta ","K17301","Q66HV4"
"2033","Pocillopora_acuta_HIv1_PredGene_g8964.t2",496,0,0,0,0,-5.615,-0.2685,0.999887,0.850444,0.807492,"protein transport protein Sec31A isoform X3 ","K14005","E7F114"
"2034","Pocillopora_acuta_HIv1_PredGene_g8982.t1",540,9,5,14,12,-3.798,-0.7451,0.951199,0.888493,0.723386,"T-complex protein 1 subunit beta ","K09494","Q6PBW6"
"2035","Pocillopora_acuta_HIv1_PredGene_g8983.t1",144,0,1,1,1,10.481,1.6737,0.478968,0.343507,0.840812,"ras-related protein Rab-21 ","K07890","Q0PD35"
"2036","Pocillopora_acuta_HIv1_PredGene_g8990.t1",518,0,0,0,1,-7.835,-0.7972,0.93935,0.890096,0.711976,"annexin A7 isoform 2 ","K17095","P20073"
"2037","Pocillopora_acuta_HIv1_PredGene_g8991.t1",311,26,29,16,20,-5.105,-1.5212,0.776703,0.887719,0.495258,"serine/threonine-protein phosphatase 2A catalytic subunit beta isoform ","K04382","Q803G3"
"2038","Pocillopora_acuta_HIv1_PredGene_g90.t1",365,4,2,7,5,-7.559,-1.4397,0.807662,0.889657,0.524461,"histidinol-phosphate transaminase ","K00817","P07172"
"2039","Pocillopora_acuta_HIv1_PredGene_g9003.t1",162,2,3,4,3,12.596,1.2244,0.679931,0.493319,0.850136,"tripartite motif-containing protein 3 isoform 2 ","","B7Z5Y8"
"2040","Pocillopora_acuta_HIv1_PredGene_g9037.t1",148,1,0,2,0,-11.788,-1.2173,0.873047,0.892736,0.59995,"single-stranded DNA-binding protein, mitochondrial isoform 1 ","K03111","Q8R2K3"
"2041","Pocillopora_acuta_HIv1_PredGene_g9039.t1",335,0,1,2,1,-9.873,-0.8613,0.925935,0.891493,0.697394,"phosphonoacetaldehyde hydrolase ","","Q51386"
"2042","Pocillopora_acuta_HIv1_PredGene_g9041.t3",925,11,8,24,12,-4.97,-1.316,0.848794,0.891777,0.567438,"cGMP-dependent protein kinase 1 isoform X2 ","K07376",""
"2043","Pocillopora_acuta_HIv1_PredGene_g9052.t1",1060,1,1,2,1,-7.804,-0.6183,0.978561,0.8825,0.749633,"zinc finger CCCH domain-containing protein 10 ","K12230","Q96K80"
"2044","Pocillopora_acuta_HIv1_PredGene_g9081.t1",463,0,0,2,0,0.456,0.0455,1,0.801289,0.840234,"thymidine phosphorylase ","K00758","-"
